TYPE,WKT
Entrée de ville et traversée riveraine,"POLYGON  (( 286913.72060000 5044191.86480000, 286895.90190000 5044191.46770000, 286878.11850000 5044190.27730000, 286860.40580000 5044188.29580000, 286842.79900000 5044185.52730000, 286825.33300000 5044181.97710000, 286808.04250000 5044177.65250000, 286790.96170000 5044172.56190000, 286774.12470000 5044166.71540000, 286757.56490000 5044160.12480000, 286741.31510000 5044152.80290000, 286725.40760000 5044144.76450000, 286709.87400000 5044136.02540000, 286694.74510000 5044126.60310000, 286680.05090000 5044116.51610000, 286665.82070000 5044105.78460000, 286652.08260000 5044094.42980000, 286638.86400000 5044082.47430000, 286626.19120000 5044069.94180000, 286614.08910000 5044056.85720000, 286602.58200000 5044043.24650000, 286591.69260000 5044029.13670000, 286581.44260000 5044014.55580000, 286571.85230000 5043999.53280000, 286562.94070000 5043984.09750000, 286554.72550000 5043968.28060000, 286547.22310000 5043952.11330000, 286540.44840000 5043935.62790000, 286534.41480000 5043918.85710000, 286529.13420000 5043901.83420000, 286524.61720000 5043884.59290000, 286520.87270000 5043867.16750000, 286517.90820000 5043849.59260000, 286515.72950000 5043831.90310000, 286514.34100000 5043814.13410000, 286513.74550000 5043796.32090000, 286513.94400000 5043778.49890000, 286514.93630000 5043760.70330000, 286516.72030000 5043742.96970000, 286519.29260000 5043725.33310000, 286522.64790000 5043707.82860000, 286526.77970000 5043690.49100000, 286531.67970000 5043673.35460000, 286537.33820000 5043656.45350000, 286543.74390000 5043639.82130000, 286550.88430000 5043623.49100000, 286558.74500000 5043607.49490000, 286567.31050000 5043591.86490000, 286576.56370000 5043576.63190000, 286586.48640000 5043561.82630000, 286597.05870000 5043547.47740000, 286608.25980000 5043533.61370000, 286620.06730000 5043520.26280000, 286632.45780000 5043507.45110000, 286645.40680000 5043495.20400000, 286658.88840000 5043483.54600000, 286672.87600000 5043472.50010000, 286687.34180000 5043462.08830000, 286702.25700000 5043452.33120000, 286717.59210000 5043443.24820000, 286733.31660000 5043434.85740000, 286749.39920000 5043427.17530000, 286765.80810000 5043420.21740000, 286782.51070000 5043413.99730000, 286799.47370000 5043408.52740000, 286816.66360000 5043403.81860000, 286834.04620000 5043399.88020000, 286851.58700000 5043396.72010000, 286869.25110000 5043394.34450000, 286887.00360000 5043392.75810000, 286904.80900000 5043391.96420000, 286922.63220000 5043391.96420000, 286940.43770000 5043392.75810000, 286958.19010000 5043394.34450000, 286975.85420000 5043396.72010000, 286993.39500000 5043399.88020000, 287010.77760000 5043403.81860000, 287027.96750000 5043408.52740000, 287044.93050000 5043413.99730000, 287061.63310000 5043420.21740000, 287078.04200000 5043427.17530000, 287094.12460000 5043434.85740000, 287109.84910000 5043443.24820000, 287125.18420000 5043452.33120000, 287140.09940000 5043462.08830000, 287154.56520000 5043472.50010000, 287168.55280000 5043483.54600000, 287182.03450000 5043495.20400000, 287194.98340000 5043507.45110000, 287207.37390000 5043520.26280000, 287219.18150000 5043533.61370000, 287230.38250000 5043547.47740000, 287240.95480000 5043561.82630000, 287250.87750000 5043576.63190000, 287260.13070000 5043591.86490000, 287268.69620000 5043607.49490000, 287276.55690000 5043623.49100000, 287283.69730000 5043639.82130000, 287290.10300000 5043656.45360000, 287295.76160000 5043673.35460000, 287300.66160000 5043690.49100000, 287304.79330000 5043707.82860000, 287308.14870000 5043725.33310000, 287310.72090000 5043742.96970000, 287312.50490000 5043760.70330000, 287313.49720000 5043778.49890000, 287313.69570000 5043796.32090000, 287313.10020000 5043814.13410000, 287311.71170000 5043831.90310000, 287309.53300000 5043849.59260000, 287306.56850000 5043867.16750000, 287302.82400000 5043884.59290000, 287298.30700000 5043901.83420000, 287293.02640000 5043918.85710000, 287286.99280000 5043935.62790000, 287280.21810000 5043952.11330000, 287272.71570000 5043968.28060000, 287264.50050000 5043984.09750000, 287255.58900000 5043999.53280000, 287245.99860000 5044014.55580000, 287235.74860000 5044029.13670000, 287224.85920000 5044043.24650000, 287213.35210000 5044056.85720000, 287201.25000000 5044069.94180000, 287188.57720000 5044082.47430000, 287175.35860000 5044094.42980000, 287161.62050000 5044105.78460000, 287147.39030000 5044116.51610000, 287132.69610000 5044126.60310000, 287117.56720000 5044136.02540000, 287102.03360000 5044144.76450000, 287086.12610000 5044152.80290000, 287069.87630000 5044160.12480000, 287053.31650000 5044166.71540000, 287036.47950000 5044172.56190000, 287019.39870000 5044177.65250000, 287002.10820000 5044181.97710000, 286984.64220000 5044185.52730000, 286967.03540000 5044188.29580000, 286949.32270000 5044190.27730000, 286931.53930000 5044191.46770000, 286913.72060000 5044191.86480000))"
Entrée de ville et traversée riveraine,"POLYGON  (( 283979.86250000 5041913.05030000, 283962.04380000 5041912.65320000, 283944.26040000 5041911.46280000, 283926.54770000 5041909.48130000, 283908.94090000 5041906.71280000, 283891.47490000 5041903.16260000, 283874.18440000 5041898.83800000, 283857.10370000 5041893.74740000, 283840.26670000 5041887.90100000, 283823.70690000 5041881.31030000, 283807.45710000 5041873.98850000, 283791.54960000 5041865.95000000, 283776.01590000 5041857.21100000, 283760.88700000 5041847.78860000, 283746.19290000 5041837.70160000, 283731.96260000 5041826.97010000, 283718.22460000 5041815.61530000, 283705.00600000 5041803.65980000, 283692.33310000 5041791.12730000, 283680.23110000 5041778.04280000, 283668.72400000 5041764.43210000, 283657.83460000 5041750.32230000, 283647.58460000 5041735.74140000, 283637.99420000 5041720.71840000, 283629.08270000 5041705.28310000, 283620.86750000 5041689.46620000, 283613.36510000 5041673.29890000, 283606.59040000 5041656.81360000, 283600.55670000 5041640.04270000, 283595.27620000 5041623.01980000, 283590.75920000 5041605.77850000, 283587.01470000 5041588.35320000, 283584.05020000 5041570.77830000, 283581.87150000 5041553.08880000, 283580.48300000 5041535.31980000, 283579.88750000 5041517.50660000, 283580.08600000 5041499.68450000, 283581.07830000 5041481.88900000, 283582.86230000 5041464.15540000, 283585.43450000 5041446.51880000, 283588.78990000 5041429.01430000, 283592.92160000 5041411.67670000, 283597.82160000 5041394.54030000, 283603.48010000 5041377.63930000, 283609.88590000 5041361.00700000, 283617.02620000 5041344.67670000, 283624.88700000 5041328.68060000, 283633.45240000 5041313.05060000, 283642.70570000 5041297.81770000, 283652.62830000 5041283.01200000, 283663.20070000 5041268.66320000, 283674.40170000 5041254.79950000, 283686.20920000 5041241.44850000, 283698.59970000 5041228.63680000, 283711.54870000 5041216.38980000, 283725.03030000 5041204.73170000, 283739.01790000 5041193.68580000, 283753.48370000 5041183.27400000, 283768.39890000 5041173.51690000, 283783.73400000 5041164.43390000, 283799.45850000 5041156.04310000, 283815.54110000 5041148.36110000, 283831.95000000 5041141.40310000, 283848.65250000 5041135.18300000, 283865.61560000 5041129.71310000, 283882.80550000 5041125.00430000, 283900.18810000 5041121.06600000, 283917.72880000 5041117.90580000, 283935.39300000 5041115.53030000, 283953.14540000 5041113.94390000, 283970.95080000 5041113.14990000, 283988.77400000 5041113.14990000, 284006.57950000 5041113.94390000, 284024.33190000 5041115.53020000, 284041.99600000 5041117.90580000, 284059.53680000 5041121.06600000, 284076.91940000 5041125.00430000, 284094.10930000 5041129.71310000, 284111.07230000 5041135.18300000, 284127.77490000 5041141.40310000, 284144.18380000 5041148.36110000, 284160.26640000 5041156.04310000, 284175.99090000 5041164.43390000, 284191.32590000 5041173.51690000, 284206.24120000 5041183.27400000, 284220.70700000 5041193.68580000, 284234.69460000 5041204.73170000, 284248.17620000 5041216.38970000, 284261.12520000 5041228.63680000, 284273.51570000 5041241.44850000, 284285.32320000 5041254.79940000, 284296.52420000 5041268.66310000, 284307.09660000 5041283.01200000, 284317.01920000 5041297.81760000, 284326.27250000 5041313.05050000, 284334.83790000 5041328.68050000, 284342.69870000 5041344.67660000, 284349.83900000 5041361.00700000, 284356.24480000 5041377.63920000, 284361.90330000 5041394.54030000, 284366.80330000 5041411.67660000, 284370.93510000 5041429.01420000, 284374.29040000 5041446.51870000, 284376.86260000 5041464.15530000, 284378.64660000 5041481.88890000, 284379.63890000 5041499.68450000, 284379.83750000 5041517.50650000, 284379.24190000 5041535.31970000, 284377.85340000 5041553.08870000, 284375.67480000 5041570.77820000, 284372.71020000 5041588.35310000, 284368.96580000 5041605.77850000, 284364.44880000 5041623.01970000, 284359.16820000 5041640.04270000, 284353.13460000 5041656.81350000, 284346.35980000 5041673.29890000, 284338.85740000 5041689.46610000, 284330.64230000 5041705.28310000, 284321.73070000 5041720.71840000, 284312.14040000 5041735.74140000, 284301.89040000 5041750.32220000, 284291.00100000 5041764.43200000, 284279.49390000 5041778.04270000, 284267.39180000 5041791.12730000, 284254.71900000 5041803.65980000, 284241.50040000 5041815.61530000, 284227.76230000 5041826.97010000, 284213.53210000 5041837.70160000, 284198.83800000 5041847.78860000, 284183.70910000 5041857.21090000, 284168.17540000 5041865.95000000, 284152.26790000 5041873.98840000, 284136.01810000 5041881.31030000, 284119.45830000 5041887.90090000, 284102.62130000 5041893.74740000, 284085.54060000 5041898.83800000, 284068.25010000 5041903.16260000, 284050.78410000 5041906.71270000, 284033.17730000 5041909.48130000, 284015.46460000 5041911.46280000, 283997.68120000 5041912.65320000, 283979.86250000 5041913.05030000))"
Entrée de ville et traversée riveraine,"POLYGON  (( 274975.31660000 5044035.00870000, 274957.49790000 5044034.61160000, 274939.71450000 5044033.42120000, 274922.00180000 5044031.43970000, 274904.39500000 5044028.67120000, 274886.92900000 5044025.12100000, 274869.63840000 5044020.79640000, 274852.55770000 5044015.70580000, 274835.72070000 5044009.85930000, 274819.16090000 5044003.26870000, 274802.91110000 5043995.94680000, 274787.00360000 5043987.90840000, 274771.46990000 5043979.16930000, 274756.34100000 5043969.74700000, 274741.64690000 5043959.66000000, 274727.41670000 5043948.92850000, 274713.67860000 5043937.57370000, 274700.46000000 5043925.61820000, 274687.78710000 5043913.08570000, 274675.68510000 5043900.00110000, 274664.17800000 5043886.39040000, 274653.28860000 5043872.28060000, 274643.03850000 5043857.69980000, 274633.44820000 5043842.67670000, 274624.53660000 5043827.24140000, 274616.32150000 5043811.42450000, 274608.81910000 5043795.25720000, 274602.04440000 5043778.77180000, 274596.01070000 5043762.00100000, 274590.73010000 5043744.97810000, 274586.21310000 5043727.73680000, 274582.46870000 5043710.31140000, 274579.50410000 5043692.73650000, 274577.32550000 5043675.04700000, 274575.93700000 5043657.27800000, 274575.34140000 5043639.46480000, 274575.54000000 5043621.64280000, 274576.53220000 5043603.84720000, 274578.31630000 5043586.11360000, 274580.88850000 5043568.47700000, 274584.24380000 5043550.97250000, 274588.37560000 5043533.63490000, 274593.27560000 5043516.49850000, 274598.93410000 5043499.59740000, 274605.33990000 5043482.96520000, 274612.48020000 5043466.63480000, 274620.34090000 5043450.63880000, 274628.90640000 5043435.00870000, 274638.15970000 5043419.77580000, 274648.08230000 5043404.97020000, 274658.65470000 5043390.62130000, 274669.85570000 5043376.75760000, 274681.66320000 5043363.40670000, 274694.05370000 5043350.59490000, 274707.00270000 5043338.34790000, 274720.48430000 5043326.68990000, 274734.47190000 5043315.64400000, 274748.93770000 5043305.23210000, 274763.85300000 5043295.47500000, 274779.18800000 5043286.39200000, 274794.91250000 5043278.00120000, 274810.99520000 5043270.31920000, 274827.40410000 5043263.36120000, 274844.10660000 5043257.14110000, 274861.06970000 5043251.67120000, 274878.25960000 5043246.96240000, 274895.64220000 5043243.02410000, 274913.18290000 5043239.86390000, 274930.84710000 5043237.48830000, 274948.59950000 5043235.90200000, 274966.40500000 5043235.10800000, 274984.22810000 5043235.10800000, 275002.03360000 5043235.90200000, 275019.78600000 5043237.48830000, 275037.45020000 5043239.86390000, 275054.99090000 5043243.02400000, 275072.37350000 5043246.96240000, 275089.56340000 5043251.67120000, 275106.52650000 5043257.14110000, 275123.22900000 5043263.36120000, 275139.63790000 5043270.31920000, 275155.72060000 5043278.00120000, 275171.44510000 5043286.39200000, 275186.78010000 5043295.47500000, 275201.69540000 5043305.23210000, 275216.16120000 5043315.64390000, 275230.14880000 5043326.68980000, 275243.63040000 5043338.34790000, 275256.57940000 5043350.59490000, 275268.96990000 5043363.40660000, 275280.77740000 5043376.75760000, 275291.97850000 5043390.62130000, 275302.55080000 5043404.97020000, 275312.47350000 5043419.77580000, 275321.72670000 5043435.00870000, 275330.29220000 5043450.63870000, 275338.15290000 5043466.63480000, 275345.29330000 5043482.96520000, 275351.69900000 5043499.59740000, 275357.35760000 5043516.49850000, 275362.25760000 5043533.63480000, 275366.38930000 5043550.97250000, 275369.74470000 5043568.47700000, 275372.31690000 5043586.11350000, 275374.10090000 5043603.84720000, 275375.09320000 5043621.64270000, 275375.29170000 5043639.46480000, 275374.69620000 5043657.27800000, 275373.30770000 5043675.04700000, 275371.12900000 5043692.73650000, 275368.16450000 5043710.31140000, 275364.42000000 5043727.73670000, 275359.90300000 5043744.97800000, 275354.62250000 5043762.00100000, 275348.58880000 5043778.77180000, 275341.81410000 5043795.25720000, 275334.31170000 5043811.42440000, 275326.09650000 5043827.24140000, 275317.18500000 5043842.67670000, 275307.59460000 5043857.69970000, 275297.34460000 5043872.28060000, 275286.45520000 5043886.39040000, 275274.94810000 5043900.00110000, 275262.84610000 5043913.08570000, 275250.17320000 5043925.61810000, 275236.95460000 5043937.57370000, 275223.21650000 5043948.92840000, 275208.98630000 5043959.66000000, 275194.29220000 5043969.74690000, 275179.16320000 5043979.16930000, 275163.62960000 5043987.90840000, 275147.72210000 5043995.94680000, 275131.47230000 5044003.26860000, 275114.91250000 5044009.85930000, 275098.07550000 5044015.70580000, 275080.99480000 5044020.79640000, 275063.70420000 5044025.12100000, 275046.23820000 5044028.67110000, 275028.63140000 5044031.43970000, 275010.91870000 5044033.42120000, 274993.13530000 5044034.61160000, 274975.31660000 5044035.00870000))"
Entrée de ville et traversée riveraine,"POLYGON  (( 276944.00680000 5042956.27440000, 276926.18810000 5042955.87730000, 276908.40470000 5042954.68690000, 276890.69200000 5042952.70540000, 276873.08520000 5042949.93690000, 276855.61920000 5042946.38670000, 276838.32860000 5042942.06210000, 276821.24790000 5042936.97150000, 276804.41090000 5042931.12500000, 276787.85110000 5042924.53440000, 276771.60130000 5042917.21260000, 276755.69380000 5042909.17410000, 276740.16010000 5042900.43510000, 276725.03120000 5042891.01270000, 276710.33710000 5042880.92570000, 276696.10680000 5042870.19420000, 276682.36880000 5042858.83940000, 276669.15020000 5042846.88390000, 276656.47730000 5042834.35140000, 276644.37530000 5042821.26680000, 276632.86810000 5042807.65610000, 276621.97870000 5042793.54630000, 276611.72870000 5042778.96550000, 276602.13840000 5042763.94240000, 276593.22680000 5042748.50710000, 276585.01160000 5042732.69020000, 276577.50930000 5042716.52290000, 276570.73450000 5042700.03750000, 276564.70090000 5042683.26670000, 276559.42030000 5042666.24380000, 276554.90330000 5042649.00250000, 276551.15880000 5042631.57710000, 276548.19430000 5042614.00220000, 276546.01560000 5042596.31270000, 276544.62710000 5042578.54370000, 276544.03160000 5042560.73050000, 276544.23010000 5042542.90840000, 276545.22240000 5042525.11290000, 276547.00640000 5042507.37930000, 276549.57860000 5042489.74270000, 276552.93400000 5042472.23820000, 276557.06570000 5042454.90060000, 276561.96570000 5042437.76420000, 276567.62420000 5042420.86310000, 276574.03000000 5042404.23090000, 276581.17040000 5042387.90050000, 276589.03110000 5042371.90440000, 276597.59660000 5042356.27440000, 276606.84980000 5042341.04150000, 276616.77250000 5042326.23580000, 276627.34480000 5042311.88700000, 276638.54580000 5042298.02330000, 276650.35330000 5042284.67230000, 276662.74390000 5042271.86060000, 276675.69280000 5042259.61360000, 276689.17450000 5042247.95550000, 276703.16210000 5042236.90960000, 276717.62790000 5042226.49780000, 276732.54310000 5042216.74070000, 276747.87820000 5042207.65770000, 276763.60270000 5042199.26690000, 276779.68530000 5042191.58480000, 276796.09420000 5042184.62680000, 276812.79680000 5042178.40670000, 276829.75980000 5042172.93690000, 276846.94970000 5042168.22810000, 276864.33230000 5042164.28970000, 276881.87310000 5042161.12960000, 276899.53720000 5042158.75400000, 276917.28970000 5042157.16760000, 276935.09510000 5042156.37360000, 276952.91830000 5042156.37360000, 276970.72380000 5042157.16760000, 276988.47620000 5042158.75400000, 277006.14030000 5042161.12960000, 277023.68110000 5042164.28970000, 277041.06370000 5042168.22800000, 277058.25360000 5042172.93680000, 277075.21670000 5042178.40670000, 277091.91920000 5042184.62680000, 277108.32810000 5042191.58480000, 277124.41080000 5042199.26680000, 277140.13520000 5042207.65760000, 277155.47030000 5042216.74060000, 277170.38560000 5042226.49770000, 277184.85140000 5042236.90960000, 277198.83900000 5042247.95550000, 277212.32060000 5042259.61350000, 277225.26960000 5042271.86050000, 277237.66010000 5042284.67220000, 277249.46760000 5042298.02320000, 277260.66870000 5042311.88690000, 277271.24100000 5042326.23580000, 277281.16370000 5042341.04140000, 277290.41690000 5042356.27430000, 277298.98240000 5042371.90440000, 277306.84310000 5042387.90040000, 277313.98350000 5042404.23080000, 277320.38920000 5042420.86300000, 277326.04780000 5042437.76410000, 277330.94780000 5042454.90050000, 277335.07950000 5042472.23810000, 277338.43490000 5042489.74260000, 277341.00710000 5042507.37920000, 277342.79110000 5042525.11280000, 277343.78340000 5042542.90830000, 277343.98200000 5042560.73040000, 277343.38640000 5042578.54360000, 277341.99790000 5042596.31260000, 277339.81920000 5042614.00210000, 277336.85470000 5042631.57700000, 277333.11030000 5042649.00240000, 277328.59320000 5042666.24370000, 277323.31270000 5042683.26660000, 277317.27900000 5042700.03750000, 277310.50430000 5042716.52280000, 277303.00190000 5042732.69010000, 277294.78680000 5042748.50710000, 277285.87520000 5042763.94240000, 277276.28490000 5042778.96540000, 277266.03480000 5042793.54630000, 277255.14540000 5042807.65610000, 277243.63830000 5042821.26680000, 277231.53630000 5042834.35130000, 277218.86340000 5042846.88380000, 277205.64480000 5042858.83930000, 277191.90680000 5042870.19410000, 277177.67650000 5042880.92570000, 277162.98240000 5042891.01260000, 277147.85350000 5042900.43500000, 277132.31980000 5042909.17410000, 277116.41230000 5042917.21250000, 277100.16250000 5042924.53430000, 277083.60270000 5042931.12500000, 277066.76570000 5042936.97150000, 277049.68500000 5042942.06210000, 277032.39440000 5042946.38670000, 277014.92840000 5042949.93680000, 276997.32160000 5042952.70540000, 276979.60890000 5042954.68690000, 276961.82550000 5042955.87730000, 276944.00680000 5042956.27440000))"
Entrée de ville et traversée riveraine,"POLYGON  (( 289160.67320000 5045868.85710000, 289142.85450000 5045868.46000000, 289125.07110000 5045867.26960000, 289107.35840000 5045865.28810000, 289089.75160000 5045862.51960000, 289072.28560000 5045858.96940000, 289054.99500000 5045854.64480000, 289037.91430000 5045849.55420000, 289021.07730000 5045843.70770000, 289004.51750000 5045837.11710000, 288988.26770000 5045829.79530000, 288972.36020000 5045821.75680000, 288956.82650000 5045813.01780000, 288941.69760000 5045803.59540000, 288927.00350000 5045793.50840000, 288912.77320000 5045782.77690000, 288899.03520000 5045771.42210000, 288885.81660000 5045759.46660000, 288873.14370000 5045746.93410000, 288861.04170000 5045733.84950000, 288849.53450000 5045720.23880000, 288838.64510000 5045706.12900000, 288828.39510000 5045691.54820000, 288818.80480000 5045676.52520000, 288809.89320000 5045661.08990000, 288801.67800000 5045645.27290000, 288794.17560000 5045629.10570000, 288787.40090000 5045612.62030000, 288781.36730000 5045595.84940000, 288776.08670000 5045578.82650000, 288771.56970000 5045561.58520000, 288767.82520000 5045544.15980000, 288764.86070000 5045526.58490000, 288762.68200000 5045508.89540000, 288761.29350000 5045491.12640000, 288760.69790000 5045473.31320000, 288760.89650000 5045455.49120000, 288761.88880000 5045437.69560000, 288763.67280000 5045419.96200000, 288766.24500000 5045402.32540000, 288769.60030000 5045384.82090000, 288773.73210000 5045367.48330000, 288778.63210000 5045350.34690000, 288784.29060000 5045333.44580000, 288790.69640000 5045316.81360000, 288797.83670000 5045300.48320000, 288805.69740000 5045284.48720000, 288814.26290000 5045268.85710000, 288823.51620000 5045253.62420000, 288833.43880000 5045238.81860000, 288844.01120000 5045224.46970000, 288855.21220000 5045210.60600000, 288867.01970000 5045197.25500000, 288879.41020000 5045184.44330000, 288892.35920000 5045172.19630000, 288905.84080000 5045160.53820000, 288919.82850000 5045149.49230000, 288934.29420000 5045139.08050000, 288949.20950000 5045129.32340000, 288964.54450000 5045120.24040000, 288980.26900000 5045111.84960000, 288996.35170000 5045104.16750000, 289012.76060000 5045097.20960000, 289029.46310000 5045090.98950000, 289046.42620000 5045085.51960000, 289063.61610000 5045080.81080000, 289080.99870000 5045076.87240000, 289098.53940000 5045073.71230000, 289116.20360000 5045071.33670000, 289133.95600000 5045069.75030000, 289151.76150000 5045068.95640000, 289169.58460000 5045068.95640000, 289187.39010000 5045069.75030000, 289205.14250000 5045071.33670000, 289222.80670000 5045073.71230000, 289240.34750000 5045076.87240000, 289257.73010000 5045080.81070000, 289274.92000000 5045085.51950000, 289291.88300000 5045090.98940000, 289308.58560000 5045097.20950000, 289324.99450000 5045104.16750000, 289341.07710000 5045111.84950000, 289356.80160000 5045120.24030000, 289372.13670000 5045129.32330000, 289387.05190000 5045139.08040000, 289401.51770000 5045149.49230000, 289415.50530000 5045160.53820000, 289428.98700000 5045172.19620000, 289441.93590000 5045184.44320000, 289454.32650000 5045197.25490000, 289466.13400000 5045210.60590000, 289477.33500000 5045224.46960000, 289487.90740000 5045238.81850000, 289497.83000000 5045253.62410000, 289507.08330000 5045268.85700000, 289515.64880000 5045284.48700000, 289523.50950000 5045300.48310000, 289530.64980000 5045316.81350000, 289537.05560000 5045333.44570000, 289542.71410000 5045350.34680000, 289547.61410000 5045367.48320000, 289551.74590000 5045384.82080000, 289555.10120000 5045402.32530000, 289557.67350000 5045419.96190000, 289559.45750000 5045437.69550000, 289560.44980000 5045455.49100000, 289560.64830000 5045473.31310000, 289560.05280000 5045491.12630000, 289558.66430000 5045508.89530000, 289556.48560000 5045526.58480000, 289553.52110000 5045544.15970000, 289549.77660000 5045561.58510000, 289545.25960000 5045578.82640000, 289539.97910000 5045595.84930000, 289533.94540000 5045612.62010000, 289527.17070000 5045629.10550000, 289519.66830000 5045645.27280000, 289511.45310000 5045661.08970000, 289502.54160000 5045676.52510000, 289492.95120000 5045691.54810000, 289482.70120000 5045706.12890000, 289471.81180000 5045720.23870000, 289460.30470000 5045733.84940000, 289448.20270000 5045746.93400000, 289435.52980000 5045759.46650000, 289422.31120000 5045771.42200000, 289408.57310000 5045782.77680000, 289394.34290000 5045793.50830000, 289379.64880000 5045803.59530000, 289364.51990000 5045813.01770000, 289348.98620000 5045821.75680000, 289333.07870000 5045829.79520000, 289316.82890000 5045837.11700000, 289300.26910000 5045843.70770000, 289283.43210000 5045849.55410000, 289266.35140000 5045854.64480000, 289249.06080000 5045858.96940000, 289231.59480000 5045862.51950000, 289213.98800000 5045865.28810000, 289196.27530000 5045867.26960000, 289178.49190000 5045868.46000000, 289160.67320000 5045868.85710000))"
Entrée de ville et traversée riveraine,"POLYGON  (( 282472.52030000 5054930.22550000, 282454.70160000 5054929.82840000, 282436.91820000 5054928.63800000, 282419.20550000 5054926.65650000, 282401.59870000 5054923.88800000, 282384.13270000 5054920.33780000, 282366.84210000 5054916.01320000, 282349.76140000 5054910.92260000, 282332.92440000 5054905.07610000, 282316.36460000 5054898.48550000, 282300.11480000 5054891.16370000, 282284.20730000 5054883.12520000, 282268.67360000 5054874.38620000, 282253.54470000 5054864.96380000, 282238.85060000 5054854.87680000, 282224.62030000 5054844.14530000, 282210.88230000 5054832.79050000, 282197.66370000 5054820.83500000, 282184.99080000 5054808.30250000, 282172.88880000 5054795.21790000, 282161.38170000 5054781.60720000, 282150.49230000 5054767.49740000, 282140.24220000 5054752.91660000, 282130.65190000 5054737.89360000, 282121.74030000 5054722.45830000, 282113.52520000 5054706.64130000, 282106.02280000 5054690.47410000, 282099.24800000 5054673.98870000, 282093.21440000 5054657.21790000, 282087.93380000 5054640.19490000, 282083.41680000 5054622.95360000, 282079.67230000 5054605.52820000, 282076.70780000 5054587.95330000, 282074.52910000 5054570.26380000, 282073.14060000 5054552.49480000, 282072.54510000 5054534.68160000, 282072.74360000 5054516.85960000, 282073.73590000 5054499.06410000, 282075.51990000 5054481.33040000, 282078.09210000 5054463.69380000, 282081.44750000 5054446.18930000, 282085.57920000 5054428.85170000, 282090.47920000 5054411.71530000, 282096.13770000 5054394.81430000, 282102.54350000 5054378.18200000, 282109.68390000 5054361.85170000, 282117.54460000 5054345.85560000, 282126.11010000 5054330.22560000, 282135.36330000 5054314.99260000, 282145.28600000 5054300.18700000, 282155.85830000 5054285.83810000, 282167.05930000 5054271.97440000, 282178.86680000 5054258.62350000, 282191.25740000 5054245.81180000, 282204.20630000 5054233.56470000, 282217.68800000 5054221.90670000, 282231.67560000 5054210.86080000, 282246.14140000 5054200.44890000, 282261.05660000 5054190.69180000, 282276.39170000 5054181.60880000, 282292.11610000 5054173.21800000, 282308.19880000 5054165.53600000, 282324.60770000 5054158.57800000, 282341.31020000 5054152.35790000, 282358.27330000 5054146.88800000, 282375.46320000 5054142.17920000, 282392.84580000 5054138.24080000, 282410.38660000 5054135.08070000, 282428.05070000 5054132.70510000, 282445.80310000 5054131.11880000, 282463.60860000 5054130.32480000, 282481.43180000 5054130.32480000, 282499.23720000 5054131.11880000, 282516.98970000 5054132.70510000, 282534.65380000 5054135.08070000, 282552.19460000 5054138.24080000, 282569.57720000 5054142.17920000, 282586.76710000 5054146.88800000, 282603.73010000 5054152.35790000, 282620.43270000 5054158.57800000, 282636.84160000 5054165.53590000, 282652.92420000 5054173.21800000, 282668.64870000 5054181.60880000, 282683.98380000 5054190.69180000, 282698.89900000 5054200.44890000, 282713.36480000 5054210.86070000, 282727.35240000 5054221.90660000, 282740.83410000 5054233.56460000, 282753.78300000 5054245.81170000, 282766.17360000 5054258.62340000, 282777.98110000 5054271.97430000, 282789.18210000 5054285.83800000, 282799.75450000 5054300.18690000, 282809.67710000 5054314.99250000, 282818.93040000 5054330.22550000, 282827.49590000 5054345.85550000, 282835.35660000 5054361.85160000, 282842.49690000 5054378.18190000, 282848.90270000 5054394.81410000, 282854.56120000 5054411.71520000, 282859.46120000 5054428.85160000, 282863.59300000 5054446.18920000, 282866.94830000 5054463.69370000, 282869.52060000 5054481.33030000, 282871.30460000 5054499.06390000, 282872.29690000 5054516.85950000, 282872.49540000 5054534.68150000, 282871.89990000 5054552.49470000, 282870.51140000 5054570.26370000, 282868.33270000 5054587.95320000, 282865.36820000 5054605.52810000, 282861.62370000 5054622.95350000, 282857.10670000 5054640.19480000, 282851.82610000 5054657.21770000, 282845.79250000 5054673.98860000, 282839.01780000 5054690.47400000, 282831.51540000 5054706.64120000, 282823.30020000 5054722.45820000, 282814.38870000 5054737.89350000, 282804.79830000 5054752.91650000, 282794.54830000 5054767.49740000, 282783.65890000 5054781.60720000, 282772.15180000 5054795.21790000, 282760.04970000 5054808.30240000, 282747.37690000 5054820.83490000, 282734.15830000 5054832.79040000, 282720.42020000 5054844.14520000, 282706.19000000 5054854.87680000, 282691.49590000 5054864.96370000, 282676.36690000 5054874.38610000, 282660.83330000 5054883.12520000, 282644.92580000 5054891.16360000, 282628.67600000 5054898.48540000, 282612.11620000 5054905.07610000, 282595.27920000 5054910.92260000, 282578.19850000 5054916.01320000, 282560.90790000 5054920.33780000, 282543.44190000 5054923.88790000, 282525.83510000 5054926.65650000, 282508.12240000 5054928.63800000, 282490.33900000 5054929.82840000, 282472.52030000 5054930.22550000))"
