ï»¿ID_MRN,NOM_SITE,WKT
196,Bois de l'Ãquerre (en traitement),"POLYGON  (( 283970.51740000 5051711.90200000, 283970.50120000 5051711.91920000, 283970.47710000 5051711.94480000, 283970.46120000 5051711.96160000, 283960.99590000 5051721.99890000, 283960.27730000 5051722.28690000, 283956.95130000 5051723.62000000, 283946.01060000 5051728.00510000, 283927.00220000 5051727.98910000, 283862.99820000 5051706.99830000, 283852.00120000 5051706.00380000, 283788.99570000 5051699.99640000, 283762.00230000 5051704.99700000, 283735.15750000 5051704.99910000, 283735.00050000 5051704.99910000, 283734.16680000 5051704.06270000, 283726.99960000 5051696.01290000, 283727.00400000 5051683.00300000, 283730.74400000 5051676.10640000, 283744.14930000 5051651.38660000, 283744.47700000 5051650.78240000, 283759.00060000 5051624.00050000, 283770.00510000 5051597.00210000, 283773.00370000 5051583.00120000, 283772.99820000 5051567.99760000, 283767.00230000 5051555.99760000, 283754.99710000 5051544.99680000, 283740.99620000 5051541.99800000, 283721.99640000 5051543.99580000, 283700.99750000 5051563.00930000, 283688.00090000 5051588.99610000, 283679.73620000 5051598.36500000, 283673.00260000 5051605.99820000, 283659.99990000 5051614.99820000, 283657.65680000 5051614.99420000, 283652.99990000 5051614.98620000, 283646.01240000 5051614.99490000, 283639.99860000 5051615.00240000, 283624.99820000 5051606.99570000, 283605.00270000 5051586.99930000, 283595.80840000 5051583.93830000, 283586.99620000 5051581.00450000, 283588.54770000 5051571.69930000, 283593.99930000 5051539.00170000, 283594.72970000 5051531.72860000, 283595.00410000 5051528.99680000, 283595.00490000 5051526.99380000, 283603.99870000 5051525.00280000, 283610.00100000 5051518.98540000, 283615.67650000 5051512.44730000, 283623.00390000 5051504.00620000, 283624.32170000 5051503.25150000, 283629.99620000 5051500.00150000, 283638.00090000 5051492.00170000, 283641.99750000 5051489.00800000, 283654.00060000 5051475.00000000, 283662.00370000 5051469.01320000, 283668.99670000 5051464.99850000, 283676.99900000 5051463.00790000, 283681.28090000 5051463.21930000, 283697.00050000 5051463.99520000, 283710.83040000 5051460.18230000, 283725.99730000 5051456.00090000, 283733.46670000 5051452.75340000, 283743.70030000 5051448.30410000, 283743.73740000 5051448.28820000, 283743.78000000 5051448.26950000, 283743.78310000 5051448.26810000, 283748.99550000 5051446.00190000, 283754.00510000 5051440.99620000, 283758.00130000 5051438.33090000, 283759.99510000 5051437.00110000, 283765.99720000 5051427.99900000, 283775.00320000 5051419.99960000, 283777.99970000 5051414.99250000, 283779.00580000 5051397.99700000, 283776.00130000 5051396.00270000, 283783.73290000 5051360.87000000, 283793.94550000 5051314.46380000, 283798.09060000 5051295.62860000, 283802.73370000 5051274.53030000, 283836.32720000 5051121.88060000, 283838.00010000 5051114.27870000, 283842.86780000 5051092.15980000, 283842.93610000 5051091.84930000, 283844.00420000 5051086.99590000, 283844.99580000 5051086.99560000, 283846.31660000 5051080.38530000, 283847.50810000 5051074.42210000, 283847.95540000 5051072.18310000, 283850.23880000 5051060.75480000, 283852.94920000 5051047.18970000, 283854.98500000 5051037.00080000, 283873.46700000 5050950.26980000, 283875.47740000 5050950.62950000, 283875.51540000 5050950.63630000, 283875.53010000 5050950.63890000, 283875.71940000 5050950.67280000, 283879.75890000 5050951.39570000, 283966.86340000 5050966.98290000, 283969.90980000 5050967.52800000, 283961.00200000 5051019.01430000, 283977.00320000 5051034.00190000, 283978.73810000 5051034.35850000, 283978.79860000 5051034.37090000, 284084.00210000 5051055.99550000, 284082.08980000 5051064.60010000, 284080.00040000 5051074.00200000, 284083.53490000 5051076.02190000, 284093.27170000 5051081.58610000, 284093.30570000 5051081.60560000, 284104.86530000 5051088.21150000, 284114.99860000 5051094.00230000, 284117.00170000 5051094.00310000, 284103.99720000 5051110.00380000, 284100.74160000 5051113.26000000, 284090.00190000 5051124.00180000, 284089.79800000 5051126.95660000, 284089.66800000 5051128.84060000, 284089.62200000 5051129.50770000, 284089.62030000 5051129.53280000, 284089.56060000 5051130.39790000, 284089.51610000 5051131.04180000, 284089.49990000 5051131.27690000, 284088.00120000 5051152.99580000, 284082.08650000 5051184.50210000, 284081.99250000 5051185.00270000, 284082.39310000 5051188.79370000, 284084.00030000 5051204.00310000, 284090.60440000 5051211.33850000, 284092.20240000 5051213.11350000, 284093.00150000 5051214.00110000, 284104.99800000 5051221.99650000, 284118.53880000 5051229.96040000, 284122.00150000 5051231.99690000, 284124.41960000 5051229.94090000, 284141.99710000 5051214.99590000, 284154.99960000 5051205.99590000, 284161.99940000 5051208.00090000, 284166.99620000 5051211.99810000, 284167.77540000 5051215.50590000, 284168.99650000 5051221.00260000, 284163.22040000 5051249.25170000, 284160.00080000 5051264.99820000, 284159.99960000 5051268.00270000, 284144.14800000 5051283.85340000, 284140.10870000 5051287.89250000, 284139.00170000 5051288.99940000, 284120.88450000 5051313.15290000, 284120.86970000 5051313.17260000, 284112.00020000 5051324.99740000, 284098.22790000 5051332.24520000, 284092.99810000 5051334.99740000, 284084.22940000 5051327.75950000, 284069.99690000 5051316.01160000, 284069.11450000 5051315.63000000, 284062.99880000 5051312.98520000, 284053.00060000 5051319.00180000, 284050.99710000 5051321.99560000, 284050.89790000 5051322.16930000, 284035.00390000 5051350.00480000, 284022.99870000 5051410.00370000, 284019.70860000 5051427.16380000, 284018.01380000 5051436.00350000, 284018.22210000 5051452.42320000, 284018.42570000 5051468.46610000, 284018.93050000 5051508.25070000, 284019.00350000 5051514.00360000, 284016.99840000 5051522.99660000, 284013.86730000 5051540.20880000, 284012.99590000 5051544.99930000, 284010.67500000 5051549.64430000, 284007.67070000 5051555.65700000, 284002.00260000 5051567.00080000, 284001.08760000 5051575.70010000, 284000.00430000 5051585.99970000, 284010.74400000 5051599.81250000, 284014.00090000 5051604.00130000, 284014.17610000 5051604.00130000, 284033.00060000 5051603.99650000, 284062.37870000 5051591.49590000, 284079.99870000 5051583.99850000, 284092.99860000 5051584.00210000, 284095.93770000 5051584.84180000, 284105.74480000 5051587.64380000, 284119.97570000 5051608.30170000, 284126.74060000 5051618.12170000, 284122.00350000 5051620.99780000, 284122.00000000 5051632.00460000, 284121.43210000 5051633.14010000, 284115.51160000 5051644.97670000, 284105.99680000 5051663.99940000, 284104.27880000 5051665.59480000, 284092.00170000 5051676.99610000, 284085.07090000 5051677.51080000, 284064.99890000 5051679.00150000, 284033.00210000 5051669.99880000, 284017.99840000 5051670.00440000, 284010.98670000 5051672.80800000, 284010.89870000 5051672.84320000, 284003.00380000 5051675.99990000, 283993.99650000 5051687.00390000, 283970.51740000 5051711.90200000))"
197,Golf Saint-FranÃ§ois,"POLYGON  (( 288733.20000000 5057621.20000000, 288730.20000000 5057632.60000000, 288724.70000000 5057639.80000000, 288718.40000000 5057641.90000000, 288682.40000000 5057639.80000000, 288633.90000000 5057636.10000000, 288635.50000000 5057619.50000000, 288636.40000000 5057609.20000000, 288637.50000000 5057598.70000000, 288638.20000000 5057593.00000000, 288638.90000000 5057586.30000000, 288639.60000000 5057577.50000000, 288640.50000000 5057570.90000000, 288644.10790000 5057565.86570000, 288644.80000000 5057564.90000000, 288651.90000000 5057564.50000000, 288664.93960000 5057566.37930000, 288697.00000000 5057571.00000000, 288716.00000000 5057570.00000000, 288734.90000000 5057569.60000000, 288733.20000000 5057621.20000000))"
207,Bois Sainte-DorothÃ©e,"POLYGON  (( 278343.60000000 5044569.20000000, 278377.90000000 5044577.60000000, 278392.20680000 5044580.95400000, 278405.20000000 5044584.00000000, 278413.82240000 5044586.93940000, 278418.40000000 5044588.50000000, 278419.31240000 5044588.97500000, 278430.51080000 5044594.80510000, 278434.25800000 5044596.75590000, 278454.78580000 5044607.44310000, 278457.20000000 5044608.70000000, 278501.98170000 5044634.57800000, 278506.00000000 5044636.90000000, 278449.28200000 5044711.37720000, 278414.29600000 5044757.31770000, 278393.90000000 5044784.10000000, 278323.58560000 5044875.63070000, 278319.00000000 5044881.60000000, 278318.92050000 5044881.59310000, 278288.10000000 5044878.90000000, 278262.30000000 5044874.80000000, 278233.15060000 5044869.50010000, 278229.30000000 5044868.80000000, 278203.90000000 5044866.80000000, 278200.42680000 5044866.50510000, 278182.70000000 5044865.00000000, 278182.30720000 5044864.97780000, 278165.00000000 5044864.00000000, 278146.50000000 5044861.50000000, 278121.20000000 5044859.80000000, 278084.00000000 5044856.30000000, 278048.00000000 5044852.00000000, 278034.00000000 5044849.20000000, 278034.42130000 5044848.62930000, 278039.05530000 5044842.35210000, 278046.22820000 5044832.63560000, 278048.10000000 5044830.10000000, 278056.70000000 5044818.70000000, 278064.12980000 5044808.56180000, 278077.00000000 5044791.00000000, 278091.39490000 5044772.02720000, 278105.30000000 5044753.70000000, 278148.50000000 5044695.70000000, 278162.04490000 5044681.22550000, 278168.90000000 5044673.90000000, 278169.15570000 5044673.65510000, 278190.10000000 5044653.60000000, 278199.29540000 5044643.88850000, 278229.30000000 5044612.20000000, 278255.30000000 5044587.20000000, 278275.20000000 5044570.80000000, 278300.20000000 5044559.60000000, 278343.60000000 5044569.20000000))"
374,Ãle aux Vaches,"POLYGON  (( 291489.00000000 5060867.00000000, 291480.00000000 5060906.00000000, 291480.00000000 5060935.00000000, 291471.00000000 5060958.00000000, 291462.00000000 5060970.00000000, 291450.00000000 5060980.00000000, 291420.00000000 5060990.00000000, 291391.00000000 5060992.00000000, 291355.00000000 5061000.00000000, 291311.00000000 5061013.00000000, 291259.00000000 5061050.00000000, 291252.00000000 5061014.00000000, 291242.00000000 5060994.00000000, 291232.96250000 5060945.80020000, 291221.00000000 5060882.00000000, 291219.00000000 5060868.00000000, 291219.68520000 5060867.48610000, 291223.00000000 5060865.00000000, 291220.00000000 5060843.00000000, 291211.00000000 5060825.00000000, 291200.00000000 5060812.00000000, 291176.00000000 5060798.00000000, 291149.00000000 5060791.00000000, 291051.00000000 5060792.00000000, 291011.00000000 5060780.00000000, 291012.00000000 5060709.00000000, 291011.05900000 5060666.65510000, 291011.04900000 5060666.20710000, 291011.00000000 5060664.00000000, 291018.20000000 5060662.00000000, 291030.30000000 5060658.60000000, 291044.40000000 5060652.70000000, 291045.93640000 5060651.65380000, 291047.19470000 5060650.79700000, 291051.03090000 5060648.18470000, 291055.74630000 5060644.97370000, 291065.40000000 5060638.40000000, 291082.60000000 5060629.40000000, 291100.90000000 5060616.50000000, 291119.50000000 5060607.70000000, 291135.80000000 5060602.90000000, 291157.80000000 5060599.70000000, 291235.00000000 5060593.40000000, 291256.00000000 5060592.00000000, 291256.49250000 5060597.99190000, 291256.63150000 5060599.68290000, 291262.00000000 5060665.00000000, 291269.00000000 5060692.00000000, 291287.00000000 5060709.00000000, 291309.00000000 5060715.00000000, 291320.00000000 5060711.00000000, 291334.00000000 5060703.00000000, 291404.00000000 5060681.00000000, 291448.00000000 5060651.00000000, 291475.00000000 5060651.00000000, 291489.00000000 5060661.00000000, 291494.00000000 5060674.00000000, 291493.00000000 5060707.00000000, 291490.00000000 5060739.00000000, 291489.00000000 5060867.00000000))"
685,Duvernay,"MULTIPOLYGON  ((( 289560.23990000 5055077.56580000, 289584.17150000 5055090.59190000, 289586.55560000 5055091.88960000, 289585.29380000 5055100.06620000, 289584.99620000 5055101.99480000, 289587.87570000 5055104.87550000, 289593.99870000 5055111.00090000, 289602.47740000 5055127.95810000, 289606.99570000 5055136.99460000, 289606.27850000 5055150.69310000, 289606.00090000 5055155.99530000, 289598.99850000 5055162.99520000, 289592.00370000 5055181.00340000, 289590.99950000 5055198.00020000, 289599.00070000 5055206.00450000, 289611.99940000 5055216.01260000, 289612.77990000 5055218.04200000, 289616.99590000 5055229.00410000, 289616.99950000 5055233.78650000, 289617.00420000 5055240.00240000, 289568.99570000 5055308.00320000, 289558.98780000 5055320.00030000, 289557.20180000 5055318.07470000, 289553.90010000 5055314.51480000, 289545.99950000 5055305.99640000, 289542.94850000 5055303.50010000, 289513.00080000 5055278.99760000, 289487.18830000 5055266.89810000, 289481.00180000 5055263.99820000, 289370.54980000 5055134.58430000, 289358.02650000 5055119.91110000, 289321.15350000 5055076.70790000, 289317.84590000 5055072.83250000, 289297.04560000 5055048.46120000, 289286.00920000 5055035.53010000, 289248.00390000 5054991.00020000, 289245.22320000 5054987.87400000, 289240.00230000 5054982.00420000, 289240.00260000 5054981.00270000, 289223.99990000 5054964.00240000, 289227.45670000 5054956.21790000, 289227.99810000 5054954.99860000, 289253.99600000 5054919.99680000, 289263.00200000 5054909.00120000, 289268.00050000 5054906.99870000, 289270.00370000 5054906.99930000, 289290.99710000 5054907.00240000, 289293.22500000 5054906.10990000, 289295.99560000 5054905.00000000, 289357.99970000 5054818.00170000, 289362.60630000 5054810.62860000, 289362.99920000 5054809.99970000, 289360.99700000 5054808.98760000, 289392.99580000 5054760.99620000, 289430.99560000 5054705.00320000, 289447.00010000 5054712.99900000, 289455.00140000 5054722.99640000, 289456.86030000 5054723.81020000, 289461.63180000 5054725.89900000, 289486.99960000 5054737.00400000, 289525.99930000 5054754.99930000, 289536.99670000 5054755.00100000, 289543.14160000 5054752.36510000, 289543.99870000 5054751.99750000, 289544.41080000 5054751.54800000, 289554.99810000 5054740.00010000, 289561.99990000 5054735.00350000, 289569.00120000 5054734.00310000, 289576.00330000 5054728.00480000, 289630.99520000 5054640.01290000, 289633.00020000 5054635.99720000, 289635.00380000 5054632.00140000, 289632.00100000 5054620.00150000, 289622.03590000 5054613.18330000, 289608.05270000 5054603.61580000, 289594.00450000 5054594.00390000, 289566.00350000 5054576.99210000, 289565.00120000 5054577.00170000, 289570.41630000 5054576.01630000, 289586.99720000 5054572.99880000, 289609.00500000 5054556.99750000, 289632.00350000 5054546.99520000, 289649.00040000 5054546.99780000, 289688.00010000 5054566.98610000, 289714.00080000 5054568.99370000, 289745.00120000 5054559.00280000, 289749.99900000 5054561.99830000, 289753.99510000 5054563.00030000, 289760.00390000 5054567.99980000, 289767.01370000 5054575.00280000, 289780.00200000 5054590.99970000, 289786.00060000 5054597.00010000, 289788.00360000 5054599.99540000, 289794.00260000 5054601.99950000, 289803.99990000 5054593.99820000, 289807.00460000 5054593.99900000, 289811.00070000 5054595.00100000, 289821.00480000 5054608.99520000, 289827.51800000 5054616.44290000, 289828.00440000 5054616.99910000, 289828.57540000 5054618.52580000, 289821.82170000 5054623.85770000, 289814.01240000 5054630.88610000, 289808.54580000 5054638.69540000, 289799.95560000 5054648.06660000, 289796.06520000 5054656.81990000, 289790.97130000 5054656.73620000, 289745.99730000 5054655.99750000, 289739.56570000 5054654.71200000, 289735.91920000 5054656.65680000, 289729.67180000 5054663.68520000, 289720.30060000 5054677.74200000, 289706.98540000 5054698.92510000, 289731.00410000 5054712.99660000, 289747.33120000 5054717.28540000, 289750.00420000 5054717.98760000, 289734.48340000 5054738.04160000, 289725.99970000 5054749.00300000, 289721.95510000 5054760.03010000, 289714.99750000 5054778.99900000, 289722.00500000 5054801.99740000, 289749.00190000 5054839.00080000, 289760.00020000 5054835.99770000, 289768.00450000 5054825.00170000, 289768.99590000 5054826.00280000, 289770.69160000 5054827.04570000, 289781.99570000 5054833.99770000, 289802.00420000 5054855.99680000, 289805.14670000 5054864.07930000, 289809.00250000 5054873.99660000, 289808.99940000 5054892.99680000, 289808.00700000 5054896.00200000, 289802.00520000 5054911.99650000, 289784.99530000 5054925.00380000, 289773.27480000 5054927.25590000, 289759.00330000 5054929.99810000, 289757.53580000 5054929.50900000, 289744.00010000 5054924.99740000, 289723.93150000 5054905.73530000, 289719.00340000 5054901.00530000, 289714.29320000 5054898.17900000, 289703.99140000 5054891.99750000, 289700.63470000 5054891.64480000, 289691.33530000 5054890.66750000, 289685.00100000 5054890.00190000, 289658.00160000 5054869.99540000, 289648.00360000 5054875.01200000, 289617.38760000 5054902.69860000, 289608.62090000 5054910.62650000, 289597.71820000 5054909.84770000, 289597.00640000 5054912.00280000, 289590.99470000 5054920.01390000, 289581.99790000 5054939.00300000, 289574.99580000 5054945.00130000, 289570.99840000 5054951.00040000, 289569.00400000 5054958.00170000, 289559.29190000 5054973.93470000, 289554.98820000 5054980.99510000, 289514.00210000 5055041.99710000, 289551.99780000 5055072.00130000, 289556.21820000 5055075.37680000, 289556.99530000 5055075.99830000, 289557.12390000 5055075.86980000, 289560.23990000 5055077.56580000)),(( 289205.70010000 5055445.36550000, 289193.99580000 5055461.99780000, 289178.00090000 5055456.99730000, 289146.00360000 5055431.00000000, 289127.00320000 5055430.99670000, 289088.99760000 5055454.99830000, 289083.82680000 5055455.64570000, 289081.00450000 5055455.99900000, 289071.99750000 5055411.00440000, 289057.99930000 5055388.99660000, 289054.00340000 5055384.99980000, 289050.99900000 5055381.00250000, 289050.48420000 5055379.45780000, 289043.00040000 5055357.00250000, 289043.00190000 5055348.17130000, 289043.00240000 5055345.00330000, 289043.99650000 5055333.99530000, 289048.00470000 5055322.99890000, 289048.99700000 5055318.00050000, 289049.00770000 5055313.00320000, 289046.99680000 5055302.99600000, 289036.00200000 5055285.99700000, 289023.29490000 5055272.31630000, 289023.00320000 5055272.00230000, 289022.88330000 5055271.91230000, 289018.99770000 5055268.99640000, 289020.00030000 5055262.99710000, 289023.98750000 5055257.99880000, 289028.99630000 5055254.99550000, 289037.00000000 5055247.00430000, 289039.99620000 5055241.99650000, 289044.00270000 5055239.00290000, 289044.99610000 5055232.99290000, 289048.00130000 5055228.99740000, 289053.00140000 5055216.99900000, 289053.99570000 5055204.98940000, 289058.00350000 5055193.00140000, 289058.99580000 5055188.00300000, 289061.00040000 5055182.99560000, 289062.00380000 5055176.98640000, 289069.99810000 5055162.00330000, 289074.99750000 5055156.99610000, 289079.99530000 5055155.00360000, 289080.99750000 5055153.00070000, 289098.00470000 5055154.99740000, 289104.00430000 5055154.99840000, 289137.99770000 5055105.99520000, 289141.99740000 5055086.99540000, 289138.00170000 5055080.00370000, 289137.99620000 5055056.99640000, 289140.00010000 5055051.99900000, 289146.00140000 5055041.00250000, 289148.00540000 5055037.99830000, 289155.82260000 5055047.85450000, 289170.99800000 5055066.98830000, 289171.99910000 5055065.99700000, 289187.00030000 5055082.99700000, 289210.92800000 5055109.45870000, 289232.86270000 5055133.71640000, 289315.14150000 5055224.70900000, 289338.75040000 5055250.81820000, 289342.82490000 5055255.32420000, 289352.55450000 5055266.08420000, 289368.27090000 5055283.46510000, 289398.12770000 5055316.48380000, 289413.99450000 5055334.03100000, 289442.00160000 5055365.00420000, 289423.99970000 5055385.99480000, 289418.43470000 5055384.60770000, 289415.99680000 5055384.00000000, 289394.00160000 5055383.99670000, 289391.99800000 5055383.00450000, 289383.26880000 5055382.58670000, 289371.00470000 5055381.99980000, 289346.20290000 5055408.51410000, 289342.00240000 5055413.00460000, 289333.35530000 5055409.95230000, 289324.99620000 5055407.00160000, 289308.07510000 5055407.80640000, 289304.00230000 5055408.00010000, 289285.71710000 5055409.81890000, 289284.00040000 5055409.98970000, 289278.00170000 5055401.99590000, 289275.99890000 5055397.99890000, 289274.99830000 5055391.99910000, 289276.00380000 5055370.99580000, 289275.99680000 5055352.99630000, 289274.99540000 5055350.00120000, 289264.99740000 5055361.99890000, 289259.99900000 5055365.99460000, 289255.33080000 5055371.33260000, 289246.00340000 5055381.99830000, 289244.93780000 5055383.97630000, 289231.99640000 5055407.99730000, 289205.70010000 5055445.36550000),( 289130.99070000 5055193.00330000, 289128.42650000 5055194.63680000, 289120.00180000 5055200.00340000, 289090.04750000 5055207.98900000, 289090.00230000 5055208.00110000, 289089.99100000 5055208.13580000, 289088.99870000 5055219.99990000, 289083.99590000 5055248.99550000, 289084.99640000 5055254.99540000, 289084.99990000 5055291.99520000, 289089.36580000 5055310.90100000, 289091.00480000 5055317.99840000, 289091.00270000 5055328.00440000, 289093.99730000 5055330.99930000, 289098.21600000 5055331.00030000, 289105.00490000 5055331.00180000, 289110.99510000 5055328.99890000, 289117.00490000 5055327.99910000, 289123.99670000 5055325.99650000, 289135.00470000 5055322.00250000, 289137.98950000 5055322.00200000, 289154.99780000 5055317.99910000, 289161.99990000 5055314.99560000, 289166.00620000 5055314.99680000, 289167.01030000 5055299.00150000, 289162.37750000 5055278.50100000, 289160.00450000 5055268.00000000, 289159.00420000 5055260.99850000, 289153.99960000 5055241.99670000, 289154.00110000 5055232.00070000, 289152.00090000 5055214.00140000, 289138.00220000 5055193.99690000, 289134.99730000 5055192.00280000, 289133.99570000 5055192.00260000, 289130.99070000 5055193.00330000)))"
445,Saint-FranÃ§ois (Ouest),"POLYGON  (( 290683.34540000 5058088.86110000, 290677.42790000 5058117.22610000, 290668.24530000 5058136.20410000, 290654.97440000 5058157.51130000, 290577.72680000 5058251.50840000, 290566.74240000 5058240.27090000, 290548.86180000 5058215.46680000, 290523.19190000 5058208.43040000, 290487.93090000 5058188.94610000, 290446.34380000 5058166.40100000, 290413.04620000 5058156.21210000, 290375.36460000 5058133.94130000, 290318.15630000 5058110.29850000, 290266.33800000 5058084.41800000, 290240.70590000 5058070.52210000, 290231.94620000 5058065.77320000, 290240.40010000 5058054.39630000, 290393.53100000 5057848.31870000, 290396.00080000 5057844.99500000, 290466.00160000 5057880.99490000, 290466.15940000 5057881.11910000, 290472.30040000 5057885.95210000, 290482.77550000 5057910.39380000, 290484.00320000 5057933.00380000, 290484.00250000 5057940.99710000, 290487.99640000 5057957.00370000, 290499.00300000 5057970.99890000, 290502.99760000 5057986.99570000, 290503.00390000 5058009.00260000, 290500.99790000 5058029.99680000, 290501.00540000 5058047.99720000, 290505.00120000 5058051.00240000, 290508.99760000 5058052.00450000, 290529.00130000 5058051.99760000, 290537.00390000 5058054.00220000, 290543.00350000 5058057.99970000, 290544.99570000 5058065.00110000, 290548.78780000 5058069.73340000, 290550.34670000 5058068.17450000, 290566.04010000 5058046.87100000, 290570.40170000 5058022.15590000, 290575.25970000 5058013.98030000, 290588.70840000 5058020.72630000, 290606.47610000 5058028.51570000, 290632.89890000 5058043.45420000, 290662.76980000 5058065.17600000, 290683.34540000 5058088.86110000))"
375,Ãle Lacroix,"POLYGON  (( 280408.00000000 5051392.00000000, 280410.00000000 5051401.00000000, 280410.00000000 5051403.64740000, 280410.00000000 5051408.13130000, 280410.00000000 5051411.00000000, 280411.00000000 5051416.00000000, 280419.00000000 5051425.00000000, 280423.00000000 5051429.00000000, 280428.00000000 5051433.00000000, 280433.00000000 5051436.00000000, 280442.00000000 5051444.00000000, 280451.00000000 5051450.00000000, 280461.00000000 5051452.00000000, 280470.00000000 5051452.00000000, 280477.40170000 5051455.28970000, 280479.00000000 5051456.00000000, 280487.00000000 5051461.00000000, 280497.00000000 5051463.00000000, 280500.60000000 5051469.30000000, 280501.26890000 5051473.06710000, 280502.50000000 5051480.00000000, 280513.68620000 5051492.69550000, 280515.10000000 5051494.30000000, 280521.90000000 5051500.00000000, 280523.00000000 5051507.00000000, 280523.00000000 5051515.00000000, 280522.00000000 5051523.00000000, 280522.00000000 5051531.00000000, 280518.10000000 5051539.30000000, 280517.08960000 5051542.99780000, 280513.40000000 5051556.50000000, 280510.20000000 5051567.00000000, 280508.10000000 5051574.80000000, 280503.20000000 5051591.00000000, 280498.90000000 5051597.40000000, 280494.20000000 5051604.50000000, 280490.71970000 5051609.09660000, 280488.90000000 5051611.50000000, 280485.10000000 5051617.30000000, 280480.20000000 5051621.50000000, 280473.80000000 5051628.60000000, 280460.40000000 5051634.30000000, 280459.60000000 5051643.50000000, 280473.50000000 5051654.80000000, 280482.30000000 5051661.20000000, 280488.00000000 5051670.50000000, 280487.85420000 5051678.01020000, 280487.80000000 5051680.80000000, 280484.20000000 5051688.70000000, 280479.00560000 5051691.62190000, 280473.00000000 5051695.00000000, 280467.30000000 5051694.40000000, 280466.67620000 5051694.05690000, 280461.30000000 5051691.10000000, 280458.38830000 5051687.14840000, 280457.10000000 5051685.40000000, 280452.10000000 5051674.10000000, 280444.00000000 5051674.10000000, 280436.50000000 5051668.70000000, 280429.90000000 5051661.40000000, 280423.30000000 5051653.50000000, 280414.50000000 5051643.70000000, 280414.28380000 5051643.45590000, 280408.30000000 5051636.70000000, 280400.50000000 5051626.80000000, 280395.10000000 5051620.50000000, 280390.30000000 5051614.10000000, 280385.50000000 5051608.10000000, 280380.90000000 5051597.90000000, 280379.70000000 5051590.00000000, 280375.90000000 5051580.00000000, 280375.40000000 5051567.40000000, 280365.40000000 5051559.10000000, 280354.60000000 5051548.70000000, 280346.00000000 5051541.40000000, 280338.90000000 5051536.00000000, 280333.41520000 5051532.82910000, 280326.10000000 5051528.60000000, 280313.90000000 5051524.40000000, 280307.10000000 5051521.80000000, 280301.60000000 5051517.40000000, 280296.87620000 5051513.35100000, 280295.30000000 5051512.00000000, 280294.83260000 5051511.58980000, 280294.04210000 5051510.89610000, 280291.11110000 5051508.32410000, 280290.40000000 5051507.70000000, 280289.51240000 5051506.57250000, 280288.78470000 5051505.64810000, 280286.70000000 5051503.00000000, 280286.04460000 5051501.36800000, 280284.08580000 5051496.49020000, 280281.77980000 5051490.74770000, 280281.60000000 5051490.30000000, 280280.78620000 5051486.12950000, 280280.00000000 5051482.10000000, 280279.15560000 5051479.75430000, 280278.89400000 5051479.02760000, 280276.40000000 5051472.10000000, 280275.55690000 5051470.45160000, 280272.24970000 5051463.98590000, 280272.14040000 5051463.77220000, 280267.50000000 5051454.70000000, 280264.23020000 5051448.60060000, 280262.30000000 5051445.00000000, 280261.07230000 5051443.82270000, 280255.00000000 5051438.00000000, 280250.12810000 5051429.23060000, 280250.00000000 5051429.00000000, 280249.91200000 5051428.84260000, 280241.50000000 5051413.80000000, 280238.10330000 5051406.82790000, 280237.70000000 5051406.00000000, 280234.00000000 5051399.40000000, 280231.90000000 5051392.30000000, 280233.59470000 5051387.08040000, 280234.40000000 5051384.60000000, 280238.10000000 5051378.70000000, 280243.50000000 5051368.20000000, 280247.67390000 5051364.41140000, 280248.19180000 5051363.94130000, 280250.00000000 5051362.30000000, 280256.30000000 5051362.30000000, 280263.90000000 5051366.50000000, 280272.50000000 5051371.30000000, 280274.45190000 5051372.86910000, 280277.60000000 5051375.40000000, 280277.80640000 5051375.53090000, 280285.80000000 5051380.60000000, 280296.00000000 5051385.00000000, 280302.00000000 5051386.00000000, 280305.90560000 5051385.51180000, 280306.81360000 5051385.39830000, 280310.00000000 5051385.00000000, 280318.00000000 5051386.00000000, 280325.00000000 5051386.00000000, 280334.00000000 5051386.00000000, 280345.00000000 5051386.00000000, 280351.00000000 5051386.00000000, 280356.00000000 5051387.00000000, 280366.00000000 5051389.00000000, 280372.00000000 5051388.00000000, 280378.00000000 5051386.00000000, 280379.71910000 5051385.42700000, 280390.00000000 5051382.00000000, 280393.04510000 5051382.00000000, 280399.76590000 5051382.00000000, 280399.79190000 5051382.00000000, 280400.00000000 5051382.00000000, 280402.08070000 5051383.73390000, 280404.86530000 5051386.05440000, 280406.00000000 5051387.00000000, 280408.00000000 5051392.00000000))"
