ï»¿Date,Hydraulique,Eolien,Autres,Solaire,Thermique,Total 
2020-01-06 04:30,28644.1,334.0,500.0,0.0,0.0,29478.1
2020-01-06 05:30,30730.7,249.0,500.0,0.0,0.0,31479.7
2020-01-06 06:30,33397.3,130.0,500.0,0.0,0.0,34027.3
2020-01-06 07:30,34849.4,72.0,500.0,0.0,0.0,35421.4
2020-01-06 08:30,35055.1,50.0,500.0,0.0,0.0,35605.1
2020-01-06 09:30,34614.2,40.0,500.0,0.0,0.0,35154.2
2020-01-06 10:30,33919.9,15.0,500.0,0.0,0.0,34434.9
2020-01-06 11:30,33800.2,15.0,500.0,0.0,0.0,34315.2
2020-01-06 12:30,33700.0,28.0,500.0,0.0,0.0,34228.0
2020-01-06 13:30,33652.7,28.0,500.0,0.0,0.0,34180.7
2020-01-06 14:30,32849.8,80.0,500.0,0.0,0.0,33429.8
2020-01-06 15:30,33170.5,181.0,500.0,0.0,0.0,33851.5
2020-01-06 16:30,34163.2,319.0,500.0,0.0,0.0,34982.2
2020-01-06 17:30,34942.7,349.0,500.0,0.0,0.0,35791.7
2020-01-06 18:30,34582.1,431.0,500.0,0.0,0.0,35513.1
2020-01-06 19:30,34299.5,527.0,500.0,0.0,0.0,35326.5
2020-01-06 20:30,33241.8,634.0,500.0,0.0,0.0,34375.8
2020-01-06 21:30,31995.7,655.0,500.0,0.0,0.0,33150.7
2020-01-06 22:30,30573.3,608.0,500.0,0.0,0.0,31681.3
2020-01-06 23:30,29084.4,597.0,500.0,0.0,0.0,30181.4
2020-01-07 00:30,28752.9,662.0,500.0,0.0,0.0,29914.9
2020-01-07 01:30,28549.3,687.0,500.0,0.0,0.0,29736.3
2020-01-07 02:30,28603.3,628.0,500.0,0.0,0.0,29731.3
2020-01-07 03:30,28507.3,592.0,500.0,0.0,0.0,29599.3
2020-01-07 04:30,29117.3,557.0,500.0,0.0,0.0,30174.3
2020-01-07 05:30,30430.2,531.0,500.0,0.0,0.0,31461.2
2020-01-07 06:30,33635.2,605.0,500.0,0.0,0.0,34740.2
2020-01-07 07:30,34426.6,648.0,500.0,0.0,0.0,35574.6
2020-01-07 08:30,33905.2,611.0,500.0,0.0,0.0,35016.2
2020-01-07 09:30,32472.2,548.0,500.0,0.0,0.0,33520.2
2020-01-07 10:30,31181.4,498.0,500.0,0.0,0.0,32179.4
2020-01-07 11:30,29782.2,552.0,500.0,0.0,0.0,30834.2
2020-01-07 12:30,28795.8,668.0,500.0,0.0,0.0,29963.8
2020-01-07 13:30,28270.6,544.0,500.0,0.0,0.0,29314.6
2020-01-07 14:30,28850.7,492.0,500.0,0.0,0.0,29842.7
2020-01-07 15:30,30151.0,554.0,500.0,0.0,0.0,31205.0
2020-01-07 16:30,32322.4,730.0,500.0,0.0,0.0,33552.4
2020-01-07 17:30,32772.2,856.0,500.0,0.0,0.0,34128.2
2020-01-07 18:30,32672.4,920.0,500.0,0.0,0.0,34092.4
2020-01-07 19:30,32032.6,870.0,500.0,0.0,0.0,33402.6
2020-01-07 20:30,31598.9,739.0,500.0,0.0,0.0,32837.9
2020-01-07 21:30,30693.9,668.0,500.0,0.0,0.0,31861.9
2020-01-07 22:30,29064.8,591.0,500.0,0.0,0.0,30155.8
2020-01-07 23:30,27242.5,467.0,500.0,0.0,0.0,28209.5
2020-01-08 00:30,26383.6,397.0,500.0,0.0,0.0,27280.6
2020-01-08 01:30,26862.4,328.0,500.0,0.0,0.0,27690.4
2020-01-08 02:30,26254.7,373.0,500.0,0.0,0.0,27127.7
2020-01-08 03:30,26375.4,356.0,500.0,0.0,0.0,27231.4
2020-01-08 04:30,26760.2,327.0,500.0,0.0,92.0,27679.2
2020-01-08 05:30,28379.3,314.0,500.0,0.0,0.0,29193.3
2020-01-08 06:30,30841.3,470.0,500.0,0.0,0.0,31811.3
2020-01-08 07:30,32145.6,561.0,500.0,0.0,0.0,33206.6
2020-01-08 08:30,31861.4,583.0,500.0,0.0,0.0,32944.4
2020-01-08 09:30,31479.1,402.0,500.0,0.0,0.0,32381.1
2020-01-08 10:30,31156.9,180.0,500.0,0.0,0.0,31836.9
2020-01-08 11:30,30509.2,82.0,500.0,0.0,0.0,31091.2
2020-01-08 12:30,29070.9,69.0,498.0,0.0,0.0,29637.9
2020-01-08 13:30,28729.4,144.0,498.0,0.0,0.0,29371.4
2020-01-08 14:30,28827.7,208.0,498.0,0.0,0.0,29533.7
2020-01-08 15:30,29515.1,313.0,498.0,0.0,0.0,30326.1
2020-01-08 16:30,31485.5,566.0,498.0,0.0,0.0,32549.5
2020-01-08 17:30,32550.7,834.0,498.0,0.0,0.0,33882.7
2020-01-08 18:30,32157.4,1143.0,498.0,0.0,0.0,33798.4
2020-01-08 19:30,32024.4,1374.0,498.0,0.0,0.0,33896.4
2020-01-08 20:30,31901.0,1649.0,498.0,0.0,0.0,34048.0
2020-01-08 21:30,31081.8,1965.0,498.0,0.0,0.0,33544.8
2020-01-08 22:30,29320.2,2327.0,498.0,0.0,0.0,32145.2
2020-01-08 23:30,27343.3,2678.0,498.0,0.0,0.0,30519.3
2020-01-09 00:30,27432.7,2796.0,498.0,0.0,0.0,30726.7
2020-01-09 01:30,27534.1,2845.0,498.0,0.0,0.0,30877.1
2020-01-09 02:30,27946.1,2864.0,498.0,0.0,0.0,31308.1
2020-01-09 03:30,28492.6,2925.0,498.0,0.0,0.0,31915.6
2020-01-09 04:30,29057.1,2938.0,498.0,0.0,0.0,32493.1
2020-01-09 05:30,31277.6,2844.0,498.0,0.0,0.0,34619.6
2020-01-09 06:30,34232.6,2770.0,498.0,0.0,0.0,37500.6
2020-01-09 07:30,35460.8,2739.0,498.0,0.0,0.0,38697.8
2020-01-09 08:30,34596.6,2557.0,498.0,0.0,0.0,37651.6
2020-01-09 09:30,33620.3,2290.0,498.0,0.0,0.0,36408.3
2020-01-09 10:30,32183.3,2014.0,498.0,0.0,0.0,34695.3
2020-01-09 11:30,31449.7,1819.0,498.0,0.0,0.0,33766.7
2020-01-09 12:30,31000.9,1789.0,498.0,0.0,0.0,33287.9
2020-01-09 13:30,31015.1,1713.0,498.0,0.0,0.0,33226.1
2020-01-09 14:30,31591.1,1553.0,498.0,0.0,0.0,33642.1
2020-01-09 15:30,33026.7,1485.0,498.0,0.0,0.0,35009.7
2020-01-09 16:30,34936.5,1552.0,498.0,0.0,0.0,36986.5
2020-01-09 17:30,35436.4,1614.0,498.0,0.0,0.0,37548.4
2020-01-09 18:30,34937.7,1618.0,498.0,0.0,0.0,37053.7
2020-01-09 19:30,34702.0,1572.0,498.0,0.0,0.0,36772.0
2020-01-09 20:30,34005.3,1601.0,498.0,0.0,0.0,36104.3
2020-01-09 21:30,33177.2,1572.0,498.0,0.0,0.0,35247.2
2020-01-09 22:30,32047.3,1378.0,498.0,0.0,0.0,33923.3
2020-01-09 23:30,30534.3,1395.0,498.0,0.0,0.0,32427.3
2020-01-10 00:30,28793.0,1486.0,498.0,0.0,0.0,30777.0
2020-01-10 01:30,28569.1,1512.0,498.0,0.0,0.0,30579.1
2020-01-10 02:30,28098.0,1751.0,498.0,0.0,0.0,30347.0
2020-01-10 03:30,27805.9,1961.0,498.0,0.0,0.0,30264.9
2020-01-10 04:30,27963.6,2078.0,498.0,0.0,0.0,30539.6
2020-01-10 05:30,28405.2,2402.0,498.0,0.0,0.0,31305.2
2020-01-10 06:30,30865.3,2865.0,498.0,0.0,0.0,34228.3
2020-01-10 07:30,31981.1,2994.0,498.0,0.0,0.0,35473.1
2020-01-10 08:30,31557.5,2979.0,498.0,0.0,0.0,35034.5
2020-01-10 09:30,30871.1,2805.0,498.0,0.0,0.0,34174.1
2020-01-10 10:30,30751.8,2754.0,498.0,0.0,0.0,34003.8
2020-01-10 11:30,30447.2,2585.0,498.0,0.0,0.0,33530.2
2020-01-10 12:30,30318.8,2215.0,499.0,0.0,0.0,33032.8
2020-01-10 13:30,30164.5,1926.0,499.0,0.0,0.0,32589.5
2020-01-10 14:30,29985.6,1646.0,499.0,0.0,0.0,32130.6
2020-01-10 15:30,30205.0,1456.0,499.0,0.0,0.0,32160.0
2020-01-10 16:30,30992.5,1410.0,499.0,0.0,0.0,32901.5
2020-01-10 17:30,32322.2,1320.0,499.0,0.0,0.0,34141.2
2020-01-10 18:30,31233.2,1422.0,499.0,0.0,0.0,33154.2
2020-01-10 19:30,29520.4,1480.0,499.0,0.0,0.0,31499.4
2020-01-10 20:30,28598.6,1385.0,499.0,0.0,0.0,30482.6
2020-01-10 21:30,27668.8,1383.0,499.0,0.0,0.0,29550.8
2020-01-10 22:30,26479.5,1304.0,499.0,0.0,0.0,28282.5
2020-01-10 23:30,24970.4,1290.0,499.0,0.0,0.0,26759.4
2020-01-11 00:30,23648.5,1376.0,499.0,0.0,0.0,25523.5
2020-01-11 01:30,22687.1,1315.0,499.0,0.0,0.0,24501.1
2020-01-11 02:30,22065.1,1220.0,499.0,0.0,0.0,23784.1
2020-01-11 03:30,21851.2,1104.0,499.0,0.0,0.0,23454.2
2020-01-11 04:30,22199.5,909.0,499.0,0.0,0.0,23607.5
2020-01-11 05:30,22778.9,750.0,499.0,0.0,0.0,24027.9
2020-01-11 06:30,23679.6,793.0,499.0,0.0,0.0,24971.6
2020-01-11 07:30,25140.8,922.0,499.0,0.0,0.0,26561.8
2020-01-11 08:30,26181.8,909.0,499.0,0.0,0.0,27589.8
2020-01-11 09:30,26664.9,915.0,499.0,0.0,0.0,28078.9
2020-01-11 10:30,27577.7,1028.0,499.0,0.0,0.0,29104.7
2020-01-11 11:30,27885.0,1011.0,499.0,0.0,0.0,29395.0
2020-01-11 12:30,28002.5,1033.0,499.0,0.0,0.0,29534.5
2020-01-11 13:30,27839.6,1006.0,499.0,0.0,0.0,29344.6
2020-01-11 14:30,27635.5,750.0,499.0,0.0,0.0,28884.5
2020-01-11 15:30,27758.4,592.0,499.0,0.0,0.0,28849.4
2020-01-11 16:30,29382.9,583.0,499.0,0.0,0.0,30464.9
2020-01-11 17:30,29685.1,732.0,499.0,0.0,0.0,30916.1
2020-01-11 18:30,28085.9,1372.0,499.0,0.0,0.0,29956.9
2020-01-11 19:30,27136.4,1644.0,499.0,0.0,0.0,29279.4
2020-01-11 20:30,26213.9,1756.0,499.0,0.0,0.0,28468.9
2020-01-11 21:30,26007.0,1733.0,499.0,0.0,0.0,28239.0
2020-01-11 22:30,25518.1,1479.0,499.0,0.0,0.0,27496.1
2020-01-11 23:30,24411.3,1384.0,499.0,0.0,0.0,26294.3
2020-01-12 00:30,23561.9,1395.0,499.0,0.0,0.0,25455.9
2020-01-12 01:30,23377.0,1417.0,499.0,0.0,0.0,25293.0
2020-01-12 02:30,23425.2,1212.0,499.0,0.0,0.0,25136.2
2020-01-12 03:30,23834.5,1102.0,499.0,0.0,0.0,25435.5
2020-01-12 04:30,24438.9,1107.0,499.0,0.0,0.0,26044.9
2020-01-12 05:30,25091.9,1081.0,499.0,0.0,0.0,26671.9
2020-01-12 06:30,25895.3,1292.0,499.0,0.0,0.0,27686.3
2020-01-12 07:30,26812.7,1430.0,499.0,0.0,0.0,28741.7
2020-01-12 08:30,28517.0,1431.0,499.0,0.0,0.0,30447.0
2020-01-12 09:30,29890.8,1535.0,499.0,0.0,0.0,31924.8
2020-01-12 10:30,30506.8,1501.0,499.0,0.0,0.0,32506.8
2020-01-12 11:30,31211.2,1514.0,499.0,0.0,0.0,33224.2
2020-01-12 12:30,31877.2,1502.0,498.0,0.0,0.0,33877.2
2020-01-12 13:30,31288.9,1512.0,498.0,0.0,0.0,33298.9
2020-01-12 14:30,31257.0,1305.0,498.0,0.0,0.0,33060.0
2020-01-12 15:30,31784.4,1302.0,498.0,0.0,0.0,33584.4
2020-01-12 16:30,33932.3,1182.0,498.0,0.0,0.0,35612.3
2020-01-12 17:30,34711.9,1187.0,498.0,0.0,0.0,36396.9
2020-01-12 18:30,34352.4,1045.0,498.0,0.0,0.0,35895.4
2020-01-12 19:30,34621.5,798.0,498.0,0.0,0.0,35917.5
2020-01-12 20:30,34614.8,522.0,498.0,0.0,0.0,35634.8
2020-01-12 21:30,33695.0,504.0,498.0,0.0,0.0,34697.0
2020-01-12 22:30,32545.3,529.0,498.0,0.0,0.0,33572.3
2020-01-12 23:30,31240.2,413.0,498.0,0.0,0.0,32151.2
2020-01-13 00:30,30487.0,421.0,498.0,0.0,0.0,31406.0
2020-01-13 01:30,30065.9,346.0,498.0,0.0,0.0,30909.9
2020-01-13 02:30,30231.3,285.0,498.0,0.0,0.0,31014.3
2020-01-13 03:30,30754.1,148.0,498.0,0.0,0.0,31400.1
2020-01-13 04:30,31440.9,151.0,498.0,0.0,0.0,32089.9
2020-01-13 05:30,33851.7,76.0,498.0,0.0,0.0,34425.7
2020-01-13 06:30,35027.0,88.0,498.0,0.0,0.0,35613.0
2020-01-13 07:30,35345.7,234.0,498.0,0.0,0.0,36077.7
2020-01-13 08:30,35185.7,260.0,498.0,0.0,0.0,35943.7
2020-01-13 09:30,34996.5,169.0,498.0,0.0,0.0,35663.5
2020-01-13 10:30,35380.2,82.0,498.0,0.0,0.0,35960.2
2020-01-13 11:30,35167.8,115.0,498.0,0.0,0.0,35780.8
2020-01-13 12:30,34918.4,137.0,498.0,0.0,0.0,35553.4
2020-01-13 13:30,34860.3,141.0,498.0,0.0,0.0,35499.3
2020-01-13 14:30,34356.7,97.0,498.0,0.0,0.0,34951.7
2020-01-13 15:30,34578.6,85.0,498.0,0.0,0.0,35161.6
2020-01-13 16:30,35496.5,92.0,498.0,0.0,0.0,36086.5
2020-01-13 17:30,35843.8,103.0,498.0,0.0,0.0,36444.8
2020-01-13 18:30,35818.2,168.0,498.0,0.0,0.0,36484.2
2020-01-13 19:30,35719.6,180.0,498.0,0.0,0.0,36397.6
2020-01-13 20:30,33897.3,146.0,498.0,0.0,0.0,34541.3
2020-01-13 21:30,33709.1,100.0,498.0,0.0,0.0,34307.1
2020-01-13 22:30,33214.8,92.0,498.0,0.0,0.0,33804.8
2020-01-13 23:30,32099.3,82.0,498.0,0.0,0.0,32679.3
2020-01-14 00:30,31074.4,70.0,499.0,0.0,0.0,31643.4
2020-01-14 01:30,30523.7,67.0,499.0,0.0,0.0,31089.7
2020-01-14 02:30,30186.7,93.0,499.0,0.0,0.0,30778.7
2020-01-14 03:30,30697.6,126.0,499.0,0.0,0.0,31322.6
2020-01-14 04:30,30714.3,206.0,499.0,0.0,0.0,31419.3
2020-01-14 05:30,32325.7,221.0,499.0,0.0,0.0,33045.7
2020-01-14 06:30,33884.7,224.0,499.0,0.0,0.0,34607.7
2020-01-14 07:30,34909.9,170.0,499.0,0.0,0.0,35578.9
2020-01-14 08:30,34726.4,117.0,499.0,0.0,0.0,35342.4
2020-01-14 09:30,34573.8,77.0,499.0,0.0,0.0,35149.8
2020-01-14 10:30,34057.6,31.0,499.0,0.0,0.0,34587.6
2020-01-14 11:30,33633.7,-12.0,499.0,0.0,0.0,34120.7
2020-01-14 12:30,33324.1,-12.0,499.0,0.0,0.0,33811.1
2020-01-14 13:30,32531.8,-12.0,499.0,0.0,0.0,33018.8
2020-01-14 14:30,32471.4,2.0,499.0,0.0,0.0,32972.4
2020-01-14 15:30,33312.6,7.0,499.0,0.0,0.0,33818.6
2020-01-14 16:30,34021.9,7.0,499.0,0.0,0.0,34527.9
2020-01-14 17:30,35243.2,35.0,499.0,0.0,0.0,35777.2
2020-01-14 18:30,34925.4,79.0,499.0,0.0,0.0,35503.4
2020-01-14 19:30,35340.4,174.0,499.0,0.0,0.0,36013.4
2020-01-14 20:30,34611.0,436.0,499.0,0.0,0.0,35546.0
2020-01-14 21:30,33060.0,791.0,499.0,0.0,0.0,34350.0
2020-01-14 22:30,31370.6,941.0,499.0,0.0,0.0,32810.6
2020-01-14 23:30,29729.9,922.0,499.0,0.0,0.0,31150.9
2020-01-15 00:30,29317.4,968.0,499.0,0.0,0.0,30784.4
2020-01-15 01:30,28540.6,863.0,499.0,0.0,0.0,29902.6
2020-01-15 02:30,28676.7,857.0,499.0,0.0,0.0,30032.7
2020-01-15 03:30,28630.7,874.0,499.0,0.0,0.0,30003.7
2020-01-15 04:30,29105.4,816.0,499.0,0.0,0.0,30420.4
2020-01-15 05:30,30366.1,814.0,499.0,0.0,0.0,31679.1
2020-01-15 06:30,33025.8,639.0,499.0,0.0,0.0,34163.8
2020-01-15 07:30,34551.3,605.0,499.0,0.0,0.0,35655.3
2020-01-15 08:30,34668.4,478.0,499.0,0.0,0.0,35645.4
2020-01-15 09:30,34035.0,407.0,499.0,0.0,0.0,34941.0
2020-01-15 10:30,32830.1,345.0,499.0,0.0,0.0,33674.1
2020-01-15 11:30,32047.8,334.0,499.0,0.0,0.0,32880.8
2020-01-15 12:30,31015.0,423.0,498.0,0.0,0.0,31936.0
2020-01-15 13:30,30690.4,586.0,498.0,0.0,0.0,31774.4
2020-01-15 14:30,30899.3,591.0,498.0,0.0,0.0,31988.3
2020-01-15 15:30,31486.3,524.0,498.0,0.0,0.0,32508.3
2020-01-15 16:30,33408.9,469.0,498.0,0.0,0.0,34375.9
2020-01-15 17:30,34285.9,509.0,498.0,0.0,0.0,35292.9
2020-01-15 18:30,33868.4,589.0,498.0,0.0,0.0,34955.4
2020-01-15 19:30,33278.9,576.0,498.0,0.0,0.0,34352.9
2020-01-15 20:30,32544.3,577.0,498.0,0.0,0.0,33619.3
2020-01-15 21:30,31402.4,498.0,498.0,0.0,0.0,32398.4
2020-01-15 22:30,30135.3,400.0,498.0,0.0,0.0,31033.3
2020-01-15 23:30,28534.4,246.0,498.0,0.0,0.0,29278.4
2020-01-16 00:30,26928.3,219.0,498.0,0.0,0.0,27645.3
2020-01-16 01:30,26895.7,137.0,498.0,0.0,0.0,27530.7
2020-01-16 02:30,26082.7,124.0,498.0,0.0,0.0,26704.7
2020-01-16 03:30,25650.9,103.0,498.0,0.0,0.0,26251.9
2020-01-16 04:30,25923.9,134.0,498.0,0.0,0.0,26555.9
2020-01-16 05:30,28126.1,148.0,498.0,0.0,0.0,28772.1
2020-01-16 06:30,30312.5,85.0,498.0,0.0,0.0,30895.5
2020-01-16 07:30,31283.9,89.0,498.0,0.0,0.0,31870.9
2020-01-16 08:30,31012.4,113.0,498.0,0.0,0.0,31623.4
2020-01-16 09:30,30619.7,111.0,498.0,0.0,0.0,31228.7
2020-01-16 10:30,29456.3,168.0,498.0,0.0,0.0,30122.3
2020-01-16 11:30,29094.1,199.0,498.0,0.0,0.0,29791.1
