ï»¿ID,OBJECTID,SHAPE__Length
2,1,122.90573870158
3,2,121.523670699243
19,3,519.249856524886
65,4,47.5739089637057
66,5,201.747128665316
67,6,72.9712129621628
68,7,55.9507592448863
69,8,53.9755527179089
102,9,142.084576081573
103,10,270.860651078497
104,11,370.442805910106
105,12,41.6358313478656
106,13,112.387425285596
107,14,106.916400098877
108,15,370.438502779252
109,16,106.916357335363
110,17,61.5242646315717
111,18,64.7864382784797
112,19,55.5879727705888
113,20,63.5299370166989
114,21,213.09283245938
115,22,63.5317344769554
156,23,37.1976767949185
157,24,12.3753568258539
158,25,48.1052645211789
159,26,108.214172549194
161,27,57.2703311123128
162,28,82.9282429982431
163,29,228.6410868414
164,30,62.5662831338789
165,31,65.7327091858862
166,32,36.4204021124729
167,33,519.780145298507
212,34,282.937267968327
218,35,152.986731713073
219,36,49.3389113772383
222,37,97.8639585747325
235,38,878.073846512917
236,39,59.8470414999174
244,40,143.343874807251
245,41,248.579467458773
324,42,206.884553085418
325,43,235.354057323926
326,44,103.558794412057
327,45,158.125930171929
335,46,112.249001407062
352,47,316.033957643693
399,48,653.991580882462
401,49,97.8845056600612
415,50,70.4404635498465
416,51,63.7763510484317
418,52,103.423973478044
419,53,106.754462093779
433,54,184.390513553059
434,55,132.744288135454
436,56,502.857370734103
458,57,404.344021521675
473,58,62.9785694833551
476,59,130.711000459401
482,60,713.129687902546
483,61,642.954835313348
484,62,328.997523309695
485,63,146.247496390446
490,64,169.76355860389
491,65,91.722730373116
496,66,57.0808856421377
502,67,264.1636053498
503,68,123.087355359152
504,69,115.74309091185
508,70,1453.7705504276
512,71,412.019769812575
513,72,251.294306164444
514,73,143.523993528522
515,74,135.940280571479
516,75,117.900510334374
522,76,79.8451210764158
523,77,57.147156513207
524,78,321.620231242835
542,79,175.410162493747
564,80,94.888257466445
565,81,144.736536893419
570,82,253.490414742748
572,83,126.366087926776
574,84,328.721306997182
575,85,193.884845104426
579,86,468.048998432588
580,87,125.463596195873
581,88,238.210818793817
650,89,66.5033956504812
651,90,61.7237835476723
652,91,89.054040455847
653,92,377.747963013828
654,93,72.1389882267664
655,94,381.258990592759
656,95,567.572657422203
657,96,563.450669401107
658,97,55.7060842848617
659,98,123.573824567456
660,99,85.526012269578
681,100,74.8048454965449
682,101,228.409380862645
683,102,54.7274698791878
684,103,383.065450148999
762,104,145.248792861469
764,105,121.741022794774
1146,106,371.426756341681
1147,107,231.903639441797
1148,108,158.501314330941
1151,109,164.583851368638
1152,110,382.77308893867
1153,111,331.68859162831
836,112,780.908791865626
858,113,93.8653396033011
859,114,147.99824983423
865,115,268.773106676438
872,116,300.174463542345
876,117,302.385219184811
877,118,193.751063614718
878,119,366.151065659745
879,120,412.237081494564
887,121,508.940254055624
888,122,427.447841172633
903,123,1065.86556162791
921,124,86.6200312218138
922,125,196.783036718903
934,126,33.2797538159281
935,127,49.9680699684008
1145,128,188.385261598032
968,129,101.220238505347
970,130,491.001517046471
971,131,982.526120480403
974,132,313.517971031339
977,133,102.849119620176
981,134,461.124838073288
982,135,86.6089160371814
985,136,425.780753096796
986,137,381.154043157173
988,138,57.1760427817307
989,139,51.4730059296229
998,140,324.085911950432
999,141,115.951469764439
1000,142,441.823010638587
1002,143,185.272167694893
1003,144,189.037247659008
1004,145,190.337237717393
1008,146,63.453887305252
1009,147,58.2452729320065
1010,148,61.0318423106537
1011,149,56.8843726618023
1012,150,126.115886014151
1013,151,144.171517045525
1014,152,138.867450697113
1022,153,58.9382355869332
1038,154,1127.22765083249
1046,155,286.98031380846
1047,156,17.0445168977156
1048,157,111.261611233209
1052,158,318.070341043385
1066,159,413.000594532655
1072,160,856.057203455519
1076,161,495.396115658531
1081,162,114.725044167525
1084,163,244.667071504715
1086,164,126.822470065162
1274,165,569.885671902952
1106,166,1102.48891200792
1116,167,349.751337480294
1128,168,234.434104449627
1129,169,113.564707661279
1143,170,266.232176530306
1154,171,284.79997208665
1155,172,1211.20676473904
1156,173,422.452629002225
1157,174,446.246407833284
1158,175,284.79997208665
1159,176,1211.20676473904
1160,177,399.402589694554
1161,178,447.026117278717
1184,179,246.388572959519
1188,180,662.078220667333
1275,181,428.647831545602
1200,182,314.223370490128
1276,183,525.577553278165
1207,184,499.54995379794
1277,185,218.927367347106
1278,186,107.28129033946
1279,187,580.20609644138
1222,188,357.476908928037
1240,189,423.335367476042
1243,190,298.48154130337
1245,191,139.393919264734
1246,192,99.7565093670339
1247,193,123.85599173478
1257,194,16.6790124699771
1288,195,297.023853384172
1292,196,52.5565072378991
1294,197,77.5812062938093
1303,198,155.180196126959
1304,199,123.042728495836
1305,200,71.07060548129
1306,201,262.628837018283
1307,202,1991.15052444533
1309,203,57.9626498954117
1311,204,583.576170186953
1312,205,944.78800566318
1314,206,1667.7647059239
1317,207,305.925893784132
