ï»¿ID,MUNICIPALITE,NO_ZONE,GRILLEUSAGE,OBJECTID,SHAPE__Area,SHAPE__Length
540,43027,C0540,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0540,506,158326.796875,2640.83984790151
547,43027,C0547,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0547,507,184971.50390625,2758.06336897963
548,43027,C0548,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0548,508,216293.28125,2571.40446377249
556,43027,C0556,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0556,509,103666.94140625,1637.837521529
555,43027,H0555,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0555,510,22637.515625,999.451230350366
559,43027,H0559,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0559,511,16132.46875,629.507270823447
453,43027,C0453,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0453,512,5137.3046875,298.284217484889
1556,43027,A1556,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1556,513,7192863.78515625,11800.7531213405
1704,43027,RU1704,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1704,514,148789.8828125,2258.74691568794
599,43027,C0599,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0599,515,817826.52734375,6336.81732670274
472,43027,P0472,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0472,516,88811.8359375,1467.771139254
1551,43027,A1551,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1551,517,388630.1484375,2786.75888083415
1364,43027,P1364,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1364,518,691343.02734375,4319.80181839989
598,43027,P0598,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0598,519,224410.5078125,2362.66497141405
329,43027,REC0329,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0329,520,7274.05859375,359.191893036717
1353,43027,REC1353,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1353,521,506590.44140625,8337.47054244672
444,43027,P0444,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0444,522,113250.96484375,1981.78788013889
1445,43027,C1445,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1445,523,25536.984375,725.692457678727
752,43027,REC0752,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0752,524,14378.90625,486.657038115565
409,43027,P0409,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0409,525,17416.84375,587.071953763418
1552,43027,RU1552,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1552,526,921054.40234375,5186.40304157621
1361,43027,C1361,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1361,527,12382.82421875,490.558800736206
439,43027,P0439,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0439,528,52559.78125,1039.39783866085
320,43027,C0320,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0320,529,14122.0859375,487.333720435199
393,43027,C0393,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0393,530,24534.78515625,812.741450167076
1554,43027,RU1554,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1554,531,2348219.42578125,8124.41707472815
1461,43027,P1461,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1461,532,175343.17578125,2123.1182290206
477,43027,P0477,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0477,533,138741.19921875,1746.51612382313
397,43027,REC0397,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0397,534,12014.08984375,439.085852660875
1466,43027,C1466,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1466,535,83488.25,1865.96491232544
1380,43027,C1380,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1380,536,25222.81640625,728.305483012581
1132,43027,PRA1132,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1132,537,1609402.8828125,7369.27125681645
1702,43027,RUS1702,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUS1702,538,1035216.92578125,3965.44353243046
434,43027,REC0434,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0434,539,143760.59765625,1585.44751201711
413,43027,REC0413,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0413,540,24411.23046875,634.222238893227
301,43027,REC0301,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0301,541,43712.51953125,848.945220903381
404,43027,C0404,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0404,542,68482.31640625,1269.06811479275
420,43027,P0420,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0420,543,27604.34375,761.102919597383
454,43027,P0454,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0454,544,41178.57421875,1043.20477034239
422,43027,C0422,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0422,545,19568.39453125,608.777430393339
504,43027,C0504,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0504,546,327501.6796875,2517.9688527259
746,43027,REC0746,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0746,547,23380.00390625,660.965153282433
382,43027,REC0382,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0382,548,50948.59375,935.978542490898
740,43027,P0740,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0740,549,143566.83203125,1762.50703689783
1495,43027,I1495,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I1495,550,42220.55859375,902.77818281997
749,43027,REC0749,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0749,551,85048.21484375,1434.59629129595
1372,43027,P1372,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1372,552,105847.19140625,1554.76189709794
1459,43027,REC1459,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1459,553,23213.09375,632.602012990498
741,43027,C0741,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0741,554,26715.30078125,925.249558288942
333,43027,C0333,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0333,555,250149.99609375,2511.09273452314
384,43027,REC0384,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0384,556,16079.3515625,502.144749909918
1293,43027,C1293,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1293,557,151305.92578125,1886.98944174774
519,43027,P0519,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0519,558,29942.84375,683.407857970838
508,43027,P0508,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0508,559,187350.87109375,2266.70844763325
334,43027,C0334,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0334,560,744251.1015625,3978.3182007983
492,43027,P0492,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0492,561,160507.4140625,2027.59477962993
1379,43027,P1379,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1379,562,83354.70703125,1434.33371112629
769,43027,REC0769,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0769,563,11386.375,509.039911857065
1559,43027,RU1559,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1559,564,1480433.9140625,5862.97717281555
1471,43027,P1471,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1471,565,66768.96484375,1161.28891556996
495,43027,P0495,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0495,566,19677.265625,572.28223621624
515,43027,REC0515,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0515,567,13387.421875,552.433651943313
758,43027,P0758,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0758,568,245335.59765625,2208.27362494193
346,43027,REC0346,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0346,569,12719.5234375,424.447981261779
1387,43027,P1387,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1387,570,189206.7265625,2410.04961442702
1292,43027,N1292,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N1292,571,721755.84375,3389.09263269724
1473,43027,P1473,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1473,572,56416.16015625,1069.002186363
1465,43027,I1465,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I1465,573,171389.4453125,2349.08860008326
363,43027,P0363,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0363,574,68704.140625,1155.03086354076
340,43027,P0340,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0340,575,237089.1640625,2033.64415493044
972,43027,C0972,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0972,576,163436.6171875,3311.79328003956
1391,43027,P1391,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1391,577,263835.5,2536.28179197358
21,43027,REC0021,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0021,578,765485.65234375,4691.38449031967
19,43027,C0019,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0019,579,45298.31640625,1169.25808500422
1600,43027,RUF1600,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1600,580,5246337.85546875,9388.58136120408
33,43027,P0033,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0033,581,24607.125,802.399738852448
11,43027,C0011,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0011,582,70044,1366.25491217599
1668,43027,RU1668,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1668,583,1288781.734375,5601.79114706531
3,43027,I0003,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I0003,584,94855.4921875,1423.65862749226
1665,43027,A1665,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1665,585,1548366.125,8417.17554970589
541,43027,C0541,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0541,586,183729.43359375,3646.76518342262
1126,43027,C1126,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1126,587,332947.9296875,3980.83138176525
970,43027,C0970,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0970,588,182408.9453125,2774.23016348573
1392,43027,C1392,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1392,589,79958.25,1529.82916826235
968,43027,P0968,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0968,590,61303.47265625,985.732989970364
1398,43027,C1398,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1398,591,69777.25390625,1508.29898182703
1127,43027,RUF1127,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1127,592,4323605.7421875,8683.44183926603
1542,43027,RUF1542,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1542,593,4488385.3046875,9310.16257056931
524,43027,N0524,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0524,594,192112.84375,3283.99940251205
1541,43027,RU1541,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1541,595,119441.67578125,1768.22507439971
1403,43027,C1403,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1403,596,14448.03125,580.20237987974
1579,43027,RUF1579,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1579,597,4700010.53125,9373.99993601994
1145,43027,RU1145,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1145,598,3877911.234375,12391.1719869484
1148,43027,RU1148,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1148,599,3375038.359375,12099.5513639649
1141,43027,RU1141,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1141,600,2170347.28515625,8792.9268824833
1142,43027,RUF1142,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1142,601,374064.7421875,4784.45636042955
1136,43027,RUF1136,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1136,602,385280.9609375,4407.97357130022
275,43027,P0275,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0275,603,56776.796875,988.939742371816
1569,43027,RU1569,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1569,604,1807141.7265625,8054.62158383897
941,43027,C0941,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0941,605,155352.46875,2010.24368341266
1139,43027,RU1139,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1139,606,368857.19921875,2997.75958069165
199,43027,P0199,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0199,607,82836.90234375,1282.00952266843
1574,43027,RU1574,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1574,608,2046993.5078125,8553.16100440804
4,43027,P0004,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P0004,609,133983.29296875,1538.9284509162
71,43027,REC0071,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0071,610,65052.17578125,1236.47140938311
79,43027,N0079,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0079,611,119276.4609375,3148.19137887294
1575,43027,RU1575,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1575,612,1296285.00390625,7522.19668093463
96,43027,REC0096,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0096,613,87103.71484375,1605.85582385051
1659,43027,RU1659,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1659,614,3057682.6484375,13735.3815726603
1591,43027,RU1591,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1591,615,1034466.51953125,4738.97044789157
1594,43027,A1594,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1594,616,5336252.07421875,10049.648239427
1597,43027,RUF1597,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1597,617,2300410.05859375,7138.3973258882
1656,43027,RU1656,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1656,618,314525.6171875,2714.67535030375
1596,43027,PRA1596,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1596,619,149953.8046875,1785.31341546789
596,43027,REC0596,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0596,620,195084.859375,3566.2110095649
546,43027,REC0546,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0546,621,86624.6328125,3186.65614096472
554,43027,REC0554,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0554,622,360825.8984375,6091.64275380855
105,43027,RU0105,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU0105,623,231193.453125,4374.88561796528
423,43027,REC0423,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0423,624,896670.58203125,5982.91031359001
1815,43027,C1815,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1815,625,123076.21484375,1864.44521498043
111,43027,H0111,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0111,626,70275.72265625,1342.35166235079
1586,43027,RU1586,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1586,627,3105273.22265625,11217.2061846896
1701,43027,N1701,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N1701,628,2875954.5234375,12235.0605672726
1455,43027,C1455,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1455,629,144680.9921875,2074.6404979467
1490,43027,H1490,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1490,630,38643.30859375,1160.94186734262
529,43027,C0529,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0529,631,156010.37109375,2414.6662781814
1561,43027,A1561,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1561,632,7463041.63671875,14180.7388922664
1550,43027,A1550,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1550,633,4539686.3671875,8527.34595897634
1557,43027,A1557,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1557,634,4147217.71875,8819.40427157172
1592,43027,RUS1592,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUS1592,635,423828.00390625,4366.61540189135
1593,43027,RUF1593,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1593,636,442583.6015625,4948.67391703953
1652,43027,PRA1652,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1652,637,1017041.25390625,7150.69034776681
1135,43027,RUF1135,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1135,638,1849596.0546875,7777.76813163386
1316,43027,REC1316,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1316,639,59036.64453125,2288.83932395849
1383,43027,REC1383,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1383,640,36695.25,2228.63919097098
342,43027,H0342,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0342,641,12601.03515625,566.05070396494
1467,43027,C1467,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1467,642,112179.82421875,2379.03160269007
270,43027,REC0270,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0270,643,30930.46484375,1018.00580119521
278,43027,REC0278,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0278,644,15277.484375,515.097902390869
1149,43027,RU1149,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1149,645,4094740.34765625,15622.9131305641
597,43027,H0597,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0597,646,98426.171875,1881.46624303965
336,43027,H0336,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0336,647,53415.6484375,1283.46887367937
1284,43027,H1284,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1284,648,42661.09375,1135.97242451777
1358,43027,H1358,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1358,649,57358.2265625,1108.02278974887
1282,43027,C1282,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1282,650,140749.44140625,1609.70512479394
208,43027,C0208,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0208,651,22785.8125,818.891115688529
25,43027,H0025,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0025,652,150837.51171875,2517.2887508903
6,43027,REC0006,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0006,653,10732.4296875,542.414200836482
8,43027,C0008,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0008,654,65924.3359375,1272.83523723053
7,43027,H0007,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0007,655,53925.69921875,1063.35101417829
14,43027,H0014,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0014,656,118014.984375,2541.39685117663
13,43027,C0013,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0013,657,8600.26953125,419.640778465227
16,43027,H0016,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0016,658,19625.71875,693.451814411911
10,43027,H0010,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0010,659,87437.23046875,1722.96218077566
12,43027,C0012,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0012,660,95230.7421875,1889.58894522432
9,43027,H0009,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0009,661,85103.9609375,1622.47569918782
37,43027,H0037,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0037,662,34765.515625,813.008670587636
27,43027,H0027,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0027,663,16777.03125,524.194108979748
17,43027,H0017,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0017,664,115257.34375,1493.48209798767
1,43027,H0001,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0001,665,299062.71484375,2653.68663983932
310,43027,H0310,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0310,666,151791.6328125,1745.07762609826
312,43027,H0312,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0312,667,120979.73046875,2628.46772381299
303,43027,H0303,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0303,668,181930.32421875,2096.09515966032
318,43027,H0318,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0318,669,52068.421875,991.420533619849
317,43027,H0317,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0317,670,23188.3125,648.646474695285
338,43027,C0338,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0338,671,22442.2578125,642.680658187144
345,43027,H0345,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0345,672,42304.45703125,1370.84388183364
341,43027,H0341,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0341,673,67047.33984375,1069.28333501994
343,43027,H0343,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0343,674,55274.08203125,1041.2998202797
349,43027,H0349,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0349,675,17116.46875,975.922119105718
348,43027,H0348,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0348,676,93394.7578125,1485.84290379199
352,43027,H0352,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0352,677,71858.29296875,1156.83485615778
351,43027,H0351,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0351,678,30376.92578125,699.381469889783
353,43027,H0353,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0353,679,104030.80859375,1492.05512317526
354,43027,H0354,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0354,680,94892.65625,1544.92644312066
356,43027,REC0356,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0356,681,13451.29296875,663.665900339092
361,43027,H0361,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0361,682,91318.2109375,1642.00414851284
366,43027,H0366,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0366,683,86240.89453125,1735.33666603386
324,43027,H0324,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0324,684,27343.3203125,766.198920278366
29,43027,H0029,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0029,685,352368.26953125,2914.13918088014
217,43027,H0217,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0217,686,67388.34765625,1441.64230706801
28,43027,H0028,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0028,687,269070.9296875,2935.13426149743
372,43027,H0372,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0372,688,46668.796875,877.909330006224
371,43027,H0371,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0371,689,29521.78125,761.758636428338
370,43027,H0370,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0370,690,47148.77734375,909.497402203023
419,43027,H0419,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0419,691,55123.9140625,1059.66026853529
385,43027,H0385,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0385,692,14321.56640625,627.684032506333
387,43027,H0387,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0387,693,270184.54296875,2312.416260016
388,43027,H0388,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0388,694,229977.05859375,2343.34490264123
396,43027,H0396,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0396,695,27515.8984375,710.593774520195
390,43027,H0390,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0390,696,225957.74609375,2604.93944452316
391,43027,H0391,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0391,697,62601.11328125,1512.96551674836
169,43027,H0169,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0169,698,22615.01171875,829.386338450616
172,43027,H0172,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0172,699,100429.6796875,1350.93439092271
200,43027,H0200,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0200,700,180971.890625,2757.53586163198
171,43027,H0171,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0171,701,50155.875,1102.99442885742
207,43027,H0207,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0207,702,180466.97265625,2242.84032737241
174,43027,H0174,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0174,703,51772.0546875,1642.45908600566
202,43027,H0202,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0202,704,11160.6328125,451.40901118319
206,43027,H0206,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0206,705,92589.07421875,1695.96709177579
204,43027,H0204,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0204,706,29351,916.287067377064
159,43027,H0159,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0159,707,6317.81640625,317.729938067386
198,43027,H0198,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0198,708,304894.515625,3007.71282994314
162,43027,H0162,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0162,709,273147.40625,2315.51554229957
158,43027,H0158,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0158,710,116101.49609375,2469.34248634797
152,43027,H0152,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0152,711,73208.4453125,1708.78580568574
153,43027,H0153,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0153,712,41239.16796875,956.056716641486
411,43027,H0411,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0411,713,232909.67578125,2018.9369396754
282,43027,H0282,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0282,714,87946.21484375,1746.62513571133
