TRONCON,BV_PRIMAIRE,QUANTILE,REFERENCE,H30_RCP4,H30_RCP8,H50_RCP4,H50_RCP8,H80_RCP4,H80_RCP8
"ABI0081","",25,2.97,3.31,3.31,3.45,3.56,3.47,3.84
"ABI0081","",50,3.28,3.68,3.67,3.84,3.99,3.88,4.37
"ABI0081","",75,3.62,4.1,4.07,4.28,4.45,4.37,4.98
"ABI0081","",90,3.94,4.52,4.44,4.74,4.93,4.89,5.59
"ABI0082","",10,2.05,2.28,2.28,2.37,2.44,2.39,2.6
"ABI0082","",25,2.25,2.5,2.5,2.61,2.71,2.63,2.93
"ABI0082","",50,2.47,2.78,2.78,2.9,3.03,2.93,3.34
"ABI0082","",75,2.73,3.1,3.08,3.25,3.39,3.31,3.79
"ABI0082","",90,2.99,3.45,3.38,3.6,3.74,3.72,4.24
"ABI0084","",10,1.44,1.6,1.6,1.66,1.72,1.67,1.8
"ABI0084","",25,1.57,1.75,1.75,1.82,1.9,1.84,2.02
"ABI0084","",50,1.73,1.95,1.95,2.04,2.12,2.06,2.3
"ABI0084","",75,1.92,2.18,2.17,2.28,2.37,2.32,2.63
"ABI0084","",90,2.09,2.41,2.37,2.52,2.62,2.6,2.95
"ABI0092","Rivi̬re Turgeon",10,6.44,7.13,7.17,7.38,7.7,7.49,8.71
"ABI0092","Rivi̬re Turgeon",25,7.04,7.81,7.85,8.12,8.48,8.28,9.72
"ABI0092","Rivi̬re Turgeon",50,7.77,8.65,8.68,9.03,9.46,9.24,11.11
"ABI0092","Rivi̬re Turgeon",75,8.55,9.6,9.6,10.07,10.56,10.34,12.56
"ABI0092","Rivi̬re Turgeon",90,9.33,10.53,10.52,11.11,11.66,11.51,14.01
"ABI0093","",10,2.42,2.66,2.67,2.75,2.85,2.77,2.98
"ABI0093","",25,2.64,2.92,2.92,3.03,3.14,3.07,3.35
"ABI0093","",50,2.91,3.23,3.24,3.38,3.51,3.42,3.81
"ABI0093","",75,3.2,3.6,3.58,3.76,3.92,3.84,4.32
"ABI0093","",90,3.5,3.97,3.93,4.16,4.32,4.29,4.83
"ABI0094","",10,1.08,1.18,1.19,1.23,1.27,1.24,1.34
"ABI0094","",25,1.18,1.3,1.3,1.36,1.41,1.37,1.51
"ABI0094","",50,1.3,1.45,1.45,1.51,1.58,1.54,1.73
"ABI0094","",75,1.44,1.62,1.61,1.69,1.77,1.73,1.96
"ABI0094","",90,1.57,1.79,1.77,1.88,1.95,1.93,2.19
"ABI0102","Rivi̬re Turgeon",10,3.98,4.4,4.42,4.57,4.78,4.63,5.51
"ABI0102","Rivi̬re Turgeon",25,4.34,4.81,4.84,5.02,5.27,5.12,6.19
"ABI0102","Rivi̬re Turgeon",50,4.79,5.34,5.35,5.58,5.88,5.72,7.06
"ABI0102","Rivi̬re Turgeon",75,5.3,5.94,5.93,6.21,6.55,6.41,8.03
"ABI0102","Rivi̬re Turgeon",90,5.78,6.55,6.5,6.89,7.25,7.13,9
"ABI0104","Rivi̬re Turgeon",10,3.27,3.6,3.61,3.74,3.93,3.81,4.54
"ABI0104","Rivi̬re Turgeon",25,3.56,3.93,3.95,4.09,4.31,4.19,5.09
"ABI0104","Rivi̬re Turgeon",50,3.93,4.36,4.38,4.55,4.8,4.68,5.81
"ABI0104","Rivi̬re Turgeon",75,4.34,4.85,4.85,5.08,5.36,5.24,6.63
"ABI0104","Rivi̬re Turgeon",90,4.74,5.32,5.3,5.6,5.91,5.8,7.44
"ABI0106","Rivi̬re Turgeon",10,2.83,3.13,3.14,3.25,3.43,3.31,4
"ABI0106","Rivi̬re Turgeon",25,3.09,3.43,3.45,3.57,3.77,3.66,4.5
"ABI0106","Rivi̬re Turgeon",50,3.4,3.8,3.82,3.97,4.2,4.07,5.14
"ABI0106","Rivi̬re Turgeon",75,3.76,4.21,4.23,4.42,4.7,4.56,5.89
"ABI0106","Rivi̬re Turgeon",90,4.1,4.62,4.62,4.89,5.18,5.05,6.63
"ABI0108","Rivi̬re Turgeon",10,2.1,2.31,2.34,2.39,2.55,2.47,3.02
"ABI0108","Rivi̬re Turgeon",25,2.29,2.53,2.55,2.63,2.8,2.71,3.38
"ABI0108","Rivi̬re Turgeon",50,2.53,2.81,2.83,2.93,3.12,3.03,3.87
"ABI0108","Rivi̬re Turgeon",75,2.79,3.12,3.13,3.28,3.48,3.39,4.44
"ABI0108","Rivi̬re Turgeon",90,3.06,3.43,3.44,3.62,3.86,3.77,5.06
"ABI0110","Rivi̬re Turgeon",10,1.48,1.65,1.67,1.72,1.85,1.78,2.25
"ABI0110","Rivi̬re Turgeon",25,1.62,1.81,1.83,1.9,2.04,1.97,2.55
"ABI0110","Rivi̬re Turgeon",50,1.79,2.02,2.03,2.13,2.29,2.22,2.96
"ABI0110","Rivi̬re Turgeon",75,1.98,2.24,2.25,2.39,2.56,2.5,3.46
"ABI0110","Rivi̬re Turgeon",90,2.16,2.47,2.47,2.65,2.86,2.8,3.98
"ABI0112","Rivi̬re Turgeon",10,1.25,1.4,1.42,1.47,1.58,1.51,1.94
"ABI0112","Rivi̬re Turgeon",25,1.36,1.54,1.56,1.63,1.75,1.69,2.22
"ABI0112","Rivi̬re Turgeon",50,1.5,1.71,1.73,1.82,1.96,1.9,2.6
"ABI0112","Rivi̬re Turgeon",75,1.66,1.91,1.92,2.05,2.21,2.14,3.06
"ABI0112","Rivi̬re Turgeon",90,1.81,2.1,2.11,2.27,2.48,2.41,3.54
"ABI0117","Rivi̬re Wawagosic",10,7.08,7.75,7.73,7.98,8.28,8.06,9.06
"ABI0117","Rivi̬re Wawagosic",25,7.73,8.48,8.48,8.76,9.09,8.89,10.11
"ABI0117","Rivi̬re Wawagosic",50,8.53,9.4,9.38,9.73,10.13,9.94,11.45
"ABI0117","Rivi̬re Wawagosic",75,9.41,10.45,10.37,10.84,11.29,11.11,12.98
"ABI0117","Rivi̬re Wawagosic",90,10.29,11.5,11.34,11.94,12.42,12.32,14.48
"ABI0118","Rivi̬re Wawagosic",10,5.2,5.72,5.73,5.91,6.09,5.97,6.59
"ABI0118","Rivi̬re Wawagosic",25,5.68,6.26,6.27,6.49,6.71,6.57,7.35
"ABI0118","Rivi̬re Wawagosic",50,6.26,6.95,6.94,7.2,7.49,7.33,8.34
"ABI0118","Rivi̬re Wawagosic",75,6.92,7.72,7.69,8.02,8.35,8.22,9.44
"ABI0118","Rivi̬re Wawagosic",90,7.56,8.5,8.41,8.84,9.22,9.15,10.55
"ABI0119","Rivi̬re Wawagosic",10,4.58,5.04,5.05,5.21,5.39,5.26,5.78
"ABI0119","Rivi̬re Wawagosic",25,4.99,5.52,5.52,5.72,5.95,5.79,6.48
"ABI0119","Rivi̬re Wawagosic",50,5.51,6.12,6.11,6.37,6.64,6.47,7.37
"ABI0119","Rivi̬re Wawagosic",75,6.09,6.82,6.78,7.1,7.41,7.25,8.39
"ABI0119","Rivi̬re Wawagosic",90,6.64,7.49,7.43,7.85,8.16,8.08,9.39
"ABI0120","Rivi̬re Wawagosic",10,2.74,3.01,3,3.11,3.21,3.15,3.5
"ABI0120","Rivi̬re Wawagosic",25,3.01,3.3,3.3,3.41,3.54,3.46,3.9
"ABI0120","Rivi̬re Wawagosic",50,3.31,3.65,3.65,3.79,3.94,3.85,4.4
"ABI0120","Rivi̬re Wawagosic",75,3.66,4.06,4.04,4.22,4.41,4.3,4.99
"ABI0120","Rivi̬re Wawagosic",90,3.99,4.46,4.42,4.66,4.86,4.78,5.57
"ABI0121","Rivi̬re Wawagosic",10,1.51,1.69,1.69,1.75,1.83,1.78,1.96
"ABI0121","Rivi̬re Wawagosic",25,1.65,1.86,1.85,1.93,2.03,1.96,2.21
"ABI0121","Rivi̬re Wawagosic",50,1.82,2.06,2.05,2.15,2.28,2.2,2.54
"ABI0121","Rivi̬re Wawagosic",75,2.02,2.29,2.28,2.4,2.56,2.48,2.91
"ABI0121","Rivi̬re Wawagosic",90,2.2,2.54,2.5,2.67,2.82,2.79,3.29
"ABI0126","Rivi̬re de la Perdrix",10,1.05,1.11,1.11,1.13,1.16,1.14,1.22
"ABI0126","Rivi̬re de la Perdrix",25,1.15,1.21,1.21,1.23,1.26,1.25,1.34
"ABI0126","Rivi̬re de la Perdrix",50,1.27,1.34,1.34,1.36,1.39,1.38,1.47
"ABI0126","Rivi̬re de la Perdrix",75,1.4,1.48,1.48,1.51,1.54,1.53,1.63
"ABI0126","Rivi̬re de la Perdrix",90,1.53,1.61,1.62,1.64,1.68,1.67,1.78
"ABI0129","Rivi̬re M̩nard",10,1.07,1.18,1.18,1.23,1.26,1.24,1.37
"ABI0129","Rivi̬re M̩nard",25,1.17,1.29,1.3,1.34,1.4,1.36,1.53
"ABI0129","Rivi̬re M̩nard",50,1.3,1.44,1.44,1.5,1.55,1.52,1.73
"ABI0129","Rivi̬re M̩nard",75,1.43,1.6,1.59,1.66,1.73,1.69,1.96
"ABI0129","Rivi̬re M̩nard",90,1.56,1.76,1.74,1.84,1.91,1.89,2.19
"ABI0131","Rivi̬re M̩nard",10,0.62,0.68,0.68,0.7,0.72,0.71,0.79
"ABI0131","Rivi̬re M̩nard",25,0.68,0.75,0.75,0.77,0.79,0.78,0.87
"ABI0131","Rivi̬re M̩nard",50,0.75,0.82,0.83,0.85,0.88,0.86,0.98
"ABI0131","Rivi̬re M̩nard",75,0.83,0.91,0.91,0.94,0.98,0.96,1.1
"ABI0131","Rivi̬re M̩nard",90,0.9,1,0.99,1.04,1.07,1.06,1.21
"ABI0135","Rivi̬re Mistaouac",10,0.78,0.84,0.85,0.87,0.9,0.88,1.02
"ABI0135","Rivi̬re Mistaouac",25,0.85,0.92,0.92,0.95,0.99,0.97,1.14
"ABI0135","Rivi̬re Mistaouac",50,0.94,1.02,1.02,1.05,1.1,1.07,1.29
"ABI0135","Rivi̬re Mistaouac",75,1.03,1.13,1.13,1.17,1.22,1.2,1.46
"ABI0135","Rivi̬re Mistaouac",90,1.13,1.23,1.23,1.29,1.34,1.32,1.64
"ABI0140","Rivi̬re Harricana",10,35.94,40.75,41.29,42.3,44.05,42.98,46.13
"ABI0140","Rivi̬re Harricana",25,39.22,44.85,45.3,46.73,49.26,47.59,53.25
"ABI0140","Rivi̬re Harricana",50,43.29,49.98,50.36,52.41,55.91,53.7,62.43
"ABI0140","Rivi̬re Harricana",75,47.76,56.28,55.98,58.89,63.31,61.19,72.57
"ABI0140","Rivi̬re Harricana",90,52.23,62.88,61.67,65.82,70.55,69.64,82.83
"ABI0141","Rivi̬re Harricana",10,33.83,38.43,38.82,39.8,41.64,40.31,43.33
"ABI0141","Rivi̬re Harricana",25,37,42.34,42.82,44.11,46.47,44.93,50.36
"ABI0141","Rivi̬re Harricana",50,40.89,47.45,47.69,49.56,52.89,50.71,59.16
"ABI0141","Rivi̬re Harricana",75,45.08,53.06,53.14,55.78,60.19,57.55,68.97
"ABI0141","Rivi̬re Harricana",90,49.17,59.21,58.47,62.34,66.92,65.45,78.57
"ABI0142","Rivi̬re Plamondon",10,2.26,2.5,2.51,2.59,2.7,2.64,2.95
"ABI0142","Rivi̬re Plamondon",25,2.48,2.75,2.76,2.85,2.96,2.9,3.27
"ABI0142","Rivi̬re Plamondon",50,2.73,3.04,3.05,3.16,3.3,3.23,3.7
"ABI0142","Rivi̬re Plamondon",75,3.01,3.38,3.37,3.52,3.67,3.61,4.17
"ABI0142","Rivi̬re Plamondon",90,3.29,3.72,3.68,3.88,4.03,4,4.65
"ABI0144","Rivi̬re Plamondon",10,2.14,2.38,2.38,2.46,2.56,2.49,2.8
"ABI0144","Rivi̬re Plamondon",25,2.34,2.61,2.6,2.7,2.81,2.74,3.11
"ABI0144","Rivi̬re Plamondon",50,2.59,2.89,2.89,3,3.14,3.06,3.51
"ABI0144","Rivi̬re Plamondon",75,2.85,3.21,3.19,3.34,3.49,3.42,3.97
"ABI0144","Rivi̬re Plamondon",90,3.11,3.53,3.5,3.68,3.84,3.81,4.41
"ABI0146","Rivi̬re Plamondon",10,1.66,1.84,1.84,1.9,1.98,1.93,2.16
"ABI0146","Rivi̬re Plamondon",25,1.81,2.02,2.02,2.09,2.18,2.13,2.4
"ABI0146","Rivi̬re Plamondon",50,2,2.24,2.23,2.32,2.43,2.37,2.72
"ABI0146","Rivi̬re Plamondon",75,2.2,2.48,2.47,2.59,2.71,2.65,3.07
"ABI0146","Rivi̬re Plamondon",90,2.41,2.74,2.71,2.86,2.97,2.95,3.42
"ABI0149","Rivi̬re Harricana",10,31.18,35.38,35.69,36.66,38.07,37.19,39.21
"ABI0149","Rivi̬re Harricana",25,34.03,38.95,39.25,40.7,42.74,41.33,45.55
"ABI0149","Rivi̬re Harricana",50,37.54,43.51,43.78,45.71,48.81,46.62,53.78
"ABI0149","Rivi̬re Harricana",75,41.44,48.84,48.92,51.71,55.64,53.09,63.04
"ABI0149","Rivi̬re Harricana",90,45.43,54.75,53.89,57.9,62.22,60.51,71.87
"ABI0151","Rivi̬re Harricana",10,30.23,34.28,34.69,35.53,36.99,36.1,37.98
"ABI0151","Rivi̬re Harricana",25,33.01,37.88,38.25,39.45,41.62,40.04,44.03
"ABI0151","Rivi̬re Harricana",50,36.41,42.35,42.62,44.39,47.31,45.23,52.12
"ABI0151","Rivi̬re Harricana",75,40.16,47.59,47.57,50.09,53.77,51.69,61.09
"ABI0151","Rivi̬re Harricana",90,43.96,53.29,52.4,55.94,60.19,59.04,69.9
"ABI0153","Rivi̬re Harricana",10,29.79,33.85,34.18,35.08,36.47,35.74,37.42
"ABI0153","Rivi̬re Harricana",25,32.54,37.32,37.71,38.88,40.9,39.7,43.53
"ABI0153","Rivi̬re Harricana",50,35.96,41.77,42.12,43.8,46.76,44.76,51.43
"ABI0153","Rivi̬re Harricana",75,39.61,46.83,47.01,49.4,53.28,51.18,60.19
"ABI0153","Rivi̬re Harricana",90,43.26,52.39,51.72,55.12,59.5,58.45,69.16
"ABI0155","Rivi̬re Harricana",10,29.34,33.38,33.57,34.4,35.78,35.12,36.9
"ABI0155","Rivi̬re Harricana",25,32,36.76,37.11,38.17,40.22,39.03,42.78
"ABI0155","Rivi̬re Harricana",50,35.33,41.07,41.37,43.02,45.84,44.19,50.74
"ABI0155","Rivi̬re Harricana",75,38.95,46.05,46.1,48.53,52.14,50.26,58.98
"ABI0155","Rivi̬re Harricana",90,42.47,51.48,50.75,54.19,58.27,57.24,67.59
"ABI0156","Rivi̬re Harricana",10,27.83,31.58,31.99,32.75,34.04,33.27,34.72
"ABI0156","Rivi̬re Harricana",25,30.46,34.92,35.3,36.36,38.32,36.96,40.51
"ABI0156","Rivi̬re Harricana",50,33.59,39.08,39.43,40.87,43.8,41.86,48.08
"ABI0156","Rivi̬re Harricana",75,37.04,43.83,43.9,46.09,49.91,47.74,56.48
"ABI0156","Rivi̬re Harricana",90,40.46,49.09,48.38,51.56,55.7,54.56,64.76
"ABI0160","Rivi̬re Harricana",10,27.29,31.02,31.28,32.2,33.25,32.64,33.94
"ABI0160","Rivi̬re Harricana",25,29.81,34.15,34.49,35.71,37.56,36.25,39.75
"ABI0160","Rivi̬re Harricana",50,32.92,38.18,38.53,40.2,42.84,41.05,47.1
"ABI0160","Rivi̬re Harricana",75,36.32,42.98,42.96,45.42,48.77,46.8,55.61
"ABI0160","Rivi̬re Harricana",90,39.61,48.11,47.38,50.73,54.5,53.31,63.81
"ABI0162","Rivi̬re Harricana",10,27.02,30.81,31.09,31.94,32.99,32.3,33.51
"ABI0162","Rivi̬re Harricana",25,29.53,33.96,34.42,35.39,37.18,35.9,39.32
"ABI0162","Rivi̬re Harricana",50,32.61,38,38.32,39.76,42.57,40.7,46.68
"ABI0162","Rivi̬re Harricana",75,35.95,42.7,42.69,44.89,48.44,46.55,54.87
"ABI0162","Rivi̬re Harricana",90,39.39,47.85,47.08,50.45,54.27,53.08,63.1
