TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"CNC0122",598,"Aucune influence","Limit̩e",5.9,51.8,66.7,84.6,146.6,115.2,300.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0123",710,"Aucune influence","Limit̩e",10.2,57.1,61.8,79.7,148,122.9,275.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0128",1120,"Aucune influence","Limit̩e",10.9,52.5,66,72.4,129.1,119.8,265.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0131",4152,"Aucune influence","Mod̩r̩e",11.5,59.7,75.6,84.9,149,130.6,292.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0132",3209,"Aucune influence","Mod̩r̩e",10.4,60.1,76.3,86.3,155.7,132.8,314.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0133",1776,"Aucune influence","Limit̩e",8.5,60.2,69.1,90.2,153.9,123.8,316.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0136",1093,"Aucune influence","Limit̩e",10.1,64.4,79.3,93.7,167.9,141.3,343.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0139",757,"Aucune influence","Mod̩r̩e",12.8,54.8,64.5,77.7,122.2,116.5,251.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0141",334,"Aucune influence","Limit̩e",11.1,58,72.7,83.1,145.8,121.7,309.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0146",2644,"Aucune influence","Mod̩r̩e",10,43.5,58.9,66,106.5,95.1,220,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0148",2339,"Aucune influence","Limit̩e",10.1,47.2,61.8,71.3,119,98.3,244.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0150",1831,"Aucune influence","Limit̩e",8.2,42.9,60.8,67.2,112.8,93.3,240.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0154",627,"Aucune influence","Mod̩r̩e",9.1,55.9,72.3,79.8,137.9,106,310.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0155",422,"Aucune influence","Limit̩e",9.2,54.9,69.6,80.3,138.6,106.3,329.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0003",2927,"Aucune influence","Mod̩r̩e",15.5,55.6,75.8,74.8,120,104.3,172.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0006",1876,"Aucune influence","Mod̩r̩e",15.6,57.8,76.6,75.8,125.2,105.7,181.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0007",1848,"Aucune influence","Mod̩r̩e",15.5,57.6,76.5,75.9,125.9,105.8,183.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0008",452,"Aucune influence","Mod̩r̩e",17.2,57.6,75.3,78.1,120.7,107,166.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0009",361,"Aucune influence","Mod̩r̩e",16.6,57.6,75.1,78.6,123.3,107.8,174.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0010",268,"Aucune influence","Mod̩r̩e",16.1,57.5,76.1,78.1,125.8,108.7,184.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0012",1285,"Aucune influence","Mod̩r̩e",14.5,55.7,77.2,75.6,129.7,106.2,193.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0013",1239,"Aucune influence","Mod̩r̩e",14.2,55.6,77.9,75.7,131.1,106.1,197,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0014",1120,"Aucune influence","Mod̩r̩e",14,55.5,78.3,75.8,132.5,106,200.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0015",815,"Aucune influence","Mod̩r̩e",13.4,56,78.4,76.6,135.1,105.9,208.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0016",673,"Aucune influence","Limit̩e",13,56.3,77.1,77.5,136.9,105.9,211.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0020",419,"Aucune influence","Limit̩e",17.9,55.1,71.9,78.3,97.6,100.7,149.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0022",5444,"Aucune influence","Mod̩r̩e",13.2,62.8,81.7,89.6,145.4,116.7,227.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0023",5413,"Aucune influence","Mod̩r̩e",13.1,62.9,81.8,89.8,145.9,116.7,229.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0024",5216,"Aucune influence","Mod̩r̩e",12.9,63.1,81.8,90.4,148.1,116.6,234.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0026",4614,"Aucune influence","Mod̩r̩e",12.3,63.5,81.3,93.7,152,117.6,249.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0027",4523,"Aucune influence","Mod̩r̩e",12.2,63.6,81.3,94,152.8,117.8,252.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0028",4322,"Aucune influence","Mod̩r̩e",12,63.8,81.6,94.8,153.3,118.8,259.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0030",3488,"Aucune influence","Mod̩r̩e",11.5,63.9,80.4,94.6,148.6,121.1,273.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0031",3293,"Aucune influence","Mod̩r̩e",11.4,64.1,81,95.1,148.8,123.2,277.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0032",845,"Aucune influence","Mod̩r̩e",12,60.1,73.6,85.2,142,110,263.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0033",568,"Aucune influence","Limit̩e",11.7,60.9,73.9,86.3,139,113.3,272.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0034",2347,"Aucune influence","Mod̩r̩e",11.1,66.3,84,100.4,153.6,128.7,285.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0035",2177,"Aucune influence","Mod̩r̩e",10.9,67.1,84.3,101.7,154.8,130.5,289,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0037",941,"Aucune influence","Limit̩e",10.9,66.3,79.1,99.9,146.1,132,288.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0038",1554,"Aucune influence","Mod̩r̩e",21.8,59.7,71.2,80.1,103.6,108.6,131.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0039",1418,"Aucune influence","Mod̩r̩e",21.3,59.8,71.4,80.7,105.6,109.7,135.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0041",1133,"Aucune influence","Mod̩r̩e",20.1,60,72,80.8,110.3,113.7,145.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0042",1090,"Aucune influence","Mod̩r̩e",20,59.9,72,80.8,111,114.3,146.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0043",751,"Aucune influence","Limit̩e",19.3,59.6,72.3,80.8,116.3,114.7,156.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0045",3851,"Aucune influence","Mod̩r̩e",18.6,61.9,73.2,81.3,118.8,119.7,160.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0046",2973,"Aucune influence","Mod̩r̩e",17.1,61.7,75.1,81.3,123.4,120.1,180.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0047",1739,"Aucune influence","Limit̩e",15.7,65.1,80.4,81.4,134.1,121.1,209,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0052",515,"Aucune influence","Mod̩r̩e",16,57.5,74,78.6,108,108.1,165.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0055",16024,"Aucune influence","Mod̩r̩e",11.5,68.1,80.5,94.3,134.6,120.2,243.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0056",15872,"Aucune influence","Mod̩r̩e",11.4,68.7,80.8,95.1,135.7,121,247.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0057",15706,"Aucune influence","Mod̩r̩e",11.2,69,81.1,95.5,136.3,121.3,249.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0058",15480,"Aucune influence","Mod̩r̩e",11,69.3,81.1,95.8,137,121.8,252.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0059",15469,"Aucune influence","Mod̩r̩e",11.1,69.3,81.1,95.9,137.1,121.8,252.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0060",15333,"Aucune influence","Mod̩r̩e",10.9,69.7,81.2,96.2,137.8,122.2,254.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0061",14970,"Aucune influence","Mod̩r̩e",10.7,70,81.1,96.7,139.1,122.5,256.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0062",14817,"Aucune influence","Mod̩r̩e",10.7,70.1,81.1,97,139.7,122.6,258.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0063",14710,"Aucune influence","Mod̩r̩e",10.6,70.1,81.1,97.2,139.8,122.6,258.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0064",12593,"Aucune influence","Mod̩r̩e",10.2,70.5,79,97.9,139.9,124.4,258.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0065",12240,"Aucune influence","Mod̩r̩e",10,70.2,79,97.9,138.3,124.4,259.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0066",11437,"Aucune influence","Mod̩r̩e",9.8,70.2,78.8,97.5,134.4,125.6,260.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0068",11138,"Aucune influence","Mod̩r̩e",9.7,70.1,78.6,97.7,133.9,126.2,261.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0069",11009,"Aucune influence","Mod̩r̩e",9.7,70.2,78.6,97.8,133.7,126.6,262.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0070",3072,"Aucune influence","Mod̩r̩e",10.2,65.1,74.8,90.7,135.1,109.4,241.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0071",2965,"Aucune influence","Mod̩r̩e",10.2,65.6,74.2,90.3,133.6,109.4,242,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0072",2659,"Aucune influence","Mod̩r̩e",10.1,66.2,73.2,88.4,128.8,109,241,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0073",2466,"Aucune influence","Mod̩r̩e",10,66.6,73.2,87.3,127.9,109.1,240.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0074",2280,"Aucune influence","Mod̩r̩e",9.9,67,73.2,87.4,125.6,109.1,238.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0075",2079,"Aucune influence","Mod̩r̩e",9.9,66.4,73.3,87.9,122.7,110.2,235.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0076",1737,"Aucune influence","Mod̩r̩e",9.7,65,73.3,87.2,117.5,108.2,228.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0079",836,"Aucune influence","Limit̩e",10.1,73,80.2,102.6,131.8,120.6,248.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0082",7890,"Aucune influence","Mod̩r̩e",9.5,72.2,80.4,100.5,134.3,137.8,271.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0083",1931,"Aucune influence","Mod̩r̩e",10.1,70,78.6,103.1,142.7,138.5,272.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0084",1737,"Aucune influence","Mod̩r̩e",9.9,70.1,76.9,103.1,142.1,139.1,274.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0085",1452,"Aucune influence","Mod̩r̩e",9.4,70,76.4,102.3,134.3,138.5,277.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0086",892,"Aucune influence","Limit̩e",9.3,71,71.4,100.1,125.3,129.1,249.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0087",787,"Aucune influence","Limit̩e",9,71.2,72.9,99,126.1,127.1,251.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0088",5656,"Aucune influence","Mod̩r̩e",9.1,73.6,79.2,100.9,132.9,135,270.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0089",5071,"Aucune influence","Mod̩r̩e",8.9,74,79.2,101.8,133.7,134.2,267.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0090",4878,"Aucune influence","Mod̩r̩e",8.8,73.9,79.1,102,133.7,133,265,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0091",4261,"Aucune influence","Mod̩r̩e",8.5,74.2,79.6,102.9,134.8,132.9,259.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0092",2887,"Aucune influence","Mod̩r̩e",8.4,74.9,80.1,103.2,136.2,134.7,257.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0093",2784,"Aucune influence","Mod̩r̩e",8.3,74.7,80,103.5,136.3,134.9,257.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0094",2615,"Aucune influence","Mod̩r̩e",8.2,74.5,79.8,103.5,136.3,134.6,259,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0095",1296,"Aucune influence","Limit̩e",8.2,72.3,76.5,102.1,132.9,129.5,263.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0096",992,"Aucune influence","Limit̩e",8.1,71.5,75.6,101.8,133.3,130.2,264.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0099",1257,"Aucune influence","Limit̩e",8.2,76.5,83.8,104.8,139.6,136.9,263.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0101",1262,"Aucune influence","Mod̩r̩e",8.6,72,78.4,103.9,132.1,130,258,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0102",1183,"Aucune influence","Mod̩r̩e",8.5,71.9,78.2,103.9,131.8,129.4,257.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0103",954,"Aucune influence","Limit̩e",8.3,71.3,77.5,104.1,130.8,128.7,258.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0104",712,"Aucune influence","Limit̩e",8.3,69.8,75.2,101,127,125.7,256.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0108",717,"Aucune influence","Limit̩e",12.8,66.1,81.9,95.5,147.7,115.8,258.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0109",559,"Aucune influence","Limit̩e",12,63.8,79.5,92.6,140,114.3,265.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0110",1914,"Aucune influence","Limit̩e",13.1,62.8,84.3,86.5,140.5,121.2,234.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
