TRONCON,BV_PRIMAIRE,QUANTILE,REFERENCE,H30_RCP4,H30_RCP8,H50_RCP4,H50_RCP8,H80_RCP4,H80_RCP8
"ABI0129","Rivi̬re M̩nard",10,0.82,0.64,0.61,0.59,0.53,0.55,0.41
"ABI0129","Rivi̬re M̩nard",25,1.12,0.89,0.84,0.82,0.72,0.77,0.57
"ABI0129","Rivi̬re M̩nard",50,1.58,1.26,1.2,1.17,1.03,1.11,0.82
"ABI0129","Rivi̬re M̩nard",75,2.19,1.8,1.72,1.68,1.47,1.58,1.19
"ABI0129","Rivi̬re M̩nard",90,3.01,2.48,2.37,2.29,2.05,2.19,1.68
"ABI0131","Rivi̬re M̩nard",10,0.53,0.44,0.42,0.41,0.38,0.39,0.32
"ABI0131","Rivi̬re M̩nard",25,0.73,0.61,0.59,0.57,0.52,0.54,0.44
"ABI0131","Rivi̬re M̩nard",50,1.03,0.87,0.83,0.82,0.74,0.78,0.63
"ABI0131","Rivi̬re M̩nard",75,1.44,1.23,1.18,1.17,1.06,1.11,0.9
"ABI0131","Rivi̬re M̩nard",90,1.97,1.69,1.62,1.6,1.45,1.52,1.25
"ABI0135","Rivi̬re Mistaouac",10,0.7,0.63,0.62,0.61,0.58,0.6,0.5
"ABI0135","Rivi̬re Mistaouac",25,0.96,0.86,0.85,0.84,0.79,0.82,0.7
"ABI0135","Rivi̬re Mistaouac",50,1.36,1.24,1.21,1.2,1.12,1.17,1
"ABI0135","Rivi̬re Mistaouac",75,1.94,1.75,1.73,1.72,1.61,1.68,1.44
"ABI0135","Rivi̬re Mistaouac",90,2.65,2.41,2.37,2.38,2.21,2.29,1.97
"ABI0140","Rivi̬re Harricana",10,33.92,29.1,27.76,26.58,24.35,25.55,18.88
"ABI0140","Rivi̬re Harricana",25,43.43,37.49,35.88,34.62,31.47,33.01,24.9
"ABI0140","Rivi̬re Harricana",50,57.36,49.99,48.07,46.56,42.36,44.61,34.21
"ABI0140","Rivi̬re Harricana",75,75.99,66.7,64.3,62.28,56.78,59.97,47.35
"ABI0140","Rivi̬re Harricana",90,97.14,86.19,83.45,81.03,74.01,77.87,63.68
"ABI0141","Rivi̬re Harricana",10,32.54,27.71,27.05,25.55,23.61,24.52,18.22
"ABI0141","Rivi̬re Harricana",25,41.16,35.47,34.24,32.86,30.26,31.43,23.69
"ABI0141","Rivi̬re Harricana",50,53.32,46.67,45.08,43.41,39.82,41.45,31.81
"ABI0141","Rivi̬re Harricana",75,69.15,60.78,59.47,57.16,52.73,54.84,43.27
"ABI0141","Rivi̬re Harricana",90,87.34,77.6,75.79,73.42,67.33,70.85,57.6
"ABI0142","Rivi̬re Plamondon",10,1.36,1.1,1.05,1.02,0.9,0.97,0.7
"ABI0142","Rivi̬re Plamondon",25,1.85,1.51,1.43,1.39,1.23,1.32,0.97
"ABI0142","Rivi̬re Plamondon",50,2.59,2.14,2.04,1.97,1.75,1.87,1.4
"ABI0142","Rivi̬re Plamondon",75,3.66,3.04,2.92,2.83,2.51,2.7,2.03
"ABI0142","Rivi̬re Plamondon",90,5.03,4.14,4.03,3.91,3.49,3.73,2.9
"ABI0144","Rivi̬re Plamondon",10,1.28,1.02,0.97,0.95,0.83,0.88,0.64
"ABI0144","Rivi̬re Plamondon",25,1.74,1.4,1.35,1.3,1.14,1.21,0.89
"ABI0144","Rivi̬re Plamondon",50,2.46,1.99,1.92,1.85,1.64,1.73,1.29
"ABI0144","Rivi̬re Plamondon",75,3.45,2.83,2.73,2.65,2.36,2.49,1.87
"ABI0144","Rivi̬re Plamondon",90,4.68,3.86,3.71,3.59,3.24,3.44,2.63
"ABI0146","Rivi̬re Plamondon",10,0.97,0.76,0.73,0.7,0.61,0.66,0.47
"ABI0146","Rivi̬re Plamondon",25,1.31,1.05,1,0.97,0.85,0.9,0.65
"ABI0146","Rivi̬re Plamondon",50,1.85,1.49,1.43,1.38,1.21,1.29,0.94
"ABI0146","Rivi̬re Plamondon",75,2.59,2.12,2.03,1.97,1.74,1.85,1.38
"ABI0146","Rivi̬re Plamondon",90,3.53,2.9,2.78,2.69,2.39,2.54,1.94
"ABI0149","Rivi̬re Harricana",10,31,26.43,25.32,24.32,22,23.23,17.17
"ABI0149","Rivi̬re Harricana",25,38.25,32.85,31.77,30.41,27.68,29.23,21.76
"ABI0149","Rivi̬re Harricana",50,48.71,41.97,40.89,39.14,35.83,37.66,28.93
"ABI0149","Rivi̬re Harricana",75,61.39,54.01,52.33,50.89,46.6,48.49,38.75
"ABI0149","Rivi̬re Harricana",90,76.74,67.85,65.71,63.82,59.07,61.48,50.44
"ABI0151","Rivi̬re Harricana",10,30.02,25.65,24.9,23.5,21.33,22.55,16.72
"ABI0151","Rivi̬re Harricana",25,37.01,31.86,30.85,29.5,26.84,28.25,21.21
"ABI0151","Rivi̬re Harricana",50,46.81,40.57,39.18,37.89,34.71,36.32,27.93
"ABI0151","Rivi̬re Harricana",75,59.22,51.94,50.02,48.99,44.67,46.89,37.04
"ABI0151","Rivi̬re Harricana",90,72.63,64.65,62.37,61.3,56.25,59.03,47.87
"ABI0153","Rivi̬re Harricana",10,29.69,25.28,24.43,23.37,21.29,22.32,16.76
"ABI0153","Rivi̬re Harricana",25,36.76,31.37,30.59,29.26,26.5,27.98,21.12
"ABI0153","Rivi̬re Harricana",50,45.87,39.68,38.77,37.43,34,35.64,27.54
"ABI0153","Rivi̬re Harricana",75,57.38,50.02,49.21,47.69,43.58,45.48,36.42
"ABI0153","Rivi̬re Harricana",90,70.34,62.48,60.82,59.54,54.51,56.66,46.99
"ABI0155","Rivi̬re Harricana",10,29.54,24.98,24.24,23.23,21.12,22.14,16.42
"ABI0155","Rivi̬re Harricana",25,36.12,30.89,29.9,28.72,26.37,27.56,20.76
"ABI0155","Rivi̬re Harricana",50,45.03,39.3,37.96,36.64,33.57,35.06,27.01
"ABI0155","Rivi̬re Harricana",75,56.21,49.78,47.91,46.59,42.97,45.03,35.82
"ABI0155","Rivi̬re Harricana",90,68.61,60.88,58.94,57.99,53.46,55.71,45.88
"ABI0156","Rivi̬re Harricana",10,28.55,24.37,23.68,22.47,20.64,21.43,16.02
"ABI0156","Rivi̬re Harricana",25,34.65,29.73,28.96,27.61,25.27,26.47,20.05
"ABI0156","Rivi̬re Harricana",50,42.59,37.1,36.12,34.83,31.82,33.31,26
"ABI0156","Rivi̬re Harricana",75,52.6,46.42,45.11,43.98,40.45,42.06,33.88
"ABI0156","Rivi̬re Harricana",90,63.76,56.6,55.45,54.16,50.04,51.79,42.97
"ABI0160","Rivi̬re Harricana",10,28.48,24.18,23.64,22.49,20.42,21.54,16.18
"ABI0160","Rivi̬re Harricana",25,34.13,29.41,28.52,27.31,24.98,26.3,19.92
"ABI0160","Rivi̬re Harricana",50,41.79,36.24,35.41,34.17,31.35,32.87,25.49
"ABI0160","Rivi̬re Harricana",75,50.97,45.14,43.84,42.75,39.28,41.04,32.92
"ABI0160","Rivi̬re Harricana",90,60.93,54.22,53.33,51.98,47.93,50.06,41.63
"ABI0162","Rivi̬re Harricana",10,28.27,23.88,23.52,22.24,20.4,21.2,15.88
"ABI0162","Rivi̬re Harricana",25,33.95,29.12,28.49,27.25,25.01,25.99,19.61
"ABI0162","Rivi̬re Harricana",50,41.46,36.1,35.34,34.01,31.25,32.55,25.1
"ABI0162","Rivi̬re Harricana",75,50.6,44.79,43.97,42.53,39.03,40.83,32.58
"ABI0162","Rivi̬re Harricana",90,60.71,54.51,53.42,51.81,47.95,50.04,41.16
