TRONCON,BV_PRIMAIRE,QUANTILE,REFERENCE,H30_RCP4,H30_RCP8,H50_RCP4,H50_RCP8,H80_RCP4,H80_RCP8
"ABI0002","Rivi̬re Harricana",10,606.13,418.16,385.47,344.48,321.39,335.45,243.4
"ABI0002","Rivi̬re Harricana",25,682.1,500.88,494.05,438.42,403.46,415.92,298.26
"ABI0002","Rivi̬re Harricana",50,780.65,603.27,614.27,551.92,502.24,512.93,375.69
"ABI0002","Rivi̬re Harricana",75,890.08,726.33,757.18,692.48,633.92,639.84,487.88
"ABI0002","Rivi̬re Harricana",90,999.23,858.78,914.04,858.07,779.57,813.75,617.17
"ABI0003","Rivi̬re Turgeon",10,278.26,174.42,151.87,137.25,123.6,132.79,91
"ABI0003","Rivi̬re Turgeon",25,315.48,213.96,208.57,182.23,161.58,170.1,114.16
"ABI0003","Rivi̬re Turgeon",50,363.58,262.52,268.11,234.57,209.04,214.34,148.17
"ABI0003","Rivi̬re Turgeon",75,417.99,321.47,341.2,301.19,275.85,274.57,201.52
"ABI0003","Rivi̬re Turgeon",90,473.19,387.96,424.38,386.72,350.73,364.2,264.33
"ABI0004","Rivi̬re Martigny",10,6.13,3.53,3.11,2.69,2.5,2.66,1.88
"ABI0004","Rivi̬re Martigny",25,6.99,4.42,4.38,3.65,3.31,3.42,2.38
"ABI0004","Rivi̬re Martigny",50,8.09,5.53,5.81,4.84,4.39,4.39,3.14
"ABI0004","Rivi̬re Martigny",75,9.35,6.95,7.65,6.4,6.01,5.82,4.33
"ABI0004","Rivi̬re Martigny",90,10.65,8.62,9.9,8.44,7.93,8.04,5.91
"ABI0011","Rivi̬re Turgeon",10,269.12,167.81,151.61,132.22,119.37,129.97,87.69
"ABI0011","Rivi̬re Turgeon",25,305.37,206.33,203.65,176.9,156.76,165.27,110.16
"ABI0011","Rivi̬re Turgeon",50,350.68,252.74,259.5,228.12,202.01,208.47,143.75
"ABI0011","Rivi̬re Turgeon",75,403.13,309.55,330.66,291.6,266.01,267.14,195.34
"ABI0011","Rivi̬re Turgeon",90,455.99,373.66,409.15,370.03,338.19,350.3,255.69
"ABI0012","Rivi̬re Turgeon",10,195.16,123.95,109.1,98.08,88.54,93.36,64.88
"ABI0012","Rivi̬re Turgeon",25,220.77,151.33,147.81,130.21,114.34,120.3,81.35
"ABI0012","Rivi̬re Turgeon",50,253.83,184.83,189.3,166.81,146.34,152.17,106
"ABI0012","Rivi̬re Turgeon",75,291.28,225.73,241.05,213.27,192.51,194.92,144.69
"ABI0012","Rivi̬re Turgeon",90,330.69,270.7,296.51,271.43,245.1,256.61,188.6
"ABI0013","Rivi̬re Turgeon",10,180.94,116.57,103.42,91.87,83.17,89.15,61.78
"ABI0013","Rivi̬re Turgeon",25,205.45,142.14,138.38,121.56,108.97,113.11,76.73
"ABI0013","Rivi̬re Turgeon",50,236.12,173.35,178.16,155.31,139.97,142.05,99.67
"ABI0013","Rivi̬re Turgeon",75,271.36,211.1,225.29,198.41,184,181.71,134.56
"ABI0013","Rivi̬re Turgeon",90,308.48,251.73,276.05,250.82,231.55,236.53,176.2
"ABI0014","",10,25.6,17.67,15.7,14.41,13.16,13.73,9.86
"ABI0014","",25,29.16,21.29,20.71,18.55,16.88,17.33,12.29
"ABI0014","",50,33.69,25.88,26.56,23.45,21.45,21.69,15.6
"ABI0014","",75,38.97,31.47,33.42,29.58,27.7,27.32,20.54
"ABI0014","",90,44.23,37.76,41.09,37.18,34.86,35.08,27.16
"ABI0016","",10,25.03,17.28,15.58,13.96,12.95,13.62,9.73
"ABI0016","",25,28.5,20.97,20.36,18.15,16.58,17.1,12.15
"ABI0016","",50,32.82,25.44,25.96,23.03,21.06,21.23,15.32
"ABI0016","",75,37.86,30.71,32.81,28.83,27.23,26.61,20.22
"ABI0016","",90,43.12,36.61,39.92,36.32,33.93,34.36,26.78
"ABI0020","",10,24.13,16.67,15.1,13.7,12.56,13.19,9.5
"ABI0020","",25,27.54,20.23,19.78,17.67,16.12,16.54,11.79
"ABI0020","",50,31.79,24.61,25.17,22.37,20.34,20.6,14.97
"ABI0020","",75,36.63,29.94,31.9,28.26,26.14,25.85,19.74
"ABI0020","",90,41.67,35.7,38.78,35.39,32.88,33.01,25.83
"ABI0028","",10,20.87,14.6,13.24,12.05,11.21,11.66,8.43
"ABI0028","",25,23.81,17.73,17.44,15.57,14.26,14.61,10.49
"ABI0028","",50,27.47,21.53,22.12,19.67,17.99,18.12,13.23
"ABI0028","",75,31.68,26.06,27.78,24.74,22.88,22.88,17.37
"ABI0028","",90,36.16,30.84,33.75,30.91,28.6,29.19,22.89
"ABI0029","",10,18.04,12.82,11.72,10.47,9.73,10.08,7.38
