ï»¿CATEG,WKT
BoisÃ©,"POLYGON  (( 277289.03810000 5046540.21720000, 277281.50010000 5046538.00010000, 277280.38450000 5046537.64510000, 277275.28600000 5046536.02290000, 277274.90010000 5046535.90010000, 277274.82840000 5046535.89790000, 277266.05390000 5046535.62650000, 277258.64850000 5046534.83370000, 277254.67640000 5046534.08000000, 277254.22370000 5046533.99410000, 277247.86590000 5046500.28730000, 277247.94080000 5046500.06720000, 277248.15390000 5046499.44130000, 277247.38030000 5046497.23660000, 277247.18600000 5046496.68270000, 277246.60040000 5046493.57800000, 277246.62230000 5046493.40860000, 277246.80270000 5046492.00990000, 277246.71830000 5046488.63190000, 277245.48810000 5046487.68130000, 277250.30090000 5046480.81980000, 277252.25760000 5046478.03030000, 277255.60790000 5046473.25380000, 277256.45150000 5046473.45980000, 277263.94550000 5046475.28930000, 277280.41190000 5046479.38920000, 277283.03050000 5046480.35610000, 277284.63510000 5046480.44070000, 277286.15510000 5046479.34270000, 277285.81730000 5046477.82270000, 277285.79500000 5046477.80170000, 277286.55700000 5046476.06810000, 277271.12350000 5046469.37810000, 277261.37160000 5046464.52850000, 277259.63870000 5046463.29790000, 277255.50070000 5046461.60890000, 277250.94070000 5046453.24870000, 277250.34950000 5046452.40410000, 277248.06950000 5046450.46190000, 277244.94490000 5046448.09730000, 277247.00010000 5046438.70010000, 277255.20010000 5046436.40010000, 277257.20010000 5046435.70010000, 277258.10010000 5046435.30010000, 277259.00010000 5046434.70010000, 277260.60010000 5046433.50010000, 277261.40010000 5046432.70010000, 277263.50010000 5046430.30010000, 277263.90010000 5046429.40010000, 277264.60010000 5046427.30010000, 277264.80010000 5046426.10010000, 277264.80010000 5046424.90010000, 277264.30010000 5046422.40010000, 277264.00010000 5046421.30010000, 277263.70010000 5046420.10010000, 277263.50010000 5046417.30010000, 277263.50010000 5046414.10010000, 277263.20010000 5046411.00010000, 277262.50010000 5046408.20010000, 277262.20010000 5046406.70010000, 277262.10010000 5046405.20010000, 277261.70010000 5046402.20010000, 277261.30010000 5046400.80010000, 277260.80010000 5046399.40010000, 277259.90010000 5046396.70010000, 277259.50010000 5046395.40010000, 277258.80010000 5046392.50010000, 277260.70010000 5046380.70010000, 277267.80010000 5046372.90010000, 277275.30010000 5046366.40010000, 277276.50010000 5046365.10010000, 277278.70010000 5046362.30010000, 277279.60010000 5046360.70010000, 277280.40010000 5046359.10010000, 277281.90010000 5046356.30010000, 277282.60010000 5046355.10010000, 277283.30010000 5046354.00010000, 277284.80010000 5046351.80010000, 277286.10010000 5046349.30010000, 277286.90010000 5046346.70010000, 277292.10010000 5046336.30010000, 277304.80010000 5046323.10010000, 277339.30800000 5046348.50660000, 277340.33440000 5046347.13470000, 277345.01470000 5046349.37870000, 277348.81490000 5046350.13870000, 277352.95270000 5046348.78750000, 277354.38830000 5046345.57870000, 277354.47270000 5046342.20070000, 277352.02370000 5046336.54270000, 277353.62830000 5046331.98250000, 277359.20190000 5046324.12910000, 277371.08730000 5046322.48110000, 277374.31790000 5046317.20430000, 277377.61130000 5046313.23530000, 277378.70910000 5046309.60410000, 277378.62470000 5046305.80410000, 277381.74910000 5046293.64370000, 277404.70090000 5046263.70290000, 277404.88470000 5046262.04970000, 277403.23150000 5046260.76390000, 277383.77110000 5046247.29530000, 277379.11050000 5046244.56610000, 277374.85290000 5046241.90510000, 277371.92570000 5046240.04250000, 277367.40190000 5046236.84910000, 277362.61210000 5046233.92210000, 277356.49190000 5046229.93050000, 277349.05050000 5046226.26870000, 277345.98150000 5046225.11770000, 277335.43510000 5046219.56710000, 277330.99450000 5046217.34670000, 277328.77430000 5046215.68170000, 277327.10910000 5046215.49650000, 277316.19270000 5046224.93270000, 277298.98550000 5046248.61590000, 277283.44350000 5046270.44870000, 277279.00290000 5046276.18450000, 277276.96750000 5046278.03470000, 277274.77550000 5046279.64990000, 277273.80010000 5046280.30010000, 277272.50010000 5046281.10010000, 277271.90010000 5046282.40010000, 277271.20010000 5046284.00010000, 277270.80010000 5046285.00010000, 277256.80010000 5046305.70010000, 277255.80010000 5046306.90010000, 277255.00010000 5046308.00010000, 277253.50010000 5046310.10010000, 277252.80010000 5046311.10010000, 277251.60010000 5046313.20010000, 277251.00010000 5046314.30010000, 277250.20010000 5046315.50010000, 277248.50010000 5046318.00010000, 277246.50010000 5046320.60010000, 277244.40010000 5046323.70010000, 277242.50010000 5046327.80010000, 277240.90010000 5046331.10010000, 277237.30010000 5046335.00010000, 277236.30010000 5046336.40010000, 277233.10010000 5046339.70010000, 277231.50010000 5046341.20010000, 277231.10010000 5046342.10010000, 277230.30010000 5046343.60010000, 277229.70010000 5046344.40010000, 277229.10010000 5046345.30010000, 277227.60010000 5046347.10010000, 277226.80010000 5046348.00010000, 277225.10010000 5046349.80010000, 277224.30010000 5046350.70010000, 277223.60010000 5046351.60010000, 277222.10010000 5046353.40010000, 277221.40010000 5046354.30010000, 277219.30010000 5046357.30010000, 277218.00010000 5046359.30010000, 277216.60010000 5046361.30010000, 277216.00010000 5046362.20010000, 277214.70010000 5046364.00010000, 277214.10010000 5046364.80010000, 277213.50010000 5046365.70010000, 277212.40010000 5046367.60010000, 277211.40010000 5046369.60010000, 277210.60010000 5046371.60010000, 277209.80010000 5046373.50010000, 277209.20010000 5046375.40010000, 277208.90010000 5046377.30010000, 277208.88370000 5046377.62810000, 277203.91300000 5046384.15320000, 277196.20820000 5046394.26710000, 277195.10010000 5046394.40010000, 277193.00010000 5046394.60010000, 277185.60010000 5046394.60010000, 277183.40010000 5046394.90010000, 277181.50010000 5046395.60010000, 277180.20010000 5046396.90010000, 277179.60010000 5046398.40010000, 277179.50010000 5046399.90010000, 277180.10010000 5046402.30010000, 277180.70010000 5046404.00010000, 277181.50010000 5046405.50010000, 277182.40010000 5046407.00010000, 277183.50010000 5046408.60010000, 277184.28130000 5046410.43210000, 277180.73460000 5046415.19100000, 277183.65090000 5046430.76470000, 277178.48510000 5046432.13690000, 277176.28950000 5046435.09250000, 277176.96510000 5046441.76390000, 277177.47170000 5046447.59070000, 277178.34770000 5046449.47740000, 277178.35750000 5046449.49850000, 277177.07650000 5046449.72540000, 277158.17500000 5046453.41270000, 277155.58530000 5046452.65730000, 277150.11090000 5046448.18190000, 277143.01730000 5046439.39930000, 277137.27490000 5046434.67030000, 277134.15030000 5046433.31910000, 277130.26570000 5046430.19450000, 277129.75910000 5046425.46550000, 277127.81690000 5046421.58090000, 277123.59450000 5046420.39870000, 277122.05440000 5046420.29370000, 277119.15370000 5046409.06700000, 277101.51050000 5046364.39250000, 277098.92720000 5046357.17000000, 277097.11600000 5046352.39730000, 277097.30820000 5046349.35770000, 277097.95670000 5046344.66000000, 277098.79720000 5046342.29490000, 277100.01250000 5046338.37580000, 277101.88900000 5046334.46980000, 277104.84060000 5046332.41090000, 277110.11190000 5046325.44910000, 277114.04090000 5046322.13930000, 277119.75190000 5046315.68900000, 277121.38410000 5046312.09570000, 277122.15960000 5046307.66510000, 277122.20200000 5046304.17280000, 277123.72020000 5046299.65100000, 277123.27600000 5046297.07320000, 277123.40010000 5046296.80010000, 277124.40010000 5046295.80010000, 277125.60010000 5046295.30010000, 277127.40010000 5046293.70010000, 277137.10010000 5046288.20010000, 277137.20010000 5046288.00010000, 277139.40010000 5046286.20010000, 277140.60010000 5046285.20010000, 277143.20010000 5046283.40010000, 277145.60010000 5046281.60010000, 277146.70010000 5046280.80010000, 277148.70010000 5046279.20010000, 277149.60010000 5046278.40010000, 277151.50010000 5046276.50010000, 277152.60010000 5046275.60010000, 277155.20010000 5046273.80010000, 277156.60010000 5046273.10010000, 277158.00010000 5046272.50010000, 277159.40010000 5046272.10010000, 277160.80010000 5046271.90010000, 277164.70010000 5046271.00010000, 277166.30010000 5046270.50010000, 277167.70010000 5046269.90010000, 277169.00010000 5046269.20010000, 277170.40010000 5046268.40010000, 277171.70010000 5046267.60010000, 277172.90010000 5046266.90010000, 277174.10010000 5046266.00010000, 277175.30010000 5046265.40010000, 277176.50010000 5046264.90010000, 277177.80010000 5046264.20010000, 277179.00010000 5046263.40010000, 277181.40010000 5046261.40010000, 277182.50010000 5046260.30010000, 277183.70010000 5046259.20010000, 277185.90010000 5046257.00010000, 277188.80010000 5046253.80010000, 277189.70010000 5046252.60010000, 277190.60010000 5046251.20010000, 277191.30010000 5046250.20010000, 277192.30010000 5046248.80010000, 277193.10010000 5046247.50010000, 277194.00010000 5046246.30010000, 277194.80010000 5046245.20010000, 277195.80010000 5046244.10010000, 277196.90010000 5046243.00010000, 277198.00010000 5046242.00010000, 277198.90010000 5046241.10010000, 277199.90010000 5046240.30010000, 277200.80010000 5046239.30010000, 277201.50010000 5046238.10010000, 277201.90010000 5046236.90010000, 277202.10010000 5046235.40010000, 277201.70010000 5046234.00010000, 277201.10010000 5046232.70010000, 277200.80010000 5046231.30010000, 277200.90010000 5046230.00010000, 277201.40010000 5046228.50010000, 277201.90010000 5046227.20010000, 277202.40010000 5046226.00010000, 277203.20010000 5046224.70010000, 277204.00010000 5046223.60010000, 277204.80010000 5046222.30010000, 277205.50010000 5046221.00010000, 277206.10010000 5046219.70010000, 277206.50010000 5046218.30010000, 277206.90010000 5046216.80010000, 277207.40010000 5046215.50010000, 277207.80010000 5046214.10010000, 277208.00010000 5046212.90010000, 277208.00010000 5046205.80010000, 277208.50010000 5046204.50010000, 277210.10010000 5046202.50010000, 277210.80010000 5046201.20010000, 277211.30010000 5046200.10010000, 277212.00010000 5046198.70010000, 277212.70010000 5046197.40010000, 277213.20010000 5046196.30010000, 277213.90010000 5046194.90010000, 277214.50010000 5046193.80010000, 277215.40010000 5046192.70010000, 277216.20010000 5046191.70010000, 277217.00010000 5046190.60010000, 277217.90010000 5046189.40010000, 277218.50010000 5046188.30010000, 277219.20010000 5046187.10010000, 277219.90010000 5046186.10010000, 277220.70010000 5046184.80010000, 277221.60010000 5046183.60010000, 277222.50010000 5046182.70010000, 277223.70010000 5046181.60010000, 277224.30020000 5046180.94000000, 277314.09840000 5046200.38970000, 277313.26270000 5046202.10310000, 277314.95150000 5046204.63650000, 277317.65390000 5046205.56530000, 277325.11810000 5046202.77650000, 277335.89150000 5046205.10990000, 277342.08010000 5046208.34460000, 277342.31230000 5046208.85870000, 277344.20010000 5046212.20010000, 277347.30010000 5046213.60010000, 277350.50010000 5046214.80010000, 277353.60010000 5046216.00010000, 277354.61190000 5046216.47230000, 277364.74090000 5046222.47970000, 277369.79690000 5046225.93910000, 277374.58670000 5046228.60010000, 277377.24770000 5046228.60010000, 277379.83880000 5046228.08200000, 277389.95950000 5046233.37290000, 277390.02050000 5046233.92210000, 277390.02050000 5046237.64750000, 277390.65470000 5046241.45870000, 277391.60010000 5046241.90010000, 277392.80010000 5046242.30010000, 277394.00010000 5046242.80010000, 277395.20010000 5046243.20010000, 277396.40010000 5046243.70010000, 277397.50010000 5046244.30010000, 277398.60010000 5046245.30010000, 277399.20010000 5046246.60010000, 277399.90010000 5046247.70010000, 277400.60010000 5046248.90010000, 277401.80010000 5046249.30010000, 277403.20010000 5046249.50010000, 277404.60010000 5046249.90010000, 277405.90010000 5046250.30010000, 277407.20010000 5046250.40010000, 277408.60010000 5046250.10010000, 277409.80010000 5046249.60010000, 277411.20010000 5046249.20010000, 277412.40010000 5046248.40010000, 277413.50010000 5046247.80010000, 277414.70010000 5046247.30010000, 277415.61880000 5046246.84080000, 277419.68180000 5046248.95930000, 277418.20010000 5046249.70010000, 277417.20010000 5046250.50010000, 277416.40010000 5046251.50010000, 277416.10010000 5046252.70010000, 277416.30010000 5046254.00010000, 277416.80010000 5046255.30010000, 277417.80010000 5046256.20010000, 277420.60010000 5046256.20010000, 277422.00010000 5046256.30010000, 277423.30010000 5046256.60010000, 277424.60010000 5046256.60010000, 277427.50010000 5046256.80010000, 277428.90010000 5046256.80010000, 277430.30010000 5046256.90010000, 277431.60010000 5046257.20010000, 277432.80010000 5046257.60010000, 277434.00010000 5046258.10010000, 277435.30010000 5046258.60010000, 277436.50010000 5046259.10010000, 277439.10010000 5046260.30010000, 277440.30010000 5046261.00010000, 277441.40010000 5046261.90010000, 277442.10010000 5046263.00010000, 277442.50010000 5046264.30010000, 277443.60010000 5046265.20010000, 277444.90010000 5046265.50010000, 277446.20010000 5046266.00010000, 277447.40010000 5046266.50010000, 277448.60010000 5046267.30010000, 277449.60010000 5046268.20010000, 277449.70010000 5046269.50010000, 277449.20010000 5046270.80010000, 277449.00010000 5046272.10010000, 277449.40010000 5046273.40010000, 277450.00010000 5046274.60010000, 277450.90010000 5046275.70010000, 277452.10010000 5046276.20010000, 277453.40010000 5046276.30010000, 277454.70010000 5046275.90010000, 277455.60010000 5046274.90010000, 277456.80010000 5046274.20010000, 277458.10010000 5046274.00010000, 277459.40010000 5046273.40010000, 277460.60010000 5046272.70010000, 277461.70010000 5046272.00010000, 277462.72470000 5046271.40240000, 277470.46120000 5046275.43630000, 277470.10010000 5046276.70010000, 277469.50010000 5046277.80010000, 277469.30010000 5046279.10010000, 277469.70010000 5046280.30010000, 277469.70010000 5046281.70010000, 277470.10010000 5046282.90010000, 277471.30010000 5046283.60010000, 277472.50010000 5046284.10010000, 277473.90010000 5046284.20010000, 277475.10010000 5046283.90010000, 277476.40010000 5046283.10010000, 277480.34490000 5046280.58980000, 277494.02450000 5046287.72250000, 277494.33910000 5046287.29710000, 277498.05050000 5046289.25370000, 277499.17630000 5046292.81870000, 277501.90510000 5046297.18470000, 277510.36410000 5046305.09810000, 277515.27570000 5046308.09950000, 277519.09590000 5046311.37410000, 277523.18890000 5046314.92130000, 277527.55490000 5046317.92290000, 277533.01230000 5046320.65150000, 277537.65110000 5046322.01590000, 277542.01690000 5046322.28890000, 277547.77570000 5046322.28890000, 277555.29870000 5046323.94370000, 277561.06610000 5046327.70510000, 277564.57670000 5046330.21290000, 277568.58890000 5046332.97110000, 277571.09650000 5046335.22810000, 277574.10570000 5046337.23410000, 277576.86410000 5046338.98950000, 277579.37170000 5046339.99250000, 277581.62850000 5046341.49690000, 277584.63770000 5046344.00470000, 277591.40810000 5046347.02450000, 277592.57430000 5046347.02450000, 277594.19210000 5046347.56370000, 277595.27090000 5046348.37270000, 277596.34950000 5046350.53010000, 277596.61910000 5046352.41770000, 277596.88870000 5046354.57490000, 277597.15850000 5046356.46250000, 277598.77630000 5046358.08050000, 277601.20330000 5046359.42890000, 277603.36070000 5046360.50750000, 277605.51790000 5046362.12550000, 277606.86610000 5046362.93430000, 277611.30010000 5046364.20010000, 277609.50010000 5046367.80010000, 277606.90010000 5046373.30010000, 277606.00010000 5046374.90010000, 277604.10010000 5046378.10010000, 277603.10010000 5046379.70010000, 277602.00010000 5046381.30010000, 277599.90010000 5046384.60010000, 277598.90010000 5046386.20010000, 277596.70010000 5046389.40010000, 277594.10010000 5046392.40010000, 277591.50010000 5046394.90010000, 277590.30010000 5046396.20010000, 277589.20010000 5046397.70010000, 277587.10010000 5046400.90010000, 277584.90010000 5046404.10010000, 277582.50010000 5046407.40010000, 277579.80010000 5046411.30010000, 277578.70010000 5046413.30010000, 277577.80010000 5046415.20010000, 277575.80010000 5046418.70010000, 277574.70010000 5046420.60010000, 277573.50010000 5046422.40010000, 277571.00010000 5046425.60010000, 277569.70010000 5046427.30010000, 277567.40010000 5046430.80010000, 277566.30010000 5046432.70010000, 277565.20010000 5046434.50010000, 277562.80010000 5046437.70010000, 277561.50010000 5046439.10010000, 277557.70010000 5046443.50010000, 277555.40010000 5046446.00010000, 277552.90010000 5046448.10010000, 277549.10010000 5046451.00010000, 277547.90010000 5046452.00010000, 277545.80010000 5046454.40010000, 277544.90010000 5046455.70010000, 277544.10010000 5046457.00010000, 277542.40010000 5046459.80010000, 277541.50010000 5046461.40010000, 277539.60010000 5046464.60010000, 277538.60010000 5046466.20010000, 277537.50010000 5046467.60010000, 277535.40010000 5046470.40010000, 277534.40010000 5046471.80010000, 277533.40010000 5046473.30010000, 277531.30010000 5046476.30010000, 277529.30010000 5046479.40010000, 277527.50010000 5046482.40010000, 277526.10010000 5046485.40010000, 277525.60010000 5046486.80010000, 277525.20010000 5046488.00010000, 277524.30010000 5046489.90010000, 277523.50010000 5046491.30010000, 277522.10010000 5046492.70010000, 277521.10010000 5046493.40010000, 277518.70010000 5046495.20010000, 277516.81190000 5046496.64110000, 277511.91690000 5046498.72390000, 277509.21870000 5046500.88250000, 277508.15550000 5046501.73310000, 277504.64490000 5046504.99290000, 277502.88970000 5046508.25290000, 277501.50460000 5046511.02290000, 277483.01540000 5046496.97260000, 277466.73180000 5046484.47090000, 277364.94980000 5046406.32840000, 277335.44660000 5046431.62770000, 277353.51300000 5046452.79310000, 277289.03810000 5046540.21720000))"
BoisÃ©,"POLYGON  (( 288364.06450000 5047590.20710000, 288361.29350000 5047593.29470000, 288358.83930000 5047599.31170000, 288359.07670000 5047603.50790000, 288362.32290000 5047607.46630000, 288359.15590000 5047618.39210000, 288358.76010000 5047623.45890000, 288359.94770000 5047626.54670000, 288362.63950000 5047628.68430000, 288362.16450000 5047630.58450000, 288360.97690000 5047631.53450000, 288355.35570000 5047631.69270000, 288352.66390000 5047632.48450000, 288350.20950000 5047634.22630000, 288349.57630000 5047636.12650000, 288350.20950000 5047638.10570000, 288354.95990000 5047639.92670000, 288360.58110000 5047641.98510000, 288361.43970000 5047647.46690000, 288359.81310000 5047649.54880000, 288359.81110000 5047649.55140000, 288337.77260000 5047633.17240000, 288332.47880000 5047626.51830000, 288327.46210000 5047612.52590000, 288316.28810000 5047602.11710000, 288300.30080000 5047590.88550000, 288276.62450000 5047581.44450000, 288269.58010000 5047578.63550000, 288201.79810000 5047527.65660000, 288201.44650000 5047524.81150000, 288205.80090000 5047520.06110000, 288209.75950000 5047513.41070000, 288208.65110000 5047510.08550000, 288202.79250000 5047511.35230000, 288196.53790000 5047518.55690000, 288194.47950000 5047519.82370000, 288191.86670000 5047519.74450000, 288184.82050000 5047516.02350000, 288181.02030000 5047513.41070000, 288176.90330000 5047509.13550000, 288176.11170000 5047506.76030000, 288178.09090000 5047502.56430000, 288181.02030000 5047499.55570000, 288185.37470000 5047498.28890000, 288189.96670000 5047497.73470000, 288193.76690000 5047495.59710000, 288198.04210000 5047493.77630000, 288199.62550000 5047491.71770000, 288197.88370000 5047489.50090000, 288195.11270000 5047487.68010000, 288195.98370000 5047482.77150000, 288202.47570000 5047476.20010000, 288210.63030000 5047463.13690000, 288208.49470000 5047457.34850000, 288205.32590000 5047451.18190000, 288203.18830000 5047441.99810000, 288208.73030000 5047428.85570000, 288238.43510000 5047391.26570000, 288238.54970000 5047382.29550000, 288226.67210000 5047360.42400000, 288224.88130000 5047357.12630000, 288226.38550000 5047344.37990000, 288230.10650000 5047337.88770000, 288234.23520000 5047338.75990000, 288249.02270000 5047341.88370000, 288261.45850000 5047345.56730000, 288269.37550000 5047347.86330000, 288278.63850000 5047350.00090000, 288279.03450000 5047352.93030000, 288273.57170000 5047375.33590000, 288273.65730000 5047375.81010000, 288273.13370000 5047377.89550000, 288273.13270000 5047377.89950000, 288274.25220000 5047379.10500000, 288274.60090000 5047381.03610000, 288282.04830000 5047392.05970000, 288326.90070000 5047437.40300000, 288345.93430000 5047456.64490000, 288363.03530000 5047475.48770000, 288395.41650000 5047509.92730000, 288397.21770000 5047514.35540000, 288393.12380000 5047521.32770000, 288393.12070000 5047521.33230000, 288382.49940000 5047535.65340000, 288383.80480000 5047536.62160000, 288383.69910000 5047536.84550000, 288388.60770000 5047542.22910000, 288392.32870000 5047545.95010000, 288399.53330000 5047550.70050000, 288409.82570000 5047556.63830000, 288414.41750000 5047560.83450000, 288418.05950000 5047566.85150000, 288418.06870000 5047566.86120000, 288415.73160000 5047570.38140000, 288415.18740000 5047571.20110000, 288412.35910000 5047570.57250000, 288407.92550000 5047571.20590000, 288405.23370000 5047572.55190000, 288403.80870000 5047575.08530000, 288403.09610000 5047577.69790000, 288400.95850000 5047582.76490000, 288395.07920000 5047588.49140000, 288391.18500000 5047588.44410000, 288386.02140000 5047588.60690000, 288380.97180000 5047589.69820000, 288379.64380000 5047591.23330000, 288375.94030000 5047590.36530000, 288371.66510000 5047588.46530000, 288367.46890000 5047588.14850000, 288364.06450000 5047590.20710000))"
BoisÃ©,"POLYGON  (( 277912.79490000 5047753.61070000, 277919.16810000 5047759.98390000, 277919.69910000 5047766.88830000, 277919.16810000 5047770.07490000, 277916.51250000 5047774.32370000, 277916.51250000 5047779.10370000, 277912.79490000 5047784.41470000, 277908.54610000 5047790.25690000, 277904.29730000 5047792.38130000, 277896.86170000 5047792.91230000, 277891.01970000 5047789.72570000, 277885.17750000 5047785.47690000, 277877.74210000 5047781.22810000, 277871.89990000 5047776.44810000, 277866.05790000 5047771.13710000, 277857.70070000 5047763.97380000, 277857.49260000 5047763.79540000, 277863.16150000 5047755.69350000, 277865.81040000 5047751.90770000, 277854.19750000 5047741.36430000, 277856.49810000 5047737.14650000, 277853.31150000 5047733.42890000, 277842.17930000 5047730.43170000, 277842.14610000 5047730.42280000, 277839.35050000 5047727.88470000, 277839.33810000 5047727.73540000, 277855.88130000 5047692.69980000, 277855.99020000 5047692.54550000, 277858.62250000 5047688.81630000, 277859.15350000 5047683.50510000, 277858.09130000 5047676.60090000, 277854.90470000 5047670.22770000, 277854.73420000 5047669.37510000, 277854.11300000 5047664.31570000, 277854.89410000 5047662.58000000, 277882.43480000 5047622.14170000, 277903.93350000 5047590.57480000, 277910.13930000 5047582.59590000, 277917.57470000 5047571.97390000, 277924.47910000 5047562.41390000, 277933.50790000 5047555.50950000, 277937.92070000 5047551.49790000, 277938.21190000 5047551.23310000, 277938.56990000 5047550.90760000, 277941.83030000 5047553.93730000, 277943.19120000 5047555.20190000, 277948.70730000 5047560.32760000, 277947.86820000 5047564.33020000, 277960.75900000 5047577.59130000, 277972.22620000 5047583.86440000, 277973.51990000 5047581.49910000, 277974.93390000 5047582.06470000, 277983.06750000 5047588.22370000, 277996.19110000 5047590.80150000, 278003.57310000 5047585.29430000, 278011.30670000 5047577.56070000, 278017.04830000 5047569.00690000, 278019.54650000 5047561.88290000, 278021.67090000 5047557.63410000, 278031.23070000 5047554.97850000, 278039.19710000 5047556.04070000, 278044.50830000 5047557.10290000, 278052.47470000 5047560.28950000, 278057.78570000 5047563.47610000, 278062.27770000 5047567.71810000, 278067.90210000 5047571.46770000, 278075.06470000 5047574.34830000, 278056.89380000 5047598.23590000, 278028.81110000 5047635.15350000, 278026.45070000 5047637.29930000, 278025.05430000 5047640.09220000, 278007.68660000 5047662.92380000, 278003.61330000 5047665.97890000, 277998.83350000 5047668.10330000, 277992.99130000 5047667.04110000, 277987.68030000 5047669.69650000, 277982.36930000 5047669.69650000, 277974.93390000 5047667.04110000, 277967.49830000 5047668.63430000, 277963.24950000 5047676.06990000, 277963.24950000 5047679.78750000, 277960.06290000 5047688.28510000, 277952.09650000 5047700.50050000, 277952.09650000 5047707.40470000, 277948.37870000 5047716.43350000, 277940.41210000 5047729.17990000, 277934.03890000 5047732.36670000, 277929.79010000 5047736.61550000, 277922.35470000 5047738.73990000, 277920.14200000 5047739.14220000, 277916.51250000 5047739.80210000, 277911.20150000 5047739.80210000, 277906.42170000 5047737.14650000, 277898.45510000 5047736.61550000, 277893.14410000 5047735.02210000, 277883.58430000 5047731.83550000, 277876.14890000 5047732.36670000, 277870.83770000 5047736.08430000, 277869.24450000 5047741.39530000, 277869.24450000 5047749.89290000, 277871.89990000 5047753.07950000, 277874.55550000 5047753.61070000, 277884.64650000 5047753.61070000, 277891.01970000 5047752.54850000, 277894.20630000 5047753.07950000, 277899.51730000 5047753.61070000, 277908.54610000 5047753.07950000, 277912.79490000 5047753.61070000))"
BoisÃ©,"POLYGON  (( 277463.68210000 5048144.40800000, 277463.78940000 5048149.93840000, 277461.94170000 5048154.83900000, 277457.47130000 5048157.55920000, 277453.15730000 5048160.17950000, 277446.15690000 5048159.91900000, 277446.82490000 5048159.33810000, 277449.15130000 5048156.83270000, 277451.00050000 5048155.81850000, 277452.01450000 5048154.08870000, 277453.02870000 5048152.41830000, 277457.62190000 5048148.00410000, 277461.46950000 5048144.75310000, 277463.69980000 5048142.80800000, 277463.68210000 5048144.40800000))"
BoisÃ©,"POLYGON  (( 277711.27250000 5048079.66990000, 277708.05970000 5048085.45290000, 277703.79400000 5048091.21990000, 277687.61580000 5048113.09220000, 277641.35150000 5048168.28460000, 277638.98470000 5048168.02170000, 277609.74830000 5048149.70870000, 277617.13770000 5048137.82130000, 277604.18830000 5048129.42230000, 277599.46730000 5048122.40010000, 277661.87250000 5048048.83170000, 277675.67410000 5048054.33480000, 277676.30470000 5048056.39640000, 277675.84530000 5048059.56300000, 277675.82890000 5048061.73260000, 277675.38260000 5048064.23790000, 277674.02080000 5048066.19580000, 277671.71750000 5048068.92900000, 277670.88990000 5048070.63280000, 277672.15070000 5048072.45720000, 277673.95870000 5048073.36620000, 277676.04700000 5048073.48670000, 277679.66640000 5048073.79630000, 277681.72200000 5048072.88420000, 277683.78100000 5048070.46370000, 277684.95710000 5048068.52860000, 277686.82710000 5048067.63930000, 277687.25630000 5048067.97460000, 277689.22480000 5048069.51250000, 277690.49860000 5048070.67560000, 277691.39120000 5048071.03720000, 277692.30990000 5048070.07620000, 277690.51820000 5048066.99760000, 277688.99360000 5048063.79190000, 277688.18570000 5048061.81760000, 277688.28410000 5048059.36270000, 277691.67430000 5048060.71450000, 277711.27250000 5048079.66990000))"
