ï»¿id,municipalite,nom,geom
13,94068,Centre ville d'Arvida,"POLYGON ((-71.18505698838722 48.42076101731144,-71.18537532861141 48.421328258405936,-71.18393263964991 48.421692303044374,-71.18393661239158 48.42169150865389,-71.1839405865325 48.42169071785252,-71.18394456339963 48.42168992883358,-71.18398600751856 48.42178254270922,-71.18403859289376 48.42190004841056,-71.18403867509478 48.42190003173289,-71.18424843125932 48.422368947011215,-71.18433780604072 48.422561186248835,-71.18315083933363 48.42285559442214,-71.18389184986752 48.423662093318015,-71.18409398424649 48.4238909736571,-71.18428396611782 48.42412441925408,-71.18446156318888 48.424362146443706,-71.18468475168513 48.42429150087189,-71.18623551925336 48.42571062042053,-71.18681469128393 48.42722464976963,-71.18690036947528 48.42744576314756,-71.18623247088317 48.42749104544016,-71.18556456971231 48.427536323869305,-71.18547497774084 48.42750327981213,-71.18538103903441 48.427476103108084,-71.18528361909651 48.42745504311935,-71.18528362045987 48.427455044010614,-71.18528308814291 48.42745495274491,-71.1852825544626 48.42745486058793,-71.18528202213358 48.42745476842288,-71.18520084783263 48.42744300843233,-71.18511854789483 48.42743547232237,-71.18503561750374 48.427432204810266,-71.18495255555763 48.427433225409715,-71.18485380392394 48.42744006124366,-71.18475642690586 48.42745295429333,-71.1846612635319 48.42747179344199,-71.18463164619997 48.42747899119172,-71.18460236233027 48.42748676885467,-71.18457343613602 48.42749511819254,-71.18454764230789 48.4275022518018,-71.18440406370894 48.427544287988994,-71.18417998380947 48.42707605034882,-71.18405346657424 48.427095292168964,-71.18365181455114 48.42715637870429,-71.18368137934797 48.42723362247085,-71.18371137415262 48.4273119879104,-71.18372588582568 48.42734850502536,-71.18377176775768 48.427463958593954,-71.18361522444377 48.427599059576444,-71.18345388970971 48.42773829631041,-71.1834256429801 48.42776267383324,-71.183399755468 48.42775871017889,-71.18337377570914 48.427755022279634,-71.18334771182279 48.42775161098653,-71.18282285212396 48.42783972166066,-71.1824905640393 48.42789550342092,-71.18215827520578 48.42795128332518,-71.18199592480264 48.427978536597614,-71.18106296139914 48.42813514346055,-71.17968791166204 48.42453399237397,-71.17960677487699 48.42432148447496,-71.17960677346585 48.42432147998634,-71.17948605179753 48.42400529120946,-71.17938360080691 48.423736953470836,-71.1791232700765 48.42305508717969,-71.17856822606291 48.42319291038477,-71.17861164959918 48.42310212173531,-71.17842912214635 48.4229945337825,-71.17268975225264 48.424419389873606,-71.17233455768456 48.4237860993375,-71.17231007241769 48.42374244213366,-71.17225029585511 48.42363586206163,-71.1721645109759 48.423482909366804,-71.17198385406779 48.42316079767916,-71.17192720761531 48.42305979695135,-71.17324432711273 48.422737673397656,-71.17333363313324 48.422715831713134,-71.17607482737034 48.42203668076568,-71.17856619751632 48.42142381266115,-71.17870183400801 48.421390444901654,-71.17835520319365 48.421026082836434,-71.17820425993631 48.42088629540563,-71.17805864385444 48.42074944886698,-71.17799097093136 48.42069257896516,-71.17769893931839 48.42041066044411,-71.17758867968539 48.42027869470912,-71.17749916093778 48.42014477468984,-71.17763614279852 48.42011757726605,-71.17812681122157 48.42002015531972,-71.17783163128496 48.41937629965689,-71.17935371795596 48.419319333579736,-71.17995055337701 48.41929699034042,-71.18016543139746 48.41928894616594,-71.18030403680523 48.41928375663326,-71.18030257863072 48.41928971022456,-71.18029614751445 48.41933277508049,-71.18044436112501 48.41933436933539,-71.18061378849401 48.42006989508312,-71.18073243113737 48.42065669919996,-71.1807513632728 48.420738806743046,-71.18085985987206 48.42071844478037,-71.181425160014 48.420612352119704,-71.18140133496019 48.42049633517149,-71.18155186838202 48.42048047778878,-71.18153406791636 48.42039568348669,-71.18164384358427 48.42038991390676,-71.18178850394924 48.420382310532126,-71.18176242563388 48.42047705481371,-71.18193257789379 48.420501787089975,-71.182096658413 48.42052563593054,-71.18238861111024 48.42104589835568,-71.18242463689346 48.421110096324306,-71.18388593859137 48.42074678107252,-71.18422682435113 48.420663269792215,-71.18456912493308 48.42058236630766,-71.18491279592999 48.42050408076401,-71.18502187179925 48.42069844354232,-71.18505698838722 48.42076101731144))"
14,94068,Centre ville de Chicoutimi,"POLYGON ((-71.04388810316703 48.427401127022776,-71.04397917759333 48.42741103406884,-71.0439765835264 48.42742159613393,-71.04396827810262 48.42745541275032,-71.04408829257405 48.427452059954064,-71.04408691064437 48.42754718199252,-71.0440821101374 48.42787755738424,-71.04379531284766 48.42788232173431,-71.04373628910878 48.42812394196206,-71.04355798482156 48.42812144942026,-71.0435470191254 48.42809947614756,-71.04354145275664 48.428088323968545,-71.04352067667214 48.4280991077105,-71.04347974270797 48.42812035567937,-71.04342209069576 48.42811954958865,-71.04344206763253 48.42831784636071,-71.04371314973629 48.42832223825171,-71.04370408110448 48.42844187968122,-71.04373256403314 48.42846426033315,-71.04373227217276 48.42849061282867,-71.04376827727201 48.42849097692925,-71.04382935753858 48.42849159396292,-71.04411035275282 48.42849443429559,-71.04411011431428 48.42849893595162,-71.04413866945406 48.42850059250456,-71.044178653398 48.42860920577295,-71.04428634441226 48.42871733690476,-71.04433197076476 48.428763169657415,-71.04438810255336 48.42881958613532,-71.04447745467526 48.4288450018556,-71.04464267711175 48.42889199895915,-71.04467877579276 48.428909944432135,-71.04475242506871 48.42895308201998,-71.04500307834768 48.429065873461646,-71.04511166234795 48.429128992505376,-71.04514407888658 48.42914063259019,-71.04519132006749 48.42915046751466,-71.04531957342705 48.42916234688033,-71.04538329408365 48.42917233297333,-71.04551887164858 48.42919400769415,-71.04556785052691 48.4291958566713,-71.04563459611174 48.429187952085016,-71.04569342391885 48.42917653063375,-71.04578900073123 48.42915249005162,-71.04584753185773 48.42914163924,-71.04600708633716 48.429119666661094,-71.04598496902278 48.42950278237584,-71.04598319998101 48.42953343465205,-71.04612557332707 48.429545234431984,-71.04641895312726 48.42955030468941,-71.04808469130616 48.42957907608043,-71.04998840738035 48.42960426414597,-71.05051854253885 48.429596652114625,-71.05083950924151 48.429547031349514,-71.05114440683886 48.42944641770656,-71.05138655557975 48.42931933281022,-71.05190186336182 48.42891880492183,-71.05193539985777 48.42890157821672,-71.0520398514743 48.42884792164642,-71.05203415334488 48.4288327691402,-71.05201218449159 48.428774337971475,-71.05171240834521 48.4275450462965,-71.05169045665183 48.427455028517976,-71.05240183202942 48.427424557710246,-71.05242001504466 48.42733917979762,-71.05245105591877 48.42719342818869,-71.05248209797988 48.42704767746121,-71.05191116833073 48.42699381610478,-71.05191132520255 48.42699307785538,-71.05178499335126 48.426980826075216,-71.0517789485722 48.42701114550132,-71.05161755555669 48.42699500631987,-71.05131207239303 48.42696445754379,-71.0510065895888 48.426933907955195,-71.05103559156301 48.42679820633737,-71.05106459337611 48.426662503810256,-71.05109359371569 48.42652680397771,-71.05110809517026 48.42645895315191,-71.05112259523571 48.426391102330086,-71.05115159660431 48.42625540067254,-71.05109050007117 48.426249290554594,-71.05111948387167 48.426113588086565,-71.05113430173405 48.426045769014365,-71.05114848379434 48.425977890927,-71.05116013810975 48.42597905647352,-71.05119493750648 48.42581621950714,-71.05120774165694 48.425817500058905,-71.05123790010259 48.425676382112144,-71.05128894021209 48.425437547368624,-71.05130205994263 48.4253759322778,-71.05132701344999 48.42537819339994,-71.051893008388 48.42542607431398,-71.05195137726987 48.42543320080505,-71.0520921750696 48.42544993029711,-71.05223731886115 48.425462674262945,-71.05331398497486 48.425560675337344,-71.05368153993801 48.42559825554553,-71.05402827017672 48.42568469150549,-71.05407657879094 48.42570335502197,-71.05417960534834 48.42574427655519,-71.05428568084383 48.42578446919647,-71.05453598531496 48.425882952162205,-71.05479153994608 48.42598087143694,-71.05495283905759 48.42583294137854,-71.05511292436972 48.42568544055601,-71.0553816713758 48.425442721361435,-71.05561065511009 48.42521415561055,-71.05580578447298 48.42501625113113,-71.05602455637343 48.424795956055924,-71.05611270610804 48.42480528482981,-71.05625716741255 48.424820573188484,-71.05725128081745 48.42486419257374,-71.05919043346759 48.42494662908937,-71.05960694882314 48.42496439076937,-71.05996260156456 48.42497955470313,-71.06031825316674 48.424994718442704,-71.06034680872847 48.42473065245883,-71.06037536266483 48.42446658736283,-71.06046302938242 48.423655831431375,-71.06053229815448 48.42301521120979,-71.06066455348983 48.421450452909525,-71.06069308252424 48.42097962207722,-71.06085115261352 48.420994129638736,-71.06226835959639 48.42108621793497,-71.06247846619837 48.421099587579036,-71.06325249264269 48.42115133046307,-71.06628717159327 48.421323830496384,-71.06637595160012 48.42132786800188,-71.06657844717378 48.42133767456878,-71.0679771786177 48.42142355617367,-71.06911292843449 48.42147955167043,-71.06922236709507 48.42148402623466,-71.06940332495388 48.421493539541,-71.07085121239815 48.421549057541434,-71.07121115921154 48.42156989449162,-71.07150815799798 48.42162189287624,-71.07196778864893 48.421703289056715,-71.0720939206355 48.42175709926983,-71.07223764941081 48.42180497311805,-71.07249250646362 48.42188468630055,-71.0730839730948 48.42208698417912,-71.07320714168065 48.422122564748705,-71.07327617623318 48.42205950473129,-71.07341005041332 48.42195114499796,-71.07361614839724 48.421779158559154,-71.07384070993172 48.42156748951666,-71.07394782045523 48.42148237508069,-71.07423077889362 48.42121760191444,-71.07435738347591 48.42110120982678,-71.07445143906973 48.42114531937486,-71.07490375251304 48.421352331787666,-71.07519752965035 48.42148407378011,-71.07540485025544 48.421581410494746,-71.07582413458985 48.42177267247139,-71.07603451294612 48.421872663029966,-71.07605731949803 48.421883838873015,-71.07621298457593 48.42196012531866,-71.07673776941215 48.422217296984485,-71.0770863646872 48.4223957937592,-71.07716077528131 48.422271493914614,-71.07724089589138 48.422137654348774,-71.07732101609356 48.422003815625025,-71.07741533852453 48.42204796547911,-71.07759821648635 48.421877200955606,-71.07761475804861 48.421884943495954,-71.07775548738765 48.42187679095183,-71.07778994616918 48.42185114996423,-71.07779746325365 48.421767359422276,-71.07780363802077 48.42169854323198,-71.07782674685612 48.421628949477025,-71.07807201210152 48.42174375931535,-71.07801665900493 48.421305993197855,-71.07800546882922 48.421217490274536,-71.07777930461877 48.421112854489486,-71.07799920986953 48.42090343654395,-71.07814909270698 48.4209727800702,-71.0783107449464 48.42104439006787,-71.07841369212557 48.420985964632656,-71.07846186241822 48.421026695903386,-71.07850344073715 48.421027458215285,-71.07857208756057 48.42102297408989,-71.07860599395113 48.42101053774702,-71.07876566612863 48.42085077240845,-71.078773174646 48.420854098353274,-71.07884361577537 48.42077525083273,-71.07888670516155 48.420682774839406,-71.07858902630863 48.42053258123551,-71.0785817354522 48.42052890342275,-71.07922109170363 48.41993927768904,-71.07937966930338 48.419615764460644,-71.0794197102634 48.41940538210392,-71.07940175815284 48.41919571536652,-71.07939929034823 48.41916688980629,-71.07939789907806 48.41915063767003,-71.07939150985304 48.419076002624074,-71.07941280048391 48.41906273826672,-71.07950216912151 48.41899114570585,-71.08009476790667 48.41925652370863,-71.08013123568388 48.419263068179525,-71.08017213350385 48.41927040874587,-71.08023919280869 48.41924205196729,-71.08003455150848 48.41944337928295,-71.08007531374878 48.419462068148846,-71.08048229676155 48.41964866783578,-71.08064114639566 48.41949515564359,-71.08068786732443 48.419450004424796,-71.0807906520167 48.41935067348074,-71.08089343630938 48.419251342444774,-71.0809962188514 48.41915201132369,-71.08109900234491 48.41905268010384,-71.08134661042956 48.41881338557424,-71.08147041693377 48.41869373404528,-71.08153027059944 48.41863588959774,-71.08186942265743 48.41879138277339,-71.08207278735571 48.41859484156663,-71.08227614913868 48.41839830000685,-71.08234922365511 48.41832767626938,-71.0823558448417 48.41832927155208,-71.08331087405932 48.41855934093699,-71.08337059805484 48.41857372877225,-71.08342003390638 48.4184923011244,-71.08388292871044 48.41772983135718,-71.08404296495048 48.41779372928209,-71.08413125338984 48.417828979654324,-71.08421954195087 48.41786422995811,-71.08451974651138 48.417984090437606,-71.0846761141071 48.418046522125714,-71.0848035923177 48.41795745991745,-71.08481280636428 48.41794127086193,-71.08496109510361 48.4178406489938,-71.08647322004494 48.41844435445715,-71.08688646713208 48.41860933497516,-71.08705275692223 48.41850853946036,-71.08766486148183 48.418841969753366,-71.08786947459598 48.41876675290726,-71.08789819174945 48.41877800324073,-71.0879809103697 48.41872578749851,-71.08802148516959 48.41869041496534,-71.08996916116301 48.41951867453195,-71.08996504035872 48.41952009600777,-71.09066324891762 48.41981928330064,-71.0907341359146 48.419849658698745,-71.09075786970685 48.419868476172496,-71.09066234857335 48.419895283544534,-71.09055049193493 48.41990869823985,-71.0904191421973 48.41985096779665,-71.09023564984837 48.41984027197749,-71.09008376240433 48.419856512367424,-71.08995414464111 48.419906597488136,-71.0898939842 48.41998020517069,-71.08970389868607 48.420066661856204,-71.08963207711457 48.42010873184881,-71.089485509245 48.42014831209621,-71.08928142801034 48.420258712242656,-71.08928095664936 48.42032091994991,-71.0888421340633 48.42053705082792,-71.08870055154203 48.4206016678111,-71.08862393845457 48.42059014105464,-71.08857541581146 48.42056344718545,-71.08851902735839 48.42052569867249,-71.08846355249145 48.42046407839311,-71.08842487201636 48.42036175223322,-71.08832688533516 48.42034580525644,-71.0882108157416 48.42032656983467,-71.08799914511074 48.42034087088282,-71.08783067803422 48.420370372651824,-71.08748899513836 48.4204481285551,-71.08730921085878 48.42050082140434,-71.08715965811339 48.420591915586265,-71.08706265440529 48.420647489963436,-71.08691415853751 48.42068680335027,-71.08683646783516 48.420694910947525,-71.0866212897189 48.42062073743971,-71.0854100838087 48.42143363631993,-71.08526396167142 48.421535727167495,-71.08512933373807 48.421630047126534,-71.08486085132586 48.42171816343416,-71.08472555986829 48.42180539731282,-71.08455991775638 48.42184169188761,-71.08453450206387 48.42200344461508,-71.08442192233866 48.42210307594021,-71.08429999080046 48.42219166878488,-71.08425556068062 48.42221392669147,-71.08423427350178 48.42223386357968,-71.08418715150435 48.42231011279161,-71.08410220570889 48.42240748454244,-71.0840713294729 48.42245721283168,-71.08401873673573 48.42248942602991,-71.08395117437378 48.42251510557132,-71.08383292783859 48.422595020805254,-71.08365975564291 48.42265428847021,-71.08356227420191 48.42268615532763,-71.0834246695119 48.422786566425955,-71.0832303933308 48.42287567869911,-71.08301114154031 48.42295169798537,-71.08278303523643 48.42297708929114,-71.08201673019289 48.423433280679745,-71.08168428746026 48.423680003452176,-71.08121976169083 48.42405905203205,-71.08090931289522 48.42436282650735,-71.0808531097571 48.42441782086759,-71.08032586642253 48.42462758035753,-71.07903244167082 48.42499541965366,-71.07795054756342 48.4253361646532,-71.07681696502019 48.425790883374134,-71.07648398190219 48.42591358348325,-71.07643249997325 48.425932554037686,-71.07606534964329 48.42606784371939,-71.07573798879393 48.426238063212274,-71.07538082385742 48.426423778838696,-71.07469986543231 48.42709695170287,-71.07468153162088 48.42781968986717,-71.07467127288588 48.429009463417614,-71.07485470432387 48.429754624396026,-71.07486416623485 48.42983003476119,-71.0748775513264 48.429936709786894,-71.0748829401743 48.4299796609504,-71.07490427428041 48.43014969131541,-71.07491263912898 48.430891212541425,-71.07254804233051 48.43102232082676,-71.07187110343997 48.4307099393944,-71.06792156064776 48.430839552827464,-71.0678777520165 48.43115297939011,-71.06684314417173 48.43154925587841,-71.0659647924485 48.431541218959474,-71.06468178443326 48.43080992193597,-71.059558991104 48.43075413102479,-71.05773481783494 48.430734209206335,-71.05641344212712 48.43071976007565,-71.05344023903947 48.430684499562155,-71.05301930344741 48.43068109187525,-71.05294869174348 48.4306984502816,-71.05245986184775 48.43075153702726,-71.05201310395394 48.430727086175594,-71.05198500378623 48.4307255256278,-71.05195720923476 48.430722360001994,-71.05192992732712 48.43071761258883,-71.05190336252429 48.43071131928291,-71.05187770994412 48.43070352681638,-71.05185316210849 48.430694291827336,-71.05182990087374 48.43068368449583,-71.05180809871403 48.4306717822422,-71.05178791877961 48.43065867512291,-71.05176951078423 48.43064446045402,-71.05175301099544 48.430629241911774,-71.0517385409416 48.430613134935086,-71.0517262113785 48.43059625861201,-71.05171611149768 48.4305787375303,-71.0517083170447 48.430560702637685,-71.05170288622595 48.430542287664125,-71.05169985837694 48.4305236309268,-71.05169925794837 48.43050486901532,-71.05169926187408 48.430504732289826,-71.05169868505698 48.43048765211698,-71.05169587670567 48.43047066988319,-71.05169085714356 48.43045391500251,-71.05168366423268 48.43043751410651,-71.05167435339298 48.43042159284319,-71.05166299485094 48.43040627139305,-71.05164967635191 48.43039166535572,-71.05163449642268 48.430377887580775,-71.05161757240184 48.43036504093445,-71.05159903238984 48.430353223734386,-71.05157901655177 48.43034252524659,-71.05155767713676 48.43033302748401,-71.05153517708771 48.43032480161588,-71.05151168601643 48.430317910685005,-71.0514873815258 48.430312406903404,-71.05146245057098 48.430308332545174,-71.05143708132202 48.430305717287276,-71.05141146591536 48.4303045826934,-71.05138579903435 48.43030493592501,-71.05138429852322 48.43028940891888,-71.04753001179597 48.43027280938711,-71.0472815751842 48.430257147506886,-71.04691559403163 48.43021489494727,-71.04620982644036 48.43001658051179,-71.04573455790099 48.42987051861203,-71.04541581983635 48.429784291086264,-71.04472079167986 48.42957573286377,-71.04428470339991 48.429470502295175,-71.04379843527758 48.429419414621464,-71.0433467175011 48.42938876489542,-71.04298623119142 48.42937884909554,-71.04149896954952 48.4293576921633,-71.0408979950475 48.429364621607725,-71.04039682299255 48.42938750385781,-71.03971481681373 48.42943425020197,-71.03904353910258 48.429520295778865,-71.03876670525707 48.42955199867902,-71.03829678878917 48.42961389639282,-71.03763995557195 48.429698893967426,-71.03713907862341 48.42975689245547,-71.03715267720175 48.429883240362834,-71.03715625029956 48.429916441601485,-71.03715343114092 48.4299397722391,-71.03714738727268 48.429962829226334,-71.03714181324315 48.42997455895329,-71.03713325873368 48.42998546616333,-71.03711072535881 48.43000820888347,-71.03708720341743 48.430030505620785,-71.03707298309364 48.43004289807432,-71.03705783312697 48.430054792108095,-71.03703019970355 48.43007500255993,-71.03700198542214 48.430094855061945,-71.03698358564725 48.43010717527071,-71.03696463321667 48.43011911941393,-71.03694014806553 48.430132867456024,-71.03691770945171 48.430143581309444,-71.03689001258174 48.43015675253038,-71.03686373959698 48.430171157354636,-71.03685132525845 48.43017911187953,-71.03683998436033 48.430187745827844,-71.03682979867351 48.430196995861444,-71.03682084316483 48.43020679417696,-71.03681439498409 48.43021355166371,-71.03680673652084 48.43021972569825,-71.03679798702436 48.43022521859041,-71.03678828075135 48.43022994607078,-71.03677942945897 48.430235654389584,-71.03676891982994 48.43023994041971,-71.0367611752404 48.4302419156206,-71.0367530791601 48.43024310999481,-71.036739092957 48.43024553701908,-71.0367256371131 48.430249047126594,-71.03671290030901 48.4302535908707,-71.03670105893057 48.43025910627073,-71.03669353070619 48.43026353308301,-71.03668676063387 48.43026847260632,-71.0366808278483 48.430273867810406,-71.03667579926503 48.43027965632572,-71.03667173499541 48.430285771317465,-71.03666868158038 48.43029214061783,-71.03666667474985 48.43029869210942,-71.03666573666318 48.430305348341726,-71.03666479651751 48.430312065741866,-71.03666278763639 48.43031867930052,-71.03665973354877 48.43032511335953,-71.03665566861359 48.43033129400893,-71.03665063805771 48.430337152684366,-71.03664470063137 48.43034262165781,-71.03663792326893 48.43034764035809,-71.03663038237394 48.43035214906935,-71.03660649089866 48.43036402804564,-71.03658134059988 48.43037469331967,-71.0365721967577 48.43037816351586,-71.03656293244943 48.43038148767317,-71.03654429297741 48.430387619355585,-71.03652524320822 48.43039316115213,-71.0364890503299 48.43040204134529,-71.03645200407175 48.43040919508711,-71.03644369540253 48.430410353555736,-71.0364352738609 48.43041106015889,-71.03642679211315 48.43041131105348,-71.03641830960133 48.43041110416366,-71.03640749858214 48.430410258770905,-71.03639682077339 48.430408844344406,-71.03638634653244 48.43040686865066,-71.03637614086787 48.43040434487755,-71.03636352139891 48.430400525546915,-71.03635128437388 48.43039619088307,-71.03633947591976 48.430391357759454,-71.03632814352443 48.430386043942605,-71.0363104145528 48.43037686019999,-71.03629314915256 48.43036729295458,-71.03627491533238 48.43035662307582,-71.03625701675298 48.43034570340139,-71.03616526272768 48.4300517565809,-71.03615602093845 48.43002214778979,-71.03596425654564 48.43008169635702,-71.03552433869318 48.4302181414967,-71.03554169160509 48.43027373811541,-71.03521253396971 48.43036485643639,-71.03519034223034 48.43041765556038,-71.03495418995253 48.430466167448834,-71.03495818389136 48.430485776176724,-71.0347728438041 48.43053772005693,-71.03477878407074 48.430556713559696,-71.03476884399652 48.43055991929571,-71.03474486360238 48.4305629879152,-71.03469230092409 48.43056949368499,-71.03459374034458 48.430580907924934,-71.03456445944154 48.430583065770016,-71.0345352697638 48.430588380927105,-71.03445490397505 48.43059749983858,-71.03438741565618 48.430608247040084,-71.03437036497189 48.43060946394317,-71.03434580279874 48.43061015450708,-71.03432300094313 48.43060846521191,-71.03429990380188 48.430608129959374,-71.03418124512878 48.43059822458706,-71.03410030295335 48.43059052291675,-71.03404262255093 48.43058519554112,-71.03399496559891 48.43058177598857,-71.03395564482496 48.43057775112261,-71.03391598198094 48.43057538809637,-71.03386744803011 48.43057094366285,-71.03385929783916 48.43056982216612,-71.03340831125823 48.43070730526589,-71.03339772610751 48.43057580208625,-71.03338071267348 48.43036441467966,-71.03339903299869 48.43013961643264,-71.0334497850623 48.42989081881952,-71.03354522958483 48.429533444261224,-71.03346990109105 48.42924448354924,-71.03322968179677 48.42878480734737,-71.03303071753945 48.42829729329225,-71.03087113702169 48.427026281774125,-71.0302522145197 48.426098340808856,-71.03014819164346 48.42580419012452,-71.03092329752411 48.425567337241,-71.0311591099114 48.42549527750525,-71.03116000537592 48.42552998788998,-71.03125056868713 48.425704442920356,-71.03131473145942 48.42568920427473,-71.03139725103735 48.42566960513994,-71.03159120825919 48.42562353849807,-71.03175236748969 48.42581143568658,-71.03177786088995 48.42584115951778,-71.03190244820514 48.42607352117279,-71.0319997324341 48.42625495794843,-71.03174370728492 48.426315766142075,-71.03177925065282 48.42638290476862,-71.03328522864481 48.426879458557245,-71.0335943245148 48.42698137235132,-71.03385382301984 48.4270669325395,-71.03390518349838 48.4270409421237,-71.03548232229357 48.427637622670765,-71.03561744689534 48.427688742677006,-71.03581786787518 48.427514671476146,-71.03637092096069 48.4276150125864,-71.03774452848178 48.427802003964324,-71.0385738582735 48.427914892731636,-71.03877463561996 48.42772503497905,-71.03878884538292 48.427730407935,-71.0388663640394 48.42765278587435,-71.03906218817495 48.42745669737164,-71.0391242859489 48.4274797886977,-71.0396550914006 48.42735580429208,-71.03965062524624 48.427425759717224,-71.0403458154078 48.427354394059556,-71.04041495557172 48.42738015787396,-71.04053855086045 48.42742621324147,-71.0413676440606 48.427678018388384,-71.04186998728134 48.42769560864767,-71.04247956059788 48.427713649098855,-71.04249073672676 48.42802080607801,-71.04269463405245 48.42806755349495,-71.04290615976709 48.42812160625023,-71.0429675855428 48.428113597896115,-71.04296320969084 48.42810116024516,-71.04308724753959 48.428081833499164,-71.0431655350928 48.42805942632944,-71.04324414801208 48.428025838198984,-71.0432815740579 48.42799294992989,-71.0433062018222 48.42796405868927,-71.04335573126517 48.42784907393012,-71.04352042049736 48.427579963360856,-71.04366123026197 48.42723263870224,-71.04380600338052 48.42725507514951,-71.04378927282232 48.427302891844676,-71.04378733916265 48.427309745312904,-71.04378629832802 48.42731668539995,-71.04378615920218 48.42732365810069,-71.04378692259951 48.42733061304559,-71.04378858256825 48.42733749899783,-71.04379112774188 48.427344263846585,-71.04379453732352 48.42735085822386,-71.04379878646238 48.42735723278077,-71.04380384627287 48.42736333998625,-71.04380967572686 48.42736913416541,-71.0438162338346 48.42737457324061,-71.04382347016626 48.427379616977746,-71.04383133160859 48.42738422695404,-71.04383976104234 48.42738836926268,-71.04384869463007 48.427392013626076,-71.04385806722134 48.42739513337045,-71.04386780827964 48.427397703646264,-71.04387784464261 48.427399706811485,-71.04388810316703 48.427401127022776))"
15,94068,Centre ville de Kenogami,"POLYGON ((-71.24159700418356 48.42194648320675,-71.24161300432027 48.42194854222193,-71.24184342726159 48.421581146707446,-71.24198415928443 48.42160211160355,-71.24283257841925 48.42172849914505,-71.24370244296742 48.42185552879509,-71.24378400116368 48.4218674393166,-71.243566833355 48.42208227924685,-71.2435715443071 48.42208315089368,-71.24361959860015 48.42209049507026,-71.24397863163618 48.42214536383954,-71.24395990329967 48.422227290868314,-71.24392331909995 48.42238733124948,-71.243918465844 48.422408563078676,-71.243877170834 48.422589801069726,-71.2438639204744 48.42264795233009,-71.24385536251152 48.422685514068974,-71.24421001654086 48.422733070492846,-71.24419995152648 48.422770402766155,-71.24418052745214 48.422852886548185,-71.24415528215141 48.42296008816771,-71.24413003676015 48.42306729067957,-71.24390900263536 48.42304531053146,-71.2438816173668 48.42316731011396,-71.24360667047674 48.423139970370976,-71.24359450011964 48.4231941923698,-71.24356209467089 48.423338558894585,-71.2435296890432 48.42348292540756,-71.24350925080766 48.4235739760223,-71.24424267920001 48.42364704992168,-71.2443545572443 48.42365819551354,-71.2442758700302 48.423987405872595,-71.24420771363053 48.42427254804119,-71.24419718045927 48.424316615273675,-71.24409340685482 48.424306079971366,-71.24287202063091 48.42418207871976,-71.24271904191157 48.42416654623367,-71.24269888973123 48.42416438465919,-71.24256337167122 48.42475461848717,-71.24243187360427 48.42473699351848,-71.2421995166053 48.42470606584676,-71.24183705566985 48.42465530135932,-71.24119068596583 48.42457256842973,-71.24076602981623 48.424518760105805,-71.2407629747549 48.42452640031248,-71.24072356037018 48.424614853710345,-71.24045922435751 48.42520806279293,-71.24013771507136 48.42592036033271,-71.24005638509118 48.425905383334104,-71.239093012444 48.42572797449479,-71.23904778970575 48.4257196460954,-71.23888312505221 48.42569551973287,-71.23794463762115 48.42555800844069,-71.23832039175524 48.42428842119613,-71.23834606129181 48.42420168831374,-71.23858859686 48.42327099525024,-71.23897154220678 48.422058066694525,-71.23899780499168 48.42202406023076,-71.23989711985558 48.422146947888095,-71.23998758849258 48.42215928767585,-71.23999263729067 48.42212749230521,-71.2400177503662 48.42204830488622,-71.24011556870396 48.42173986177542,-71.24022205544424 48.42175471467691,-71.24036309413663 48.42177438625744,-71.24050413294903 48.42179405856377,-71.24062513583242 48.42181093663908,-71.24082667567203 48.42183904664346,-71.24102821573003 48.421867156293544,-71.24112898517191 48.42188121143975,-71.24130321857272 48.42190551038242,-71.24147745079873 48.42192980996833,-71.24159700418356 48.42194648320675))"
