numero_station,nom station,polluant,date,concentration ug/m3,statut
3,Saint-Jean-Baptiste,2_Methyl_4_Pentanone (MIBK),2015-01-06,0,<LDR
3,Saint-Jean-Baptiste,25_MeBenzaldehyde,2015-01-06,0,<LDR
3,Saint-Jean-Baptiste,Acetaldehyde,2015-01-06,2.7,mesure
3,Saint-Jean-Baptiste,Acetone,2015-01-06,3.96,mesure
3,Saint-Jean-Baptiste,Acroleine,2015-01-06,0.48,mesure
3,Saint-Jean-Baptiste,Benzaldehyde,2015-01-06,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2015-01-06,0.69,mesure
3,Saint-Jean-Baptiste,Butyraldehyde,2015-01-06,0.23,mesure
3,Saint-Jean-Baptiste,Crotonaldehyde,2015-01-06,0,<LDR
3,Saint-Jean-Baptiste,Formaldehyde,2015-01-06,3.08,mesure
3,Saint-Jean-Baptiste,Hexanaldehyde,2015-01-06,0.2,mesure
3,Saint-Jean-Baptiste,Isovaleraldehyde,2015-01-06,0,<LDR
3,Saint-Jean-Baptiste,m_Tolualdehyde,2015-01-06,0.02,mesure
3,Saint-Jean-Baptiste,o_Tolualdehyde,2015-01-06,0,<LDR
3,Saint-Jean-Baptiste,p_Tolualdehyde,2015-01-06,0,<LDR
3,Saint-Jean-Baptiste,Propionaldehyde,2015-01-06,0.46,mesure
3,Saint-Jean-Baptiste,Valeraldehyde,2015-01-06,0.13,mesure
31,Saint-Dominique,2_Methyl_4_Pentanone (MIBK),2015-01-06,0,<LDR
31,Saint-Dominique,25_MeBenzaldehyde,2015-01-06,0,<LDR
31,Saint-Dominique,Acetaldehyde,2015-01-06,2.44,mesure
31,Saint-Dominique,Acetone,2015-01-06,4,mesure
31,Saint-Dominique,Acroleine,2015-01-06,0.42,mesure
31,Saint-Dominique,Benzaldehyde,2015-01-06,0,<LDR
31,Saint-Dominique,Butanone,2015-01-06,0.81,mesure
31,Saint-Dominique,Butyraldehyde,2015-01-06,0.22,mesure
31,Saint-Dominique,Crotonaldehyde,2015-01-06,0,<LDR
31,Saint-Dominique,Formaldehyde,2015-01-06,3.13,mesure
31,Saint-Dominique,Hexanaldehyde,2015-01-06,0.12,mesure
31,Saint-Dominique,Isovaleraldehyde,2015-01-06,0.04,mesure
31,Saint-Dominique,m_Tolualdehyde,2015-01-06,0.01,mesure
31,Saint-Dominique,o_Tolualdehyde,2015-01-06,0,<LDR
31,Saint-Dominique,p_Tolualdehyde,2015-01-06,0,<LDR
