numero_station,nom station,polluant,date,concentration ug/m3,statut
3,Saint-Jean-Baptiste,2_Methyl_4_Pentanone (MIBK),2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,25_MeBenzaldehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,Acetaldehyde,2018-01-02,1.2,mesure
3,Saint-Jean-Baptiste,Acetone,2018-01-02,1.83,mesure
3,Saint-Jean-Baptiste,Acroleine,2018-01-02,0.14,mesure
3,Saint-Jean-Baptiste,Benzaldehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2018-01-02,0.34,mesure
3,Saint-Jean-Baptiste,Butyraldehyde,2018-01-02,0.08,mesure
3,Saint-Jean-Baptiste,Crotonaldehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,Formaldehyde,2018-01-02,1.38,mesure
3,Saint-Jean-Baptiste,Hexanaldehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,Isovaleraldehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,m_Tolualdehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,o_Tolualdehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,p_Tolualdehyde,2018-01-02,0,<LDR
3,Saint-Jean-Baptiste,Propionaldehyde,2018-01-02,0.28,mesure
3,Saint-Jean-Baptiste,Valeraldehyde,2018-01-02,0.02,mesure
31,Saint-Dominique,2_Methyl_4_Pentanone (MIBK),2018-01-02,,N/A
31,Saint-Dominique,25_MeBenzaldehyde,2018-01-02,,N/A
31,Saint-Dominique,Acetaldehyde,2018-01-02,,N/A
31,Saint-Dominique,Acetone,2018-01-02,,N/A
31,Saint-Dominique,Acroleine,2018-01-02,,N/A
31,Saint-Dominique,Benzaldehyde,2018-01-02,,N/A
31,Saint-Dominique,Butanone,2018-01-02,,N/A
31,Saint-Dominique,Butyraldehyde,2018-01-02,,N/A
31,Saint-Dominique,Crotonaldehyde,2018-01-02,,N/A
31,Saint-Dominique,Formaldehyde,2018-01-02,,N/A
31,Saint-Dominique,Hexanaldehyde,2018-01-02,,N/A
31,Saint-Dominique,Isovaleraldehyde,2018-01-02,,N/A
31,Saint-Dominique,m_Tolualdehyde,2018-01-02,,N/A
31,Saint-Dominique,o_Tolualdehyde,2018-01-02,,N/A
31,Saint-Dominique,p_Tolualdehyde,2018-01-02,,N/A
31,Saint-Dominique,Propionaldehyde,2018-01-02,,N/A
31,Saint-Dominique,Valeraldehyde,2018-01-02,,N/A
55,Rivière-des-Prairies,2_Methyl_4_Pentanone (MIBK),2018-01-02,,<LDR
55,Rivière-des-Prairies,25_MeBenzaldehyde,2018-01-02,,<LDR
55,Rivière-des-Prairies,Acetaldehyde,2018-01-02,1.4,mesure
55,Rivière-des-Prairies,Acetone,2018-01-02,2.1,mesure
55,Rivière-des-Prairies,Acroleine,2018-01-02,0.2,mesure
55,Rivière-des-Prairies,Benzaldehyde,2018-01-02,,<LDR
55,Rivière-des-Prairies,Butanone,2018-01-02,0.5,mesure
55,Rivière-des-Prairies,Butyraldehyde,2018-01-02,0.1,mesure
55,Rivière-des-Prairies,Crotonaldehyde,2018-01-02,,<LDR
55,Rivière-des-Prairies,Formaldehyde,2018-01-02,1.9,mesure
55,Rivière-des-Prairies,Hexanaldehyde,2018-01-02,,<LDR
55,Rivière-des-Prairies,Isovaleraldehyde,2018-01-02,,<LDR
55,Rivière-des-Prairies,m_Tolualdehyde,2018-01-02,0,mesure
55,Rivière-des-Prairies,o_Tolualdehyde,2018-01-02,,<LDR
55,Rivière-des-Prairies,p_Tolualdehyde,2018-01-02,,<LDR
55,Rivière-des-Prairies,Propionaldehyde,2018-01-02,0.4,mesure
55,Rivière-des-Prairies,Valeraldehyde,2018-01-02,0,mesure
66,Aéroport de Montréal,2_Methyl_4_Pentanone (MIBK),2018-01-02,,N/A
66,Aéroport de Montréal,25_MeBenzaldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Acetaldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Acetone,2018-01-02,,N/A
66,Aéroport de Montréal,Acroleine,2018-01-02,,N/A
66,Aéroport de Montréal,Benzaldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Butanone,2018-01-02,,N/A
66,Aéroport de Montréal,Butyraldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Crotonaldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Formaldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Hexanaldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Isovaleraldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,m_Tolualdehyde,2018-01-02,,N/A
66,Aéroport de Montréal,o_Tolualdehyde,2018-01-02,,N/A
66,Aéroport de Montréal,p_Tolualdehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Propionaldehyde,2018-01-02,,N/A
66,Aéroport de Montréal,Valeraldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,2_Methyl_4_Pentanone (MIBK),2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,25_MeBenzaldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Acetaldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Acetone,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Acroleine,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Benzaldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Butanone,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Butyraldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Crotonaldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Formaldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Hexanaldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Isovaleraldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,m_Tolualdehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,o_Tolualdehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,p_Tolualdehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Propionaldehyde,2018-01-02,,N/A
99,Sainte-Anne-de-Bellevue,Valeraldehyde,2018-01-02,,N/A
3,Saint-Jean-Baptiste,2_Methyl_4_Pentanone (MIBK),2018-01-08,0,<LDR
3,Saint-Jean-Baptiste,25_MeBenzaldehyde,2018-01-08,0,<LDR
3,Saint-Jean-Baptiste,Acetaldehyde,2018-01-08,1.86,mesure
3,Saint-Jean-Baptiste,Acetone,2018-01-08,2.63,mesure
3,Saint-Jean-Baptiste,Acroleine,2018-01-08,0.03,mesure
3,Saint-Jean-Baptiste,Benzaldehyde,2018-01-08,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2018-01-08,0.46,mesure
3,Saint-Jean-Baptiste,Butyraldehyde,2018-01-08,0.09,mesure
3,Saint-Jean-Baptiste,Crotonaldehyde,2018-01-08,0,<LDR
3,Saint-Jean-Baptiste,Formaldehyde,2018-01-08,1.69,mesure
3,Saint-Jean-Baptiste,Hexanaldehyde,2018-01-08,0.1,mesure
3,Saint-Jean-Baptiste,Isovaleraldehyde,2018-01-08,0,<LDR
3,Saint-Jean-Baptiste,m_Tolualdehyde,2018-01-08,0.04,mesure
3,Saint-Jean-Baptiste,o_Tolualdehyde,2018-01-08,0,<LDR
3,Saint-Jean-Baptiste,p_Tolualdehyde,2018-01-08,0,<LDR
3,Saint-Jean-Baptiste,Propionaldehyde,2018-01-08,0.33,mesure
3,Saint-Jean-Baptiste,Valeraldehyde,2018-01-08,0.04,mesure
31,Saint-Dominique,2_Methyl_4_Pentanone (MIBK),2018-01-08,0.29,mesure
31,Saint-Dominique,25_MeBenzaldehyde,2018-01-08,0,<LDR
31,Saint-Dominique,Acetaldehyde,2018-01-08,2,mesure
31,Saint-Dominique,Acetone,2018-01-08,4.02,mesure
31,Saint-Dominique,Acroleine,2018-01-08,0.06,mesure
31,Saint-Dominique,Benzaldehyde,2018-01-08,0,<LDR
31,Saint-Dominique,Butanone,2018-01-08,0.61,mesure
31,Saint-Dominique,Butyraldehyde,2018-01-08,0.11,mesure
31,Saint-Dominique,Crotonaldehyde,2018-01-08,0,<LDR
31,Saint-Dominique,Formaldehyde,2018-01-08,1.84,mesure
31,Saint-Dominique,Hexanaldehyde,2018-01-08,0.17,mesure
31,Saint-Dominique,Isovaleraldehyde,2018-01-08,0,<LDR
31,Saint-Dominique,m_Tolualdehyde,2018-01-08,0.03,mesure
31,Saint-Dominique,o_Tolualdehyde,2018-01-08,0,<LDR
31,Saint-Dominique,p_Tolualdehyde,2018-01-08,0,<LDR
31,Saint-Dominique,Propionaldehyde,2018-01-08,0.29,mesure
31,Saint-Dominique,Valeraldehyde,2018-01-08,0.09,mesure
55,Rivière-des-Prairies,2_Methyl_4_Pentanone (MIBK),2018-01-08,,<LDR
55,Rivière-des-Prairies,25_MeBenzaldehyde,2018-01-08,,<LDR
55,Rivière-des-Prairies,Acetaldehyde,2018-01-08,2,mesure
55,Rivière-des-Prairies,Acetone,2018-01-08,2.6,mesure
55,Rivière-des-Prairies,Acroleine,2018-01-08,0.1,mesure
55,Rivière-des-Prairies,Benzaldehyde,2018-01-08,0.2,mesure
55,Rivière-des-Prairies,Butanone,2018-01-08,0.5,mesure
55,Rivière-des-Prairies,Butyraldehyde,2018-01-08,0.1,mesure
55,Rivière-des-Prairies,Crotonaldehyde,2018-01-08,,<LDR
55,Rivière-des-Prairies,Formaldehyde,2018-01-08,2.1,mesure
55,Rivière-des-Prairies,Hexanaldehyde,2018-01-08,0.1,mesure
55,Rivière-des-Prairies,Isovaleraldehyde,2018-01-08,,<LDR
55,Rivière-des-Prairies,m_Tolualdehyde,2018-01-08,0,mesure
55,Rivière-des-Prairies,o_Tolualdehyde,2018-01-08,,<LDR
55,Rivière-des-Prairies,p_Tolualdehyde,2018-01-08,,<LDR
55,Rivière-des-Prairies,Propionaldehyde,2018-01-08,0.3,mesure
55,Rivière-des-Prairies,Valeraldehyde,2018-01-08,0.1,mesure
66,Aéroport de Montréal,2_Methyl_4_Pentanone (MIBK),2018-01-08,0,<LDR
66,Aéroport de Montréal,25_MeBenzaldehyde,2018-01-08,0,<LDR
66,Aéroport de Montréal,Acetaldehyde,2018-01-08,2.3,mesure
66,Aéroport de Montréal,Acetone,2018-01-08,5.14,mesure
66,Aéroport de Montréal,Acroleine,2018-01-08,0.1,mesure
66,Aéroport de Montréal,Benzaldehyde,2018-01-08,0.19,mesure
66,Aéroport de Montréal,Butanone,2018-01-08,0.9,mesure
66,Aéroport de Montréal,Butyraldehyde,2018-01-08,0.16,mesure
66,Aéroport de Montréal,Crotonaldehyde,2018-01-08,0,<LDR
66,Aéroport de Montréal,Formaldehyde,2018-01-08,2.88,mesure
66,Aéroport de Montréal,Hexanaldehyde,2018-01-08,0.12,mesure
66,Aéroport de Montréal,Isovaleraldehyde,2018-01-08,0,<LDR
66,Aéroport de Montréal,m_Tolualdehyde,2018-01-08,0.06,mesure
66,Aéroport de Montréal,o_Tolualdehyde,2018-01-08,0,<LDR
66,Aéroport de Montréal,p_Tolualdehyde,2018-01-08,0,<LDR
66,Aéroport de Montréal,Propionaldehyde,2018-01-08,0.4,mesure
66,Aéroport de Montréal,Valeraldehyde,2018-01-08,0.1,mesure
99,Sainte-Anne-de-Bellevue,2_Methyl_4_Pentanone (MIBK),2018-01-08,0.41,mesure
99,Sainte-Anne-de-Bellevue,25_MeBenzaldehyde,2018-01-08,0,<LDR
99,Sainte-Anne-de-Bellevue,Acetaldehyde,2018-01-08,2.47,mesure
99,Sainte-Anne-de-Bellevue,Acetone,2018-01-08,3.35,mesure
99,Sainte-Anne-de-Bellevue,Acroleine,2018-01-08,0.1,mesure
99,Sainte-Anne-de-Bellevue,Benzaldehyde,2018-01-08,0,<LDR
99,Sainte-Anne-de-Bellevue,Butanone,2018-01-08,0.92,mesure
99,Sainte-Anne-de-Bellevue,Butyraldehyde,2018-01-08,0.2,mesure
99,Sainte-Anne-de-Bellevue,Crotonaldehyde,2018-01-08,0,<LDR
99,Sainte-Anne-de-Bellevue,Formaldehyde,2018-01-08,N.D.,invalidé
99,Sainte-Anne-de-Bellevue,Hexanaldehyde,2018-01-08,0.11,mesure
99,Sainte-Anne-de-Bellevue,Isovaleraldehyde,2018-01-08,0,<LDR
99,Sainte-Anne-de-Bellevue,m_Tolualdehyde,2018-01-08,0.02,mesure
99,Sainte-Anne-de-Bellevue,o_Tolualdehyde,2018-01-08,0,<LDR
99,Sainte-Anne-de-Bellevue,p_Tolualdehyde,2018-01-08,0,<LDR
99,Sainte-Anne-de-Bellevue,Propionaldehyde,2018-01-08,0.54,mesure
99,Sainte-Anne-de-Bellevue,Valeraldehyde,2018-01-08,0.09,mesure
3,Saint-Jean-Baptiste,2_Methyl_4_Pentanone (MIBK),2018-01-14,0,<LDR
3,Saint-Jean-Baptiste,25_MeBenzaldehyde,2018-01-14,0,<LDR
3,Saint-Jean-Baptiste,Acetaldehyde,2018-01-14,2.13,mesure
3,Saint-Jean-Baptiste,Acetone,2018-01-14,2.4,mesure
3,Saint-Jean-Baptiste,Acroleine,2018-01-14,0.13,mesure
3,Saint-Jean-Baptiste,Benzaldehyde,2018-01-14,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2018-01-14,0.29,mesure
3,Saint-Jean-Baptiste,Butyraldehyde,2018-01-14,0.13,mesure
3,Saint-Jean-Baptiste,Crotonaldehyde,2018-01-14,0,<LDR
3,Saint-Jean-Baptiste,Formaldehyde,2018-01-14,1.9,mesure
3,Saint-Jean-Baptiste,Hexanaldehyde,2018-01-14,0.03,mesure
3,Saint-Jean-Baptiste,Isovaleraldehyde,2018-01-14,0,<LDR
3,Saint-Jean-Baptiste,m_Tolualdehyde,2018-01-14,0.04,mesure
3,Saint-Jean-Baptiste,o_Tolualdehyde,2018-01-14,0,<LDR
3,Saint-Jean-Baptiste,p_Tolualdehyde,2018-01-14,0,<LDR
3,Saint-Jean-Baptiste,Propionaldehyde,2018-01-14,0.39,mesure
3,Saint-Jean-Baptiste,Valeraldehyde,2018-01-14,0.1,mesure
31,Saint-Dominique,2_Methyl_4_Pentanone (MIBK),2018-01-14,0,<LDR
31,Saint-Dominique,25_MeBenzaldehyde,2018-01-14,0,<LDR
31,Saint-Dominique,Acetaldehyde,2018-01-14,1.32,mesure
31,Saint-Dominique,Acetone,2018-01-14,1.97,mesure
31,Saint-Dominique,Acroleine,2018-01-14,0.07,mesure
31,Saint-Dominique,Benzaldehyde,2018-01-14,0,<LDR
31,Saint-Dominique,Butanone,2018-01-14,0.25,mesure
31,Saint-Dominique,Butyraldehyde,2018-01-14,0.09,mesure
31,Saint-Dominique,Crotonaldehyde,2018-01-14,0,<LDR
31,Saint-Dominique,Formaldehyde,2018-01-14,1.35,mesure
31,Saint-Dominique,Hexanaldehyde,2018-01-14,0.12,mesure
31,Saint-Dominique,Isovaleraldehyde,2018-01-14,0,<LDR
31,Saint-Dominique,m_Tolualdehyde,2018-01-14,0.03,mesure
31,Saint-Dominique,o_Tolualdehyde,2018-01-14,0,<LDR
31,Saint-Dominique,p_Tolualdehyde,2018-01-14,0,<LDR
31,Saint-Dominique,Propionaldehyde,2018-01-14,0.22,mesure
31,Saint-Dominique,Valeraldehyde,2018-01-14,0.1,mesure
55,Rivière-des-Prairies,2_Methyl_4_Pentanone (MIBK),2018-01-14,,<LDR
55,Rivière-des-Prairies,25_MeBenzaldehyde,2018-01-14,,<LDR
55,Rivière-des-Prairies,Acetaldehyde,2018-01-14,2.1,mesure
55,Rivière-des-Prairies,Acetone,2018-01-14,2.4,mesure
55,Rivière-des-Prairies,Acroleine,2018-01-14,0.2,mesure
55,Rivière-des-Prairies,Benzaldehyde,2018-01-14,,<LDR
55,Rivière-des-Prairies,Butanone,2018-01-14,0.3,mesure
55,Rivière-des-Prairies,Butyraldehyde,2018-01-14,,<LDR
55,Rivière-des-Prairies,Crotonaldehyde,2018-01-14,,<LDR
55,Rivière-des-Prairies,Formaldehyde,2018-01-14,2.4,mesure
55,Rivière-des-Prairies,Hexanaldehyde,2018-01-14,0.1,mesure
55,Rivière-des-Prairies,Isovaleraldehyde,2018-01-14,,<LDR
55,Rivière-des-Prairies,m_Tolualdehyde,2018-01-14,0,mesure
55,Rivière-des-Prairies,o_Tolualdehyde,2018-01-14,,<LDR
55,Rivière-des-Prairies,p_Tolualdehyde,2018-01-14,,<LDR
55,Rivière-des-Prairies,Propionaldehyde,2018-01-14,0.4,mesure
55,Rivière-des-Prairies,Valeraldehyde,2018-01-14,0.1,mesure
66,Aéroport de Montréal,2_Methyl_4_Pentanone (MIBK),2018-01-14,0,<LDR
66,Aéroport de Montréal,25_MeBenzaldehyde,2018-01-14,0,<LDR
66,Aéroport de Montréal,Acetaldehyde,2018-01-14,1.9,mesure
66,Aéroport de Montréal,Acetone,2018-01-14,1.53,mesure
66,Aéroport de Montréal,Acroleine,2018-01-14,0.23,mesure
66,Aéroport de Montréal,Benzaldehyde,2018-01-14,0.2,mesure
66,Aéroport de Montréal,Butanone,2018-01-14,0.17,mesure
66,Aéroport de Montréal,Butyraldehyde,2018-01-14,0.13,mesure
66,Aéroport de Montréal,Crotonaldehyde,2018-01-14,0,<LDR
66,Aéroport de Montréal,Formaldehyde,2018-01-14,2.86,mesure
66,Aéroport de Montréal,Hexanaldehyde,2018-01-14,0.1,mesure
66,Aéroport de Montréal,Isovaleraldehyde,2018-01-14,0,<LDR
66,Aéroport de Montréal,m_Tolualdehyde,2018-01-14,0.1,mesure
66,Aéroport de Montréal,o_Tolualdehyde,2018-01-14,0.03,mesure
66,Aéroport de Montréal,p_Tolualdehyde,2018-01-14,0.03,mesure
66,Aéroport de Montréal,Propionaldehyde,2018-01-14,0.32,mesure
66,Aéroport de Montréal,Valeraldehyde,2018-01-14,0.11,mesure
99,Sainte-Anne-de-Bellevue,2_Methyl_4_Pentanone (MIBK),2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,25_MeBenzaldehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,Acetaldehyde,2018-01-14,1.01,mesure
99,Sainte-Anne-de-Bellevue,Acetone,2018-01-14,1.26,mesure
99,Sainte-Anne-de-Bellevue,Acroleine,2018-01-14,0.05,mesure
99,Sainte-Anne-de-Bellevue,Benzaldehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,Butanone,2018-01-14,0.13,mesure
99,Sainte-Anne-de-Bellevue,Butyraldehyde,2018-01-14,0.05,mesure
99,Sainte-Anne-de-Bellevue,Crotonaldehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,Formaldehyde,2018-01-14,N.D.,invalidé
99,Sainte-Anne-de-Bellevue,Hexanaldehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,Isovaleraldehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,m_Tolualdehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,o_Tolualdehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,p_Tolualdehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,Propionaldehyde,2018-01-14,0,<LDR
99,Sainte-Anne-de-Bellevue,Valeraldehyde,2018-01-14,0.05,mesure
3,Saint-Jean-Baptiste,2_Methyl_4_Pentanone (MIBK),2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,25_MeBenzaldehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,Acetaldehyde,2018-01-20,1.34,mesure
3,Saint-Jean-Baptiste,Acetone,2018-01-20,3.02,mesure
3,Saint-Jean-Baptiste,Acroleine,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,Benzaldehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2018-01-20,0.65,mesure
3,Saint-Jean-Baptiste,Butyraldehyde,2018-01-20,0.05,mesure
3,Saint-Jean-Baptiste,Crotonaldehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,Formaldehyde,2018-01-20,0.82,mesure
3,Saint-Jean-Baptiste,Hexanaldehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,Isovaleraldehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,m_Tolualdehyde,2018-01-20,0.01,mesure
3,Saint-Jean-Baptiste,o_Tolualdehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,p_Tolualdehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,Propionaldehyde,2018-01-20,0,<LDR
3,Saint-Jean-Baptiste,Valeraldehyde,2018-01-20,0,<LDR
31,Saint-Dominique,2_Methyl_4_Pentanone (MIBK),2018-01-20,0,<LDR
31,Saint-Dominique,25_MeBenzaldehyde,2018-01-20,0,<LDR
31,Saint-Dominique,Acetaldehyde,2018-01-20,1.22,mesure
31,Saint-Dominique,Acetone,2018-01-20,3.22,mesure
31,Saint-Dominique,Acroleine,2018-01-20,0.01,mesure
31,Saint-Dominique,Benzaldehyde,2018-01-20,0,<LDR
31,Saint-Dominique,Butanone,2018-01-20,0.73,mesure
31,Saint-Dominique,Butyraldehyde,2018-01-20,0.05,mesure
31,Saint-Dominique,Crotonaldehyde,2018-01-20,0,<LDR
31,Saint-Dominique,Formaldehyde,2018-01-20,0.88,mesure
31,Saint-Dominique,Hexanaldehyde,2018-01-20,0.07,mesure
31,Saint-Dominique,Isovaleraldehyde,2018-01-20,0,<LDR
31,Saint-Dominique,m_Tolualdehyde,2018-01-20,0.01,mesure
31,Saint-Dominique,o_Tolualdehyde,2018-01-20,0,<LDR
31,Saint-Dominique,p_Tolualdehyde,2018-01-20,0,<LDR
31,Saint-Dominique,Propionaldehyde,2018-01-20,0,<LDR
31,Saint-Dominique,Valeraldehyde,2018-01-20,0.05,mesure
55,Rivière-des-Prairies,2_Methyl_4_Pentanone (MIBK),2018-01-20,,<LDR
55,Rivière-des-Prairies,25_MeBenzaldehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,Acetaldehyde,2018-01-20,1.3,mesure
55,Rivière-des-Prairies,Acetone,2018-01-20,3.2,mesure
55,Rivière-des-Prairies,Acroleine,2018-01-20,,<LDR
55,Rivière-des-Prairies,Benzaldehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,Butanone,2018-01-20,0.7,mesure
55,Rivière-des-Prairies,Butyraldehyde,2018-01-20,0,mesure
55,Rivière-des-Prairies,Crotonaldehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,Formaldehyde,2018-01-20,1.3,mesure
55,Rivière-des-Prairies,Hexanaldehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,Isovaleraldehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,m_Tolualdehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,o_Tolualdehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,p_Tolualdehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,Propionaldehyde,2018-01-20,,<LDR
55,Rivière-des-Prairies,Valeraldehyde,2018-01-20,,<LDR
66,Aéroport de Montréal,2_Methyl_4_Pentanone (MIBK),2018-01-20,0,<LDR
66,Aéroport de Montréal,25_MeBenzaldehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,Acetaldehyde,2018-01-20,1.02,mesure
66,Aéroport de Montréal,Acetone,2018-01-20,2.91,mesure
66,Aéroport de Montréal,Acroleine,2018-01-20,0,<LDR
66,Aéroport de Montréal,Benzaldehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,Butanone,2018-01-20,0.69,mesure
66,Aéroport de Montréal,Butyraldehyde,2018-01-20,0.05,mesure
66,Aéroport de Montréal,Crotonaldehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,Formaldehyde,2018-01-20,0.69,mesure
66,Aéroport de Montréal,Hexanaldehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,Isovaleraldehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,m_Tolualdehyde,2018-01-20,0.02,mesure
66,Aéroport de Montréal,o_Tolualdehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,p_Tolualdehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,Propionaldehyde,2018-01-20,0,<LDR
66,Aéroport de Montréal,Valeraldehyde,2018-01-20,0.04,mesure
99,Sainte-Anne-de-Bellevue,2_Methyl_4_Pentanone (MIBK),2018-01-20,0,<LDR
99,Sainte-Anne-de-Bellevue,25_MeBenzaldehyde,2018-01-20,0,<LDR
99,Sainte-Anne-de-Bellevue,Acetaldehyde,2018-01-20,0.76,mesure
99,Sainte-Anne-de-Bellevue,Acetone,2018-01-20,2.78,mesure
99,Sainte-Anne-de-Bellevue,Acroleine,2018-01-20,0,<LDR
99,Sainte-Anne-de-Bellevue,Benzaldehyde,2018-01-20,0,<LDR
99,Sainte-Anne-de-Bellevue,Butanone,2018-01-20,0.67,mesure
99,Sainte-Anne-de-Bellevue,Butyraldehyde,2018-01-20,0.07,mesure
99,Sainte-Anne-de-Bellevue,Crotonaldehyde,2018-01-20,0,<LDR
99,Sainte-Anne-de-Bellevue,Formaldehyde,2018-01-20,N.D.,invalidé
99,Sainte-Anne-de-Bellevue,Hexanaldehyde,2018-01-20,0,<LDR
99,Sainte-Anne-de-Bellevue,Isovaleraldehyde,2018-01-20,0,<LDR
99,Sainte-Anne-de-Bellevue,m_Tolualdehyde,2018-01-20,0,<LDR
