numero_station,nom station,polluant,date,concentration ug/m3,statut
66,Aéroport de Montréal,Acétaldéhyde ,2012-01-04,0.82,mesure
66,Aéroport de Montréal,Acroléine ,2012-01-04,0.12,mesure
66,Aéroport de Montréal,Acétone,2012-01-04,1.61,mesure
66,Aéroport de Montréal,Propionaldéhyde,2012-01-04,0,<LDR
66,Aéroport de Montréal,Crotonaldéhyde,2012-01-04,0,<LDR
66,Aéroport de Montréal,Butanone,2012-01-04,0.21,mesure
66,Aéroport de Montréal,Butyraldéhyde,2012-01-04,0.09,mesure
66,Aéroport de Montréal,Benzaldéhyde,2012-01-04,0,<LDR
66,Aéroport de Montréal,Isovaléraldéhyde,2012-01-04,0,<LDR
66,Aéroport de Montréal,Valéraldéhyde,2012-01-04,0.05,mesure
66,Aéroport de Montréal,o-Tolualdéhyde,2012-01-04,0,<LDR
66,Aéroport de Montréal,m-Tolualdéhyde,2012-01-04,0.04,mesure
66,Aéroport de Montréal,p-Tolualdéhyde,2012-01-04,0,<LDR
66,Aéroport de Montréal,Méthyl Isobutyl cétone(MIBK) ,2012-01-04,0,<LDR
66,Aéroport de Montréal,Hexanaldéhyde,2012-01-04,0,<LDR
66,Aéroport de Montréal,2.5-Diméthylbenzaldéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,Formaldéhyde ,2012-01-04,1,mesure
99,Sainte-Anne-de-Bellevue,Acétaldéhyde ,2012-01-04,0.84,mesure
99,Sainte-Anne-de-Bellevue,Acroléine ,2012-01-04,0.1,mesure
99,Sainte-Anne-de-Bellevue,Acétone,2012-01-04,1.65,mesure
99,Sainte-Anne-de-Bellevue,Propionaldéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,Crotonaldéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,Butanone,2012-01-04,0.22,mesure
99,Sainte-Anne-de-Bellevue,Butyraldéhyde,2012-01-04,0.1,mesure
99,Sainte-Anne-de-Bellevue,Benzaldéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,Isovaléraldéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,Valéraldéhyde,2012-01-04,0.04,mesure
99,Sainte-Anne-de-Bellevue,o-Tolualdéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,m-Tolualdéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,p-Tolualdéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,Méthyl Isobutyl cétone(MIBK) ,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,Hexanaldéhyde,2012-01-04,0,<LDR
99,Sainte-Anne-de-Bellevue,2.5-Diméthylbenzaldéhyde,2012-01-04,0,<LDR
3,Saint-Jean-Baptiste,Formaldéhyde ,2012-01-10,0.22,mesure
3,Saint-Jean-Baptiste,Acétaldéhyde ,2012-01-10,0.28,mesure
3,Saint-Jean-Baptiste,Acroléine ,2012-01-10,0.02,mesure
3,Saint-Jean-Baptiste,Acétone,2012-01-10,1.35,mesure
3,Saint-Jean-Baptiste,Propionaldéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,Crotonaldéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2012-01-10,0.19,mesure
3,Saint-Jean-Baptiste,Butyraldéhyde,2012-01-10,0.01,mesure
3,Saint-Jean-Baptiste,Benzaldéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,Isovaléraldéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,Valéraldéhyde,2012-01-10,0.01,mesure
3,Saint-Jean-Baptiste,o-Tolualdéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,m-Tolualdéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,p-Tolualdéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,Méthyl Isobutyl cétone(MIBK) ,2012-01-10,0.04,mesure
3,Saint-Jean-Baptiste,Hexanaldéhyde,2012-01-10,0.13,mesure
3,Saint-Jean-Baptiste,2.5-Diméthylbenzaldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Formaldéhyde ,2012-01-10,0.65,mesure
55,Rivière-des-Prairies,Acétaldéhyde ,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Acroléine ,2012-01-10,0.03,mesure
55,Rivière-des-Prairies,Acétone,2012-01-10,1.31,mesure
55,Rivière-des-Prairies,Propionaldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Crotonaldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Butanone,2012-01-10,0.13,mesure
55,Rivière-des-Prairies,Butyraldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Benzaldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Isovaléraldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Valéraldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,o-Tolualdéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,m-Tolualdéhyde,2012-01-10,0.01,mesure
55,Rivière-des-Prairies,p-Tolualdéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Méthyl Isobutyl cétone(MIBK) ,2012-01-10,0,<LDR
55,Rivière-des-Prairies,Hexanaldéhyde,2012-01-10,0,<LDR
55,Rivière-des-Prairies,2.5-Diméthylbenzaldéhyde,2012-01-10,0,<LDR
61,Maisonneuve Ouest,Formaldéhyde ,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Acétaldéhyde ,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Acroléine ,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Acétone,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Propionaldéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Crotonaldéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Butanone,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Butyraldéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Benzaldéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Isovaléraldéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Valéraldéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,o-Tolualdéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,m-Tolualdéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,p-Tolualdéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Méthyl Isobutyl cétone(MIBK) ,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,Hexanaldéhyde,2012-01-10,N.D.,Invalidé
61,Maisonneuve Ouest,2.5-Diméthylbenzaldéhyde,2012-01-10,N.D.,Invalidé
66,Aéroport de Montréal,Formaldéhyde ,2012-01-10,0.52,mesure
66,Aéroport de Montréal,Acétaldéhyde ,2012-01-10,0.09,mesure
66,Aéroport de Montréal,Acroléine ,2012-01-10,0.03,mesure
66,Aéroport de Montréal,Acétone,2012-01-10,0.96,mesure
66,Aéroport de Montréal,Propionaldéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,Crotonaldéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,Butanone,2012-01-10,0.1,mesure
66,Aéroport de Montréal,Butyraldéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,Benzaldéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,Isovaléraldéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,Valéraldéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,o-Tolualdéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,m-Tolualdéhyde,2012-01-10,0.01,mesure
66,Aéroport de Montréal,p-Tolualdéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,Méthyl Isobutyl cétone(MIBK) ,2012-01-10,0,<LDR
66,Aéroport de Montréal,Hexanaldéhyde,2012-01-10,0,<LDR
66,Aéroport de Montréal,2.5-Diméthylbenzaldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Formaldéhyde ,2012-01-10,0.25,mesure
99,Sainte-Anne-de-Bellevue,Acétaldéhyde ,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Acroléine ,2012-01-10,0.01,mesure
99,Sainte-Anne-de-Bellevue,Acétone,2012-01-10,0.83,mesure
99,Sainte-Anne-de-Bellevue,Propionaldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Crotonaldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Butanone,2012-01-10,0.06,mesure
99,Sainte-Anne-de-Bellevue,Butyraldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Benzaldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Isovaléraldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Valéraldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,o-Tolualdéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,m-Tolualdéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,p-Tolualdéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Méthyl Isobutyl cétone(MIBK) ,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,Hexanaldéhyde,2012-01-10,0,<LDR
99,Sainte-Anne-de-Bellevue,2.5-Diméthylbenzaldéhyde,2012-01-10,0,<LDR
3,Saint-Jean-Baptiste,Formaldéhyde ,2012-01-16,1.15,mesure
3,Saint-Jean-Baptiste,Acétaldéhyde ,2012-01-16,1.08,mesure
3,Saint-Jean-Baptiste,Acroléine ,2012-01-16,0.15,mesure
3,Saint-Jean-Baptiste,Acétone,2012-01-16,1.99,mesure
3,Saint-Jean-Baptiste,Propionaldéhyde,2012-01-16,0.28,mesure
3,Saint-Jean-Baptiste,Crotonaldéhyde,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2012-01-16,0.26,mesure
3,Saint-Jean-Baptiste,Butyraldéhyde,2012-01-16,0.06,mesure
3,Saint-Jean-Baptiste,Benzaldéhyde,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,Isovaléraldéhyde,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,Valéraldéhyde,2012-01-16,0.03,mesure
3,Saint-Jean-Baptiste,o-Tolualdéhyde,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,m-Tolualdéhyde,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,p-Tolualdéhyde,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,Méthyl Isobutyl cétone(MIBK) ,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,Hexanaldéhyde,2012-01-16,0.17,mesure
3,Saint-Jean-Baptiste,2.5-Diméthylbenzaldéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,Formaldéhyde ,2012-01-16,1.42,mesure
55,Rivière-des-Prairies,Acétaldéhyde ,2012-01-16,0.78,mesure
55,Rivière-des-Prairies,Acroléine ,2012-01-16,0.2,mesure
55,Rivière-des-Prairies,Acétone,2012-01-16,3.58,mesure
55,Rivière-des-Prairies,Propionaldéhyde,2012-01-16,0.05,mesure
55,Rivière-des-Prairies,Crotonaldéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,Butanone,2012-01-16,0.33,mesure
55,Rivière-des-Prairies,Butyraldéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,Benzaldéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,Isovaléraldéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,Valéraldéhyde,2012-01-16,0.01,mesure
55,Rivière-des-Prairies,o-Tolualdéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,m-Tolualdéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,p-Tolualdéhyde,2012-01-16,0,<LDR
55,Rivière-des-Prairies,Méthyl Isobutyl cétone(MIBK) ,2012-01-16,0,<LDR
55,Rivière-des-Prairies,Hexanaldéhyde,2012-01-16,0.06,mesure
55,Rivière-des-Prairies,2.5-Diméthylbenzaldéhyde,2012-01-16,0,<LDR
61,Maisonneuve Ouest,Formaldéhyde ,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Acétaldéhyde ,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Acroléine ,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Acétone,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Propionaldéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Crotonaldéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Butanone,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Butyraldéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Benzaldéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Isovaléraldéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Valéraldéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,o-Tolualdéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,m-Tolualdéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,p-Tolualdéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Méthyl Isobutyl cétone(MIBK) ,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,Hexanaldéhyde,2012-01-16,N.D.,Invalidé
61,Maisonneuve Ouest,2.5-Diméthylbenzaldéhyde,2012-01-16,N.D.,Invalidé
66,Aéroport de Montréal,Formaldéhyde ,2012-01-16,1.75,mesure
66,Aéroport de Montréal,Acétaldéhyde ,2012-01-16,0.95,mesure
66,Aéroport de Montréal,Acroléine ,2012-01-16,0.18,mesure
66,Aéroport de Montréal,Acétone,2012-01-16,2.18,mesure
66,Aéroport de Montréal,Propionaldéhyde,2012-01-16,0.07,mesure
66,Aéroport de Montréal,Crotonaldéhyde,2012-01-16,0,<LDR
66,Aéroport de Montréal,Butanone,2012-01-16,0.42,mesure
66,Aéroport de Montréal,Butyraldéhyde,2012-01-16,0.03,mesure
66,Aéroport de Montréal,Benzaldéhyde,2012-01-16,0,<LDR
66,Aéroport de Montréal,Isovaléraldéhyde,2012-01-16,0,<LDR
66,Aéroport de Montréal,Valéraldéhyde,2012-01-16,0,<LDR
66,Aéroport de Montréal,o-Tolualdéhyde,2012-01-16,0,<LDR
66,Aéroport de Montréal,m-Tolualdéhyde,2012-01-16,0.01,mesure
66,Aéroport de Montréal,p-Tolualdéhyde,2012-01-16,0,<LDR
66,Aéroport de Montréal,Méthyl Isobutyl cétone(MIBK) ,2012-01-16,0,<LDR
66,Aéroport de Montréal,Hexanaldéhyde,2012-01-16,0,<LDR
66,Aéroport de Montréal,2.5-Diméthylbenzaldéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,Formaldéhyde ,2012-01-16,1.18,mesure
99,Sainte-Anne-de-Bellevue,Acétaldéhyde ,2012-01-16,0.87,mesure
99,Sainte-Anne-de-Bellevue,Acroléine ,2012-01-16,0.13,mesure
99,Sainte-Anne-de-Bellevue,Acétone,2012-01-16,1.99,mesure
99,Sainte-Anne-de-Bellevue,Propionaldéhyde,2012-01-16,0.07,mesure
99,Sainte-Anne-de-Bellevue,Crotonaldéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,Butanone,2012-01-16,0.61,mesure
99,Sainte-Anne-de-Bellevue,Butyraldéhyde,2012-01-16,0.08,mesure
99,Sainte-Anne-de-Bellevue,Benzaldéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,Isovaléraldéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,Valéraldéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,o-Tolualdéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,m-Tolualdéhyde,2012-01-16,0.01,mesure
99,Sainte-Anne-de-Bellevue,p-Tolualdéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,Méthyl Isobutyl cétone(MIBK) ,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,Hexanaldéhyde,2012-01-16,0,<LDR
99,Sainte-Anne-de-Bellevue,2.5-Diméthylbenzaldéhyde,2012-01-16,0,<LDR
3,Saint-Jean-Baptiste,Formaldéhyde ,2012-01-22,2.51,mesure
3,Saint-Jean-Baptiste,Acétaldéhyde ,2012-01-22,2.17,mesure
3,Saint-Jean-Baptiste,Acroléine ,2012-01-22,0.31,mesure
3,Saint-Jean-Baptiste,Acétone,2012-01-22,3.98,mesure
3,Saint-Jean-Baptiste,Propionaldéhyde,2012-01-22,0.26,mesure
3,Saint-Jean-Baptiste,Crotonaldéhyde,2012-01-22,0,<LDR
3,Saint-Jean-Baptiste,Butanone,2012-01-22,0.62,mesure
3,Saint-Jean-Baptiste,Butyraldéhyde,2012-01-22,0.14,mesure
3,Saint-Jean-Baptiste,Benzaldéhyde,2012-01-22,0,<LDR
3,Saint-Jean-Baptiste,Isovaléraldéhyde,2012-01-22,0,<LDR
3,Saint-Jean-Baptiste,Valéraldéhyde,2012-01-22,0.06,mesure
3,Saint-Jean-Baptiste,o-Tolualdéhyde,2012-01-22,0,<LDR
3,Saint-Jean-Baptiste,m-Tolualdéhyde,2012-01-22,0,<LDR
3,Saint-Jean-Baptiste,p-Tolualdéhyde,2012-01-22,0,<LDR
3,Saint-Jean-Baptiste,Méthyl Isobutyl cétone(MIBK) ,2012-01-22,0,<LDR
3,Saint-Jean-Baptiste,Hexanaldéhyde,2012-01-22,0.12,mesure
3,Saint-Jean-Baptiste,2.5-Diméthylbenzaldéhyde,2012-01-22,0,<LDR
55,Rivière-des-Prairies,Formaldéhyde ,2012-01-22,3.6,mesure
55,Rivière-des-Prairies,Acétaldéhyde ,2012-01-22,2.72,mesure
55,Rivière-des-Prairies,Acroléine ,2012-01-22,0.38,mesure
55,Rivière-des-Prairies,Acétone,2012-01-22,3.99,mesure
55,Rivière-des-Prairies,Propionaldéhyde,2012-01-22,0.58,mesure
55,Rivière-des-Prairies,Crotonaldéhyde,2012-01-22,0,<LDR
55,Rivière-des-Prairies,Butanone,2012-01-22,0.51,mesure
55,Rivière-des-Prairies,Butyraldéhyde,2012-01-22,0.28,mesure
55,Rivière-des-Prairies,Benzaldéhyde,2012-01-22,0.2,mesure
55,Rivière-des-Prairies,Isovaléraldéhyde,2012-01-22,0,<LDR
55,Rivière-des-Prairies,Valéraldéhyde,2012-01-22,0.08,mesure
55,Rivière-des-Prairies,o-Tolualdéhyde,2012-01-22,0,<LDR
55,Rivière-des-Prairies,m-Tolualdéhyde,2012-01-22,0,<LDR
55,Rivière-des-Prairies,p-Tolualdéhyde,2012-01-22,0,<LDR
55,Rivière-des-Prairies,Méthyl Isobutyl cétone(MIBK) ,2012-01-22,0,<LDR
55,Rivière-des-Prairies,Hexanaldéhyde,2012-01-22,0.22,mesure
55,Rivière-des-Prairies,2.5-Diméthylbenzaldéhyde,2012-01-22,0,<LDR
61,Maisonneuve Ouest,Formaldéhyde ,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Acétaldéhyde ,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Acroléine ,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Acétone,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Propionaldéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Crotonaldéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Butanone,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Butyraldéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Benzaldéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Isovaléraldéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Valéraldéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,o-Tolualdéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,m-Tolualdéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,p-Tolualdéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Méthyl Isobutyl cétone(MIBK) ,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,Hexanaldéhyde,2012-01-22,N.D.,Invalidé
61,Maisonneuve Ouest,2.5-Diméthylbenzaldéhyde,2012-01-22,N.D.,Invalidé
66,Aéroport de Montréal,Formaldéhyde ,2012-01-22,4.81,mesure
66,Aéroport de Montréal,Acétaldéhyde ,2012-01-22,4.45,mesure
66,Aéroport de Montréal,Acroléine ,2012-01-22,0.65,mesure
66,Aéroport de Montréal,Acétone,2012-01-22,5.56,mesure
66,Aéroport de Montréal,Propionaldéhyde,2012-01-22,0.79,mesure
66,Aéroport de Montréal,Crotonaldéhyde,2012-01-22,0,<LDR
66,Aéroport de Montréal,Butanone,2012-01-22,0.97,mesure
66,Aéroport de Montréal,Butyraldéhyde,2012-01-22,0.4,mesure
66,Aéroport de Montréal,Benzaldéhyde,2012-01-22,0.19,mesure
66,Aéroport de Montréal,Isovaléraldéhyde,2012-01-22,0,<LDR
66,Aéroport de Montréal,Valéraldéhyde,2012-01-22,0.12,mesure
66,Aéroport de Montréal,o-Tolualdéhyde,2012-01-22,0.02,mesure
66,Aéroport de Montréal,m-Tolualdéhyde,2012-01-22,0.07,mesure
66,Aéroport de Montréal,p-Tolualdéhyde,2012-01-22,0.02,mesure
66,Aéroport de Montréal,Méthyl Isobutyl cétone(MIBK) ,2012-01-22,0.06,mesure
66,Aéroport de Montréal,Hexanaldéhyde,2012-01-22,0.2,mesure
66,Aéroport de Montréal,2.5-Diméthylbenzaldéhyde,2012-01-22,0,<LDR
99,Sainte-Anne-de-Bellevue,Formaldéhyde ,2012-01-22,3.49,mesure
99,Sainte-Anne-de-Bellevue,Acétaldéhyde ,2012-01-22,3.26,mesure
99,Sainte-Anne-de-Bellevue,Acroléine ,2012-01-22,0.43,mesure
99,Sainte-Anne-de-Bellevue,Acétone,2012-01-22,3.92,mesure
99,Sainte-Anne-de-Bellevue,Propionaldéhyde,2012-01-22,0.55,mesure
99,Sainte-Anne-de-Bellevue,Crotonaldéhyde,2012-01-22,0,<LDR
99,Sainte-Anne-de-Bellevue,Butanone,2012-01-22,0.53,mesure
99,Sainte-Anne-de-Bellevue,Butyraldéhyde,2012-01-22,0.28,mesure
99,Sainte-Anne-de-Bellevue,Benzaldéhyde,2012-01-22,0,<LDR
99,Sainte-Anne-de-Bellevue,Isovaléraldéhyde,2012-01-22,0,<LDR
99,Sainte-Anne-de-Bellevue,Valéraldéhyde,2012-01-22,0.08,mesure
99,Sainte-Anne-de-Bellevue,o-Tolualdéhyde,2012-01-22,0,<LDR
99,Sainte-Anne-de-Bellevue,m-Tolualdéhyde,2012-01-22,0.03,mesure
