ï»¿ID,TPNM_NO_SEQ,geometry
2519,,"LINESTRING (-71.51935124517009 46.77001559696244,-71.51934906632495 46.77001253956313,-71.51934026759308 46.769996586151514,-71.5193307419363 46.76998374301121,-71.51931520119871 46.769976873153695,-71.51929330737516 46.769971247421246,-71.51926618746197 46.76996344609382,-71.51922848392279 46.76995681860496,-71.51920546988458 46.76995080698629,-71.51919975260166 46.76994896863815)"
2520,,"LINESTRING (-71.51998434840674 46.770445045161274,-71.51998160909258 46.77044351318031,-71.51996179492076 46.77044263719155,-71.51994879840981 46.770438767572195,-71.51992908852654 46.77042746369022,-71.5198885107283 46.77040732228463,-71.5198660955218 46.77039628540809,-71.51984102504741 46.770374989176574,-71.51980754102084 46.77034774925056,-71.5197894482613 46.77032916175112,-71.51977851126767 46.770310231589995,-71.5197785339376 46.77030796426678)"
2521,,"LINESTRING (-71.51998434840674 46.770445045161274,-71.51998438894434 46.77044164411822,-71.5199777058911 46.770423332806025,-71.51995376613377 46.77039535110878,-71.51993499486882 46.770372037514186,-71.51991963250664 46.77034827069845,-71.51991369708976 46.770328639228076,-71.51990988659273 46.77031544831526,-71.51990051674223 46.77030601351261,-71.51988659383316 46.77030231407976,-71.51986928298349 46.7703050323629,-71.51984889610362 46.77030988324071,-71.51982674676556 46.77030945987193,-71.51979868368072 46.77030858539446,-71.51978404217196 46.77030912971039,-71.5197785339376 46.77030796426678)"
2522,,"LINESTRING (-71.5102727582023 46.76597065320659,-71.51023857452448 46.76594830175327,-71.5102167063189 46.765927101084245,-71.51021455941155 46.76590330625402,-71.51022370010186 46.76588310934769,-71.51022621104828 46.76585984917565,-71.510209798221 46.7658342190412,-71.51015688718775 46.76578988345457,-71.51009171116515 46.76573448242796,-71.51003095252992 46.76569616274928,-71.50996158377583 46.765649687213646,-71.5098993099513 46.76560874485726,-71.50984374383654 46.76557293426552,-71.50976958709605 46.7655231451632,-71.50966871837231 46.76545565263835,-71.5095652349621 46.765385547111244,-71.50948290666548 46.7653272202439,-71.50940632409275 46.76527299003068,-71.50935494485762 46.76523770005292,-71.5093391521893 46.76522491135024,-71.50933368076824 46.76521586412841,-71.50933615645607 46.76520611705581,-71.50934549055842 46.7651948610512,-71.50938811091348 46.765167072730264,-71.50942673905796 46.765140039329815,-71.50946274318349 46.76510360071142,-71.5095161507149 46.76502811660338,-71.50956947146847 46.764964112793365,-71.50964360755806 46.76486640427875,-71.5097101114838 46.764779954726336,-71.50976097578267 46.7647078306479,-71.50980355402528 46.76465049797032,-71.50981901686056 46.76461971937571)"
2523,,"LINESTRING (-71.51482820832813 46.768805101508484,-71.51480143792837 46.76879492993973,-71.51473864526886 46.768760913152256,-71.51467726102358 46.76872031638676,-71.51461663936252 46.76868127822042,-71.51454250968115 46.76863827536119,-71.51448216691738 46.76860152876186,-71.51438149693098 46.76853896874363,-71.51431441018214 46.76849518358494,-71.51424343986714 46.768443992689015,-71.51418169417447 46.76840642168863,-71.51409682474458 46.76834855251489,-71.51400429017197 46.76829176780398,-71.51391302876594 46.7682330464834,-71.51383126109528 46.768181357225025,-71.51375605949177 46.768129303859816,-71.51364552879923 46.768056097700786,-71.51354508236719 46.767987201415906,-71.51343638871667 46.76791278224668,-71.51332970211767 46.767843437228876,-71.51325301390321 46.767788859677545,-71.51320045857666 46.767751161787615,-71.51315959694702 46.767727511862944,-71.51310082142079 46.76768626139452,-71.51304704232443 46.767652415779864,-71.5130118433436 46.76763119871171,-71.51297396393545 46.76759481024449,-71.51294719642429 46.767576361420694,-71.51288727795023 46.76754257007388,-71.5128014895595 46.76748302571891,-71.51270961460766 46.76742495661229,-71.51263123582072 46.76737162612503,-71.51254065058856 46.7673103966888,-71.51247514813726 46.76726645248328,-71.51238858328429 46.767209442707625,-71.5123376520865 46.76717450997407,-71.51228630941884 46.76713717878768,-71.51225434712316 46.767113278881595,-71.51224086581409 46.76710582306418,-71.51221378875375 46.76710646741356,-71.51219688114851 46.767104817660766,-71.51217100263838 46.76709535730742,-71.51214516742363 46.76708121837676,-71.51209085496137 46.767044696065916,-71.51202135771396 46.7670034319057,-71.5119191696721 46.766943393162904,-71.51186039994681 46.76691144440045,-71.51181757050243 46.766886821777206,-71.51178712086565 46.7668653734109,-71.51176348742425 46.76684854296124,-71.51172336360372 46.76682087355169,-71.5116877502616 46.766804041041226,-71.51165334907155 46.76678831337191,-71.51162552944909 46.76677236557338,-71.51159985855566 46.766756497735294,-71.5115692495441 46.76673352131169,-71.51153004648675 46.7667144623579,-71.51148617930117 46.76670013180171,-71.51146271722438 46.766688949587525,-71.51144936765205 46.766672433019664,-71.51142538792662 46.76664338829051,-71.51139452431703 46.76662638775735,-71.51136591592594 46.76661095966811,-71.51131767419139 46.76657555288326,-71.5112683798617 46.76653077201244,-71.51122575136041 46.76650006574534,-71.51115777658961 46.76645752809218,-71.5110972549682 46.76641796536925,-71.51101801166584 46.76636025110878,-71.51096187840002 46.76632010075593,-71.5109106769006 46.766297917836674,-71.51085276647461 46.766274039836105,-71.51078807608702 46.76624046946749,-71.51069254057907 46.76618245805559,-71.51063617795633 46.76614892200822,-71.51058453517106 46.766115029373985,-71.51055157414284 46.76609085891721,-71.51051357319777 46.76606392604194,-71.51049213396367 46.76605026971618,-71.51046255025241 46.766039366264245,-71.51043249154803 46.76603106699231,-71.51040329209144 46.7660260078687,-71.51036553964866 46.766019359897356,-71.51034597667295 46.766015718095694,-71.5102727582023 46.76597065320659)"
2524,,"LINESTRING (-71.51527002663474 46.76855490300527,-71.5152565859884 46.7685447752186,-71.5152481094755 46.76854937566709,-71.51521120317533 46.76858788429168,-71.51516499770115 46.768642264280324,-71.51510377148435 46.768709741468854,-71.51503849488833 46.76877559019503,-71.51496350704986 46.768850719452196,-71.51494647082383 46.76886804489462,-71.51493136396859 46.76885983011249,-71.51482820832813 46.768805101508484)"
2525,13325,"LINESTRING (-71.50432125035479 46.76769719261253,-71.50430781018166 46.76764540967578,-71.50430043456478 46.767601508439846,-71.50428760228658 46.76757397476761,-71.50425908742037 46.76753884171821,-71.50424477633295 46.76749373283282,-71.50424182819144 46.76745416504438,-71.50423763488773 46.76743847593551,-71.50422805003342 46.76741800301147,-71.50422613391696 46.76740155620461,-71.50423109289298 46.76738165737978,-71.5042326356213 46.7673625172516,-71.50423549000666 46.76731673592948,-71.50423619604527 46.76728427930511,-71.50423459299334 46.767252976504814,-71.50422973253548 46.76722393342527,-71.50422611986207 46.767207078669706,-71.5042210173416 46.76718121348351,-71.5042185687972 46.76716359280467,-71.50421579718973 46.76713422551215,-71.5042050376492 46.76710831100538,-71.50420106128517 46.76708245392862,-71.50420396014384 46.76705315383052,-71.50420879567444 46.76702027411741,-71.50421178479324 46.76698667289247,-71.5042123756834 46.766959291311466,-71.50420908340215 46.7669357223427,-71.50419874455893 46.76689721801783,-71.50418099236498 46.76686137873735,-71.50414342885432 46.76679795904392,-71.50409195109094 46.76672344277069,-71.50404910723097 46.76666895793349,-71.50401513167785 46.76662316687611,-71.50397999056315 46.766597790131904,-71.50393780712893 46.76657179142349,-71.50391594717748 46.76654175490371,-71.50390584108933 46.76651153429931,-71.503907679017 46.76647868089285,-71.5039213153497 46.76645720353646,-71.50392724446523 46.76644512317973,-71.50393437851619 46.76642954160367,-71.50392473195338 46.76640361730367,-71.50389367972723 46.76637280675146,-71.50383024632893 46.76632632941906,-71.50372249302801 46.76625370106838,-71.50358865158627 46.766170073755724,-71.50349619437286 46.76611031101117,-71.50338889406017 46.7660493378576,-71.5033018443007 46.76599520434376,-71.50325832998541 46.76597081843122,-71.50323523949777 46.765964732297725,-71.50321148412823 46.765963735020186,-71.5031728899653 46.765973051875804,-71.50313867653809 46.76598984240853,-71.50308096131303 46.76601436002456,-71.50303258644762 46.766031409603364,-71.50297355687529 46.76604366743683,-71.5028834300867 46.76605368774278,-71.50282375867708 46.766069459765106,-71.50275489899066 46.76609102505749,-71.5027095870838 46.76609675703194,-71.50266276517537 46.766093082866185,-71.50259015266278 46.766078218060116,-71.50251648673387 46.7660602046592,-71.50244148790934 46.7660507945599,-71.50240128230864 46.766051596573384,-71.50237343950891 46.766056815532274,-71.50233872899865 46.76606588217182,-71.50231760759773 46.76607771765962,-71.50229404782326 46.7660943246607)"
2526,13325,"LINESTRING (-71.5097340884523 46.76968020825917,-71.50968858295893 46.76968481113937,-71.50963671805656 46.76968822858985,-71.50956798366539 46.76968717063453,-71.50951984720193 46.76968200845315,-71.50947632651595 46.76967300900659,-71.50944036419048 46.76966208959041,-71.5094124032543 46.769640024879116,-71.50938186711538 46.769613979427525,-71.50935213091851 46.769595007167034,-71.50930327863932 46.76957114745961,-71.50927716458195 46.76955191832034,-71.50925903799961 46.76951378903101,-71.50926328593359 46.769467131640695,-71.50927276308599 46.76943265439118,-71.5092752662157 46.769387919648615,-71.50926750924263 46.76934696396458,-71.50924374302603 46.76931322972538,-71.50920162852138 46.76928205936242,-71.50914692713893 46.76925697366481,-71.5090909047468 46.76923967257638,-71.50899258906783 46.76921526826788,-71.50891856904416 46.769209488374806,-71.50882811716858 46.769212840807704,-71.50871320489699 46.7692209970016,-71.50862074798134 46.76923758282097,-71.50851151206037 46.769251725441734,-71.50841517579478 46.7692632082742,-71.50833363596908 46.76928105613284,-71.50831520390759 46.76929527109362,-71.50831091139165 46.76931081890264,-71.50829989331248 46.769322395532946,-71.50826407115879 46.769330187257374,-71.50822676097242 46.769343839813615,-71.50817449671453 46.7693686448297,-71.50812942437675 46.76939084045188,-71.50807112545712 46.76940660310884,-71.50803159771048 46.76941790005638,-71.50801639688757 46.769429864367275,-71.50800133718309 46.76946132287465,-71.50797241513614 46.76948946681425,-71.50793490568768 46.7695120995488,-71.5079101213233 46.769522007084866,-71.50789027759936 46.769523729258204,-71.50787336466448 46.76952042355532,-71.50786726464545 46.76951489044565,-71.50785840242033 46.76949534710413,-71.50784807246764 46.769475735719574,-71.50781525715985 46.76943836532102,-71.50777876049455 46.7694142162192,-71.50773652768505 46.76939350930368,-71.50770519091083 46.769365905061775,-71.50766642572651 46.76931559604956,-71.50763256651868 46.769259450072205,-71.50761495956488 46.769210502138556,-71.50759622130026 46.76917601256175,-71.50757794422618 46.769146592954066,-71.5075472970371 46.76911312586678,-71.5074997547479 46.76907519230579,-71.50747587497672 46.76905426073616,-71.50745555006748 46.76902595671166,-71.50743287406104 46.76899023326516,-71.50741749116841 46.76895732449498,-71.50739151464717 46.76892856640655,-71.50737026331302 46.76890534455495,-71.50735701208369 46.768877913880786,-71.50735637225371 46.76884359781657,-71.50738398454581 46.76881192093325,-71.50743526246866 46.7687847858655,-71.50746732055042 46.76875981720814,-71.50749296385413 46.768729282196475,-71.50749552343679 46.768704348317314,-71.50748603477273 46.76868630388084,-71.50745939200064 46.76867587756948,-71.50742457033515 46.76866498346301,-71.5073511225702 46.76861892012898,-71.50731640815177 46.768588493615276,-71.50728221486825 46.76856003274021,-71.50727776619253 46.768530698281864,-71.5072892085881 46.768487099422494,-71.50730368212939 46.76846071120042,-71.50731855703083 46.768428462713146,-71.50731853624045 46.76840347058162,-71.50731053728624 46.76838034797959,-71.50728769220514 46.76836292489769,-71.50725634805278 46.76834541468207,-71.50719221202645 46.7683135017675,-71.50712344427674 46.768287378351765,-71.50701225738787 46.76824593826032,-71.5069101085633 46.768215934074036,-71.50682955807211 46.768194772272956,-71.50676764006037 46.768189820150425,-71.50669998461971 46.7681875364523,-71.50663919278611 46.76818259234628,-71.5065967177826 46.76818254313315,-71.50653451024496 46.768190863288936,-71.50646047728132 46.76819554486555,-71.5064005104207 46.768204663924564,-71.50634166414751 46.768214195933936,-71.50629656242721 46.76821722852303,-71.50621252720232 46.768212821449595,-71.50612121931876 46.76821653013531,-71.5060357741545 46.76822500034263,-71.50597759997913 46.76822984806904,-71.50594429619255 46.76822520174203,-71.50590550207647 46.76820836840739,-71.50587380156409 46.768192786199435,-71.50585130465365 46.76818629953094,-71.5058337797706 46.76818455530197,-71.50582187147067 46.768185604602685,-71.50580524419983 46.768194801237016,-71.50579346527088 46.76821616352535,-71.50576921619792 46.768263959210245,-71.50576550083701 46.768315469914,-71.50577293020048 46.76834952839344,-71.50580222528848 46.76836741688509,-71.50584228646927 46.768400261907686,-71.50585089631427 46.76842106713828,-71.50584245380925 46.7684444153239,-71.50582627601227 46.76845947373674,-71.50573018922543 46.768499084214696,-71.5056590384901 46.76852217379668,-71.50562510439809 46.76853080277269,-71.50560948695758 46.76853024728022,-71.5055820629118 46.76852565713775,-71.5055476589783 46.76850341418655,-71.5055219680574 46.76848712233028,-71.5054776373055 46.76846827729848,-71.50544436254302 46.76846167832767,-71.50540439999314 46.768460859886574,-71.50536953170331 46.76846009563822,-71.50533301492223 46.76845658393185,-71.50528699349982 46.768447496902525,-71.50522604450926 46.76842144760646,-71.50513884328117 46.768369332055954,-71.50507756424031 46.768341720186264,-71.50502312228491 46.768329018436205,-71.50496338097705 46.76832564760012,-71.50492477176464 46.76833070982297,-71.50488718113658 46.76834125995798,-71.50485301536254 46.76835925610992,-71.5048102676163 46.768381861848525,-71.50478514837923 46.76839136680679,-71.50476150312197 46.768394237384214,-71.50472302631546 46.768393045799705,-71.50468773780868 46.7683844670631,-71.50460813806814 46.768339058745816,-71.50457031392857 46.768308181883356,-71.5045320343583 46.768271821132984,-71.50450018913507 46.76823435129839,-71.50447793855342 46.76819814671423,-71.50445961971664 46.76816355397691,-71.50444188134911 46.76812778659479,-71.50442448664087 46.76807599340276,-71.50440780638013 46.76801755450992,-71.50439066496654 46.767954027634794,-71.50437609786704 46.767894454621576,-71.50436340471504 46.767853281023,-71.50434356792556 46.767791253223656,-71.50432949111054 46.76773480668689,-71.50432125035479 46.76769719261253)"
2527,13325,"LINESTRING (-71.51296831362393 46.769943652120126,-71.51295135113389 46.769922363578566,-71.51291070685743 46.769904802286995,-71.51288219458085 46.769898109345895,-71.51283515672202 46.76990338378584,-71.51278924665812 46.769905958268076,-71.51271428745159 46.769898344856905,-71.51265423944 46.76988990671659,-71.51262240392361 46.76987426459903,-71.51259733012847 46.76984074954732,-71.5125531345039 46.76982231990161,-71.5125143006624 46.76981821022894,-71.51244404135846 46.76981823807829,-71.51238388525788 46.769835467801705,-71.51232932496488 46.76985854970394,-71.5122917152345 46.76988762625674,-71.51224820866416 46.76991924699134,-71.51218160688398 46.769949569568745,-71.51212698844162 46.76997654737783,-71.5120774873804 46.76999502318158,-71.51203682559881 46.770007968906654,-71.51200764538095 46.77000825395148,-71.51198628156503 46.770001524560094,-71.5119651128432 46.76998633671831,-71.51195747255791 46.769968501222465,-71.51196693475785 46.76992632286905,-71.511968849732 46.76989993715821,-71.51196016206394 46.76987162099126,-71.51193412487515 46.76982999046343,-71.51190651002658 46.76978801401939,-71.51185670102457 46.76975788429595,-71.51180564785665 46.76974171914168,-71.51176057930606 46.769740282323035,-71.51171274015336 46.76974471771398,-71.51166824175334 46.769753450873665,-71.51162520318161 46.769756935141025,-71.51157758053081 46.76974356446392,-71.51154417026734 46.769715124933114,-71.51146344958462 46.769680194239825,-71.51137597280305 46.76965225951014,-71.51127870578425 46.7696378070372,-71.51121516063631 46.76964536785526,-71.51114131742177 46.76966097254705,-71.5110921106255 46.769690277126045,-71.51106827550107 46.76972639279594,-71.5110320873615 46.76976639613341,-71.51098352044278 46.76979071994065,-71.51096500351787 46.76979617347463,-71.51093017742154 46.76980121329763,-71.51086731904425 46.7697839104925,-71.51081972801714 46.76975892472382,-71.51079415704098 46.76972466695856,-71.51077595093227 46.76969284516701,-71.51075370727062 46.769662867332784,-71.51074391371381 46.76963769162695,-71.51074427328739 46.76960512107678,-71.51074969314008 46.769575681601005,-71.51075112088066 46.76954421718354,-71.51074275438243 46.769530931258636,-71.51072139898726 46.769524633389075,-71.51069380013463 46.76952334773562,-71.51066382903497 46.76952823664083,-71.51059102849588 46.76955268433736,-71.51052528898808 46.76957383089128,-71.51046125782783 46.76959461145886,-71.51040703127653 46.76960616496578,-71.51033492254156 46.769607404385695,-71.5102495564818 46.76959988123929,-71.51020024868455 46.769598598184885,-71.51013420596308 46.769600737560175,-71.51001887875732 46.769624552657966,-71.50985911117151 46.769655318273934,-71.5097692678861 46.76967515668588,-71.5097340884523 46.76968020825917)"
