ï»¿PIIA_ZAEP,WKT
Oui,"POLYGON  (( 284521.71750000 5055946.25620000, 284517.04250000 5055970.24490000, 284510.84090000 5056002.06720000, 284510.78480000 5056002.35510000, 284507.15030000 5056021.00470000, 284505.43770000 5056029.79250000, 284494.27420000 5056087.07570000, 284494.27330000 5056087.08050000, 284390.84980000 5056059.50680000, 284381.12980000 5056056.91550000, 284381.12520000 5056056.91480000, 284384.77840000 5056038.13820000, 284392.19420000 5056000.02320000, 284397.01600000 5055975.24080000, 284411.07990000 5055902.95680000, 284412.39180000 5055896.21380000, 284420.15500000 5055856.31230000, 284420.50900000 5055854.49300000, 284414.66410000 5055853.35860000, 284391.87830000 5055848.93540000, 284391.71690000 5055848.90420000, 284357.01240000 5055842.16720000, 284343.29430000 5055815.93050000, 284344.44310000 5055810.25630000, 284345.37830000 5055805.63690000, 284355.00960000 5055758.06570000, 284356.93750000 5055748.54360000, 284319.79200000 5055741.01530000, 284321.76320000 5055731.29130000, 284336.36660000 5055659.23520000, 284344.06310000 5055623.85340000, 284344.09640000 5055623.70010000, 284355.66260000 5055570.52870000, 284366.51460000 5055520.64070000, 284370.46070000 5055502.50030000, 284375.29260000 5055480.28700000, 284381.17700000 5055438.13670000, 284384.81810000 5055420.17100000, 284392.07370000 5055384.37140000, 284396.95960000 5055360.26400000, 284398.66180000 5055364.34240000, 284400.17540000 5055356.87430000, 284403.39330000 5055340.99730000, 284408.70920000 5055351.08820000, 284413.52590000 5055361.42670000, 284417.83210000 5055371.98810000, 284421.61730000 5055382.74710000, 284424.87270000 5055393.67820000, 284427.59030000 5055404.75520000, 284439.92040000 5055447.32710000, 284443.38700000 5055459.33610000, 284447.53350000 5055471.12760000, 284452.34650000 5055482.66320000, 284457.81030000 5055493.90510000, 284463.90700000 5055504.81670000, 284470.61680000 5055515.36240000, 284477.91770000 5055525.50790000, 284479.96580000 5055528.25530000, 284480.05140000 5055528.33720000, 284487.77230000 5055537.78930000, 284495.33580000 5055546.43340000, 284503.17930000 5055554.82420000, 284511.29440000 5055562.95270000, 284515.20080000 5055566.68090000, 284526.50810000 5055576.85240000, 284538.24730000 5055586.52220000, 284550.39620000 5055595.67200000, 284584.91800000 5055621.95630000, 284582.97760000 5055631.91610000, 284573.87350000 5055678.62900000, 284572.89990000 5055683.62440000, 284572.89930000 5055683.62740000, 284572.90390000 5055683.62830000, 284579.32820000 5055684.89900000, 284586.50910000 5055686.31930000, 284590.66070000 5055687.14050000, 284598.86630000 5055694.38420000, 284607.07180000 5055701.62800000, 284615.27730000 5055708.87180000, 284621.32990000 5055719.80860000, 284627.38250000 5055730.74560000, 284633.43510000 5055741.68260000, 284638.62090000 5055751.05320000, 284639.32420000 5055752.32400000, 284635.17230000 5055754.94810000, 284652.13520000 5055768.87240000, 284639.66000000 5055784.26340000, 284666.23710000 5055789.69750000, 284669.73760000 5055790.41330000, 284670.20380000 5055790.50860000, 284663.62140000 5055823.37340000, 284647.47350000 5055902.13660000, 284645.12870000 5055901.65610000, 284645.11650000 5055901.65360000, 284534.83360000 5055879.05410000, 284534.81480000 5055879.05030000, 284521.71750000 5055946.25620000))"
Oui,"POLYGON  (( 284337.02710000 5042783.56320000, 284329.80290000 5042778.48160000, 284322.09920000 5042773.06280000, 284314.39530000 5042767.64380000, 284305.44820000 5042761.35030000, 284303.73880000 5042760.14790000, 284304.45570000 5042756.70790000, 284304.61890000 5042753.19770000, 284292.46260000 5042745.13920000, 284291.61240000 5042743.86630000, 284278.67530000 5042724.49860000, 284274.60320000 5042718.40230000, 284265.53190000 5042712.26200000, 284249.65830000 5042702.21760000, 284253.62700000 5042696.63430000, 284238.96580000 5042686.58000000, 284232.52720000 5042695.49980000, 284231.68160000 5042694.92880000, 284238.07650000 5042685.94190000, 284220.38910000 5042673.99640000, 284205.04830000 5042663.63580000, 284207.86420000 5042659.58030000, 284193.11860000 5042649.30960000, 284178.37270000 5042639.03890000, 284159.84200000 5042626.13200000, 284147.99140000 5042642.98760000, 284130.70640000 5042667.57250000, 284127.56890000 5042672.03510000, 284088.09980000 5042639.20900000, 284082.94570000 5042634.92240000, 284064.01680000 5042619.17940000, 284046.98690000 5042605.01580000, 284028.88260000 5042589.95860000, 284021.31590000 5042584.16420000, 284021.28120000 5042584.14030000, 284012.13540000 5042577.98790000, 284001.10510000 5042571.12890000, 283989.81730000 5042564.70240000, 283989.78160000 5042564.68330000, 283979.00050000 5042559.07090000, 283968.02290000 5042553.85340000, 283956.86320000 5042549.03760000, 283949.42660000 5042547.64750000, 283940.72950000 5042546.47140000, 283931.98150000 5042545.76810000, 283923.20820000 5042545.53970000, 283912.78470000 5042546.45990000, 283897.79920000 5042548.51030000, 283871.98720000 5042553.90970000, 283865.88050000 5042555.44220000, 283825.46970000 5042565.58310000, 283766.62730000 5042584.68570000, 283731.16790000 5042595.07390000, 283719.94490000 5042597.38240000, 283709.53480000 5042598.95210000, 283699.61100000 5042600.09390000, 283687.19180000 5042598.89180000, 283674.66090000 5042597.13170000, 283655.79990000 5042591.88630000, 283645.49000000 5042589.01900000, 283649.65020000 5042582.93590000, 283653.42640000 5042577.41420000, 283663.13540000 5042563.21770000, 283677.35800000 5042542.29780000, 283697.80100000 5042511.00500000, 283681.74340000 5042500.02320000, 283672.64200000 5042493.79870000, 283679.95470000 5042483.10630000, 283836.87160000 5042255.57970000, 283940.79450000 5042109.30090000, 283940.83850000 5042109.23900000, 283940.86930000 5042109.63040000, 283952.27850000 5042254.71270000, 284223.03230000 5042445.08030000, 284265.93220000 5042475.24330000, 284266.03100000 5042475.10270000, 284303.18890000 5042422.25420000, 284333.87320000 5042378.61290000, 284366.00140000 5042400.30230000, 284360.20830000 5042408.61080000, 284347.96870000 5042426.16500000, 284341.06810000 5042436.04960000, 284353.75900000 5042444.62480000, 284367.99200000 5042454.24190000, 284388.71490000 5042468.21440000, 284403.88040000 5042478.43450000, 284419.04580000 5042488.65560000, 284434.21120000 5042498.87600000, 284435.91330000 5042500.02320000, 284449.37630000 5042509.09720000, 284464.54100000 5042519.31890000, 284479.64410000 5042529.54250000, 284476.73330000 5042533.63330000, 284471.51310000 5042541.03010000, 284466.29850000 5042548.43020000, 284461.08570000 5042555.83170000, 284455.87090000 5042563.23230000, 284450.65760000 5042570.63360000, 284445.44260000 5042578.03280000, 284440.22800000 5042585.43350000, 284435.01320000 5042592.83360000, 284429.79800000 5042600.23410000, 284424.58280000 5042607.63390000, 284419.36760000 5042615.03380000, 284414.17180000 5042622.44710000, 284404.27390000 5042636.56800000, 284394.39610000 5042650.65980000, 284429.09010000 5042654.20630000, 284429.91540000 5042654.78520000, 284421.99160000 5042666.32530000, 284414.94650000 5042676.27430000, 284414.67550000 5042676.65420000, 284407.86600000 5042686.19830000, 284400.86200000 5042696.17650000, 284393.85820000 5042706.15460000, 284386.85420000 5042716.13300000, 284385.55870000 5042717.97890000, 284380.04370000 5042725.83580000, 284374.52890000 5042733.69260000, 284368.04880000 5042742.92440000, 284359.29400000 5042755.39700000, 284350.62200000 5042767.75180000, 284349.10630000 5042766.67850000, 284337.02710000 5042783.56320000))"
Oui,"POLYGON  (( 283550.87200000 5042565.48220000, 283544.14690000 5042563.25720000, 283535.94220000 5042560.54270000, 283529.08780000 5042558.27500000, 283521.01230000 5042555.60330000, 283500.02320000 5042548.65920000, 283488.95140000 5042544.99610000, 283448.93780000 5042533.28240000, 283430.85840000 5042527.98970000, 283403.44900000 5042519.96570000, 283373.08070000 5042511.07560000, 283380.85570000 5042500.02320000, 283383.42640000 5042496.36900000, 283393.22500000 5042482.44010000, 283424.06760000 5042438.81570000, 283453.96070000 5042385.29380000, 283482.05800000 5042334.98710000, 283494.22540000 5042313.20210000, 283500.02320000 5042304.88960000, 283513.90130000 5042284.99190000, 283547.03080000 5042237.49240000, 283583.57700000 5042185.09440000, 283617.56390000 5042136.36580000, 283650.32470000 5042089.39510000, 283668.59240000 5042063.20370000, 283683.56610000 5042041.73510000, 283712.65890000 5042000.02320000, 283740.34030000 5041960.33500000, 283749.53930000 5041947.14600000, 283785.61210000 5041895.42660000, 283820.43700000 5041845.49650000, 283856.34100000 5041794.01910000, 283890.55940000 5041744.95850000, 283926.46040000 5041693.48550000, 283962.10870000 5041642.37490000, 283999.08650000 5041589.35800000, 284000.02320000 5041588.01500000, 284027.06030000 5041549.25050000, 284032.79500000 5041551.61750000, 284051.02970000 5041559.14380000, 284060.01740000 5041562.85340000, 284060.35320000 5041562.99200000, 284108.98600000 5041593.26420000, 284120.28730000 5041598.68000000, 284146.13450000 5041611.06650000, 284152.48600000 5041614.11030000, 284158.37580000 5041616.93280000, 284168.95100000 5041636.16930000, 284172.53920000 5041642.69640000, 284173.39990000 5041643.19960000, 284176.20550000 5041644.83980000, 284180.15560000 5041647.14920000, 284186.25770000 5041650.71670000, 284192.35950000 5041654.28400000, 284190.04930000 5041657.52420000, 284138.79410000 5041729.41360000, 284080.11040000 5041811.72200000, 284058.97720000 5041841.36290000, 283944.25640000 5042002.26750000, 283913.47930000 5042045.43480000, 283901.16040000 5042062.71290000, 283901.05630000 5042062.85910000, 283788.43540000 5042220.81850000, 283724.79100000 5042313.87910000, 283655.77300000 5042414.79700000, 283628.95210000 5042454.01440000, 283597.48650000 5042500.02320000, 283559.61070000 5042555.40520000, 283556.01590000 5042560.66160000, 283554.58100000 5042560.22950000, 283550.87200000 5042565.48220000))"
Oui,"POLYGON  (( 278388.15210000 5048769.43650000, 278372.86290000 5048760.41840000, 278366.24660000 5048757.18900000, 278361.78350000 5048757.44180000, 278357.69380000 5048757.67340000, 278348.33410000 5048755.41280000, 278343.78550000 5048751.68050000, 278340.26550000 5048748.79230000, 278335.74700000 5048746.69310000, 278330.21400000 5048746.47740000, 278323.32130000 5048746.20870000, 278314.76850000 5048743.62510000, 278307.66810000 5048745.72420000, 278297.34020000 5048748.95370000, 278286.20540000 5048752.50620000, 278276.01890000 5048757.51000000, 278269.90690000 5048757.99630000, 278262.48370000 5048754.60530000, 278254.73780000 5048747.50040000, 278244.57130000 5048737.65040000, 278237.79360000 5048727.80040000, 278229.56360000 5048720.21110000, 278222.46310000 5048710.36110000, 278218.75150000 5048709.06930000, 278215.68550000 5048711.00700000, 278207.96680000 5048714.75460000, 278211.81240000 5048709.15850000, 278213.16210000 5048707.19450000, 278217.38190000 5048701.05400000, 278224.47320000 5048690.73490000, 278228.47580000 5048684.91040000, 278232.27610000 5048679.38040000, 278240.80420000 5048666.97080000, 278252.88700000 5048649.38810000, 278270.14840000 5048624.27020000, 278287.40960000 5048599.15230000, 278296.46910000 5048585.96930000, 278313.30150000 5048561.47550000, 278321.93200000 5048548.91650000, 278330.56280000 5048536.35760000, 278347.82400000 5048511.23970000, 278355.53210000 5048500.02320000, 278365.08520000 5048486.12180000, 278373.71590000 5048473.56280000, 278382.34650000 5048461.00390000, 278399.60780000 5048435.88600000, 278416.86910000 5048410.76810000, 278434.13040000 5048385.65020000, 278451.39150000 5048360.53230000, 278468.65290000 5048335.41450000, 278474.66130000 5048326.67140000, 278485.91420000 5048310.29650000, 278500.02320000 5048289.76560000, 278501.55320000 5048287.53930000, 278505.00540000 5048282.51560000, 278508.45770000 5048277.49200000, 278533.35530000 5048241.11350000, 278537.61310000 5048234.89240000, 278554.82640000 5048209.74160000, 278583.04760000 5048168.50690000, 278589.25310000 5048159.44000000, 278606.46640000 5048134.28920000, 278623.67980000 5048109.13850000, 278640.89300000 5048083.98770000, 278675.31960000 5048033.68610000, 278698.35870000 5048000.02320000, 278726.95960000 5047958.23370000, 278819.37760000 5048021.48500000, 278767.73760000 5048096.93750000, 278821.18230000 5048133.51530000, 278814.56690000 5048143.26300000, 278792.33040000 5048176.02860000, 278790.39200000 5048178.88490000, 278771.73650000 5048206.37360000, 278755.14180000 5048230.82600000, 278730.56820000 5048267.03520000, 278707.88680000 5048300.45630000, 278686.62600000 5048331.78400000, 278670.68820000 5048355.26840000, 278669.71130000 5048356.70800000, 278654.16090000 5048379.62140000, 278652.88480000 5048381.50180000, 278622.92220000 5048425.65150000, 278613.05990000 5048440.18360000, 278609.06350000 5048446.08160000, 278605.05760000 5048451.99380000, 278593.24700000 5048469.21400000, 278572.11630000 5048500.02320000, 278510.14210000 5048590.38330000, 278500.02320000 5048605.23540000, 278388.15210000 5048769.43650000))"
Oui,"POLYGON  (( 276371.09590000 5044978.35080000, 276352.34490000 5045000.02320000, 276352.14620000 5045000.25280000, 276359.06790000 5045006.24150000, 276340.11870000 5045028.14290000, 276333.53830000 5045035.74850000, 276333.60900000 5045035.80970000, 276344.38360000 5045045.13470000, 276333.81000000 5045057.34660000, 276319.54830000 5045073.81800000, 276315.85540000 5045078.08310000, 276323.68930000 5045084.86100000, 276330.13940000 5045090.44180000, 276331.30680000 5045091.45190000, 276336.58950000 5045096.02250000, 276342.98130000 5045101.55270000, 276343.03980000 5045101.60280000, 276349.48970000 5045107.18380000, 276352.71460000 5045109.97400000, 276355.93980000 5045112.76440000, 276362.38990000 5045118.34510000, 276363.29720000 5045119.13010000, 276372.05370000 5045126.70630000, 276372.51500000 5045127.10540000, 276381.73250000 5045135.08060000, 276391.41150000 5045143.45490000, 276401.09050000 5045151.82920000, 276407.61620000 5045157.47550000, 276415.94530000 5045164.68190000, 276412.86790000 5045168.89680000, 276404.02430000 5045181.00900000, 276397.89930000 5045189.05620000, 276385.64660000 5045205.15420000, 276381.56190000 5045210.52080000, 276365.58070000 5045232.15350000, 276365.51930000 5045232.23660000, 276354.02010000 5045222.05250000, 276342.52080000 5045211.86840000, 276331.06940000 5045201.70130000, 276319.85750000 5045191.77180000, 276308.44950000 5045181.66850000, 276297.04170000 5045171.56530000, 276292.90920000 5045167.90540000, 276285.63380000 5045161.46210000, 276274.54640000 5045151.64270000, 276273.31340000 5045150.55070000, 276269.77990000 5045147.42130000, 276261.22120000 5045139.84160000, 276251.12680000 5045126.41360000, 276251.10690000 5045126.38690000, 276242.88380000 5045115.36880000, 276239.04080000 5045110.21950000, 276292.98320000 5045037.26550000, 276303.49240000 5045023.05250000, 276310.81590000 5045012.90370000, 276231.47190000 5044956.81060000, 276235.86880000 5044950.58810000, 276241.87800000 5044942.07720000, 276255.87770000 5044922.24930000, 276257.31740000 5044920.21020000, 276254.57170000 5044918.36050000, 276236.39550000 5044906.11550000, 276233.86600000 5044904.41150000, 276221.24910000 5044895.84700000, 276190.32990000 5044875.03690000, 276189.90750000 5044874.75260000, 276189.69010000 5044875.03690000, 276179.91040000 5044887.82600000, 276169.45430000 5044902.83500000, 276160.25000000 5044914.97000000, 276140.83350000 5044886.11680000, 276132.24100000 5044872.08730000, 276119.42250000 5044852.29920000, 276111.86650000 5044840.63480000, 276107.61860000 5044846.54810000, 276092.87420000 5044867.07300000, 276081.40450000 5044883.03960000, 276075.69070000 5044891.16660000, 276070.09570000 5044899.12460000, 276058.62600000 5044915.09110000, 276048.82270000 5044928.44880000, 276046.99520000 5044930.93900000, 276022.98700000 5044913.24090000, 275983.10600000 5044883.84180000, 275982.25110000 5044883.21160000, 275987.13090000 5044876.52240000, 275992.01070000 5044869.83320000, 275996.53100000 5044863.63680000, 276000.02320000 5044858.84980000, 276001.97150000 5044856.17900000, 276010.95580000 5044843.87060000, 276015.93320000 5044836.90740000, 276020.03250000 5044831.17250000, 276023.42880000 5044826.42120000, 276024.13190000 5044825.43760000, 276028.23120000 5044819.70270000, 276027.15720000 5044818.92390000, 276005.65870000 5044803.33510000, 276000.02320000 5044800.06990000, 275992.40420000 5044795.65550000, 275979.25310000 5044786.11960000, 275966.57810000 5044776.92880000, 275947.41660000 5044763.03450000, 275945.94570000 5044765.07170000, 275933.93320000 5044781.71080000, 275925.25330000 5044793.73350000, 275917.45240000 5044804.53870000, 275908.38100000 5044817.10400000, 275905.44570000 5044821.16980000, 275878.60920000 5044815.63570000, 275874.20310000 5044814.72720000, 275864.35120000 5044812.69670000, 275865.51040000 5044808.99130000, 275867.12210000 5044805.45920000, 275869.16120000 5044802.15530000, 275869.18590000 5044802.12040000, 275869.38620000 5044801.84070000, 275861.21760000 5044795.96830000, 275838.94910000 5044779.89140000, 275856.40050000 5044755.90830000, 275860.83470000 5044749.81450000, 275860.83640000 5044749.81210000, 275865.36710000 5044743.58570000, 275883.15720000 5044718.83940000, 275886.04840000 5044714.83180000, 275933.91060000 5044648.48820000, 276000.02320000 5044557.33160000, 276026.13090000 5044521.33410000, 276033.48650000 5044511.28320000, 276039.60010000 5044502.92940000, 276041.72700000 5044500.02320000, 276048.14660000 5044491.25130000, 276059.27900000 5044476.03960000, 276075.70050000 5044453.60040000, 276190.58750000 5044296.61590000, 276198.23990000 5044298.98520000, 276213.60630000 5044303.51950000, 276257.64450000 5044316.09010000, 276327.39080000 5044335.99890000, 276375.11690000 5044349.62220000, 276392.67380000 5044353.57330000, 276458.53110000 5044368.39440000, 276486.69980000 5044374.73370000, 276500.02320000 5044377.73210000, 276516.43340000 5044381.42520000, 276547.73000000 5044388.46840000, 276585.14390000 5044398.75150000, 276613.78710000 5044406.62400000, 276622.09790000 5044409.14750000, 276630.26310000 5044412.10870000, 276599.70590000 5044453.28520000, 276631.24860000 5044476.69310000, 276631.44230000 5044476.43210000, 276646.43830000 5044456.22520000, 276660.58080000 5044466.71760000, 276674.26880000 5044476.87280000, 276656.39240000 5044500.02320000, 276655.63380000 5044501.00560000, 276681.14850000 5044516.27760000, 276577.18470000 5044651.17850000, 276665.82200000 5044720.47060000, 276671.92350000 5044712.29170000, 276687.50590000 5044691.40400000, 276705.82110000 5044666.85290000, 276773.80950000 5044704.54030000, 276770.20950000 5044709.27450000, 276762.83040000 5044718.97860000, 276755.45130000 5044728.68260000, 276726.43200000 5044767.85240000, 276718.98630000 5044777.90250000, 276711.65820000 5044787.79360000, 276702.72670000 5044799.84900000, 276694.38130000 5044811.11430000, 276686.76120000 5044821.40000000, 276676.23840000 5044835.60300000, 276664.91730000 5044850.88400000, 276664.97350000 5044850.92530000, 276673.84430000 5044857.44610000, 276684.58480000 5044865.34130000, 276684.59180000 5044865.34630000, 276684.60090000 5044865.35280000, 276684.68690000 5044865.41450000, 276684.71110000 5044865.43110000, 276684.71810000 5044865.43590000, 276684.72350000 5044865.43960000, 276684.72700000 5044865.44200000, 276684.79050000 5044865.48560000, 276684.83980000 5044865.51790000, 276684.84670000 5044865.52240000, 276684.85540000 5044865.52810000, 276684.89550000 5044865.55450000, 276684.97020000 5044865.60140000, 276684.97820000 5044865.60640000, 276684.98600000 5044865.61130000, 276685.00190000 5044865.62130000, 276685.10290000 5044865.68170000, 276685.10970000 5044865.68580000, 276685.65950000 5044865.97110000, 276685.66810000 5044865.97490000, 276685.76770000 5044866.01920000, 276685.79460000 5044866.03050000, 276685.80100000 5044866.03320000, 276685.80620000 5044866.03540000, 276685.81000000 5044866.03700000, 276685.87690000 5044866.06520000, 276685.90270000 5044866.07550000, 276685.93790000 5044866.08950000, 276685.94460000 5044866.09220000, 276685.95310000 5044866.09560000, 276685.98690000 5044866.10900000, 276685.99980000 5044866.11380000, 276686.08280000 5044866.14510000, 276686.08920000 5044866.14750000, 276686.09770000 5044866.15070000, 276686.53140000 5044866.29110000, 276686.53930000 5044866.29320000, 276686.67450000 5044866.32960000, 276686.68090000 5044866.33130000, 276686.68870000 5044866.33320000, 276686.82510000 5044866.36620000, 276686.83140000 5044866.36770000, 276686.83920000 5044866.36940000, 276686.97670000 5044866.39900000, 276686.98280000 5044866.40030000, 276686.99050000 5044866.40180000, 276687.12900000 5044866.42790000, 276687.13500000 5044866.42900000, 276687.74960000 5044866.50510000, 276688.22040000 5044866.52090000, 276689.14480000 5044866.44590000, 276690.04720000 5044866.23170000, 276690.90670000 5044865.88320000, 276691.70340000 5044865.40830000, 276692.41890000 5044864.81820000, 276693.03670000 5044864.12650000, 276689.47420000 5044868.93540000, 276687.12020000 5044872.11300000, 276674.51770000 5044889.12320000, 276658.95330000 5044877.59220000, 276654.92670000 5044874.60900000, 276645.85530000 5044886.85350000, 276628.80280000 5044874.22010000, 276622.72170000 5044882.48280000, 276605.22390000 5044869.59020000, 276592.19130000 5044859.98730000, 276584.95820000 5044854.54950000, 276577.27700000 5044848.52980000, 276575.40240000 5044847.00390000, 276575.34340000 5044846.95590000, 276573.40990000 5044845.38210000, 276571.47640000 5044843.80840000, 276569.56790000 5044842.20430000, 276568.75580000 5044841.52180000, 276567.65950000 5044840.60020000, 276566.06050000 5044839.25630000, 276565.75100000 5044838.99610000, 276555.86760000 5044830.30920000, 276544.89720000 5044820.06650000, 276534.14540000 5044809.17280000, 276514.71430000 5044787.90540000, 276502.65920000 5044804.30070000, 276500.02320000 5044807.88480000, 276493.99200000 5044816.08530000, 276485.32470000 5044827.86990000, 276476.65750000 5044839.65460000, 276469.07440000 5044849.96510000, 276461.49130000 5044860.27570000, 276456.80560000 5044866.64670000, 276451.73990000 5044873.53450000, 276444.15690000 5044883.84490000, 276436.57390000 5044894.15550000, 276427.90650000 5044905.94010000, 276422.13040000 5044913.79390000, 276416.35370000 5044921.64830000, 276409.85480000 5044930.48380000, 276403.71740000 5044938.82890000, 276397.58000000 5044947.17420000, 276389.99690000 5044957.48480000, 276382.32540000 5044967.91580000, 276377.79640000 5044974.07280000, 276376.08130000 5044972.58880000, 276371.09590000 5044978.35080000))"
