"Station","Date","%OD","O2 (mg/L)","COND.","pH","TEMP  (oC)","Signe COLI","COLI","MÉTÉO","Ag (µg/L)","Al (µg/L)","As (µg/L)","Ba (µg/L)","Be (µg/L)","Ca (µg/L)","Cd (µg/L)","Co (µg/L)","COT (µg/L)","Cr (µg/L)","Cu (µg/L)","Fe (µg/L)","K (µg/L)","Mg (µg/L)","Mn (µg/L)","Mo (µg/L)","Na (µg/L)","NH3 (µg/L)","Ni (µg/L)","Ptot (µg/L)","Pb (µg/L)","MES  (mg/L)","Sb (µg/L)","Se (µg/L)","Sn (µg/L)","U (µg/L)","V (µg/L)","Zn (µg/L)"
"EMIS-40RS","2011-10-11  15:11:19","107","10,4",280,"8,6","16,4","=","150","0","0,1","120,0","0,9","23,8","0,1","34020,0","0,1","0,1","2,5","0,3","0,8","125,9","1686,2","8836,0","5,0","1,1","13088,0","20,0","0,7","12,0","0,2","3,3","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-40RS","2011-10-26  16:17:15","101","10,9",265,"8,0","11,8","=","2","-2","0,1","110,8","0,8","24,4","0,1","29600,0","0,1","0,1","2,9","0,3","0,9","150,0","1456,8","7562,0","4,8","1,0","11218,0","20,0","0,7","13,0","0,2","3,2","0,5","0,5","1,0","0,3","0,5","5,4"
"EMIS-4P1","2011-08-02  10:16:04","83","7,0",322,"7,9","23,9","=","49000","0","0,1","183,2","0,8","24,0","0,1","31100,0","0,1","1,0","3,7","1,2","2,0","244,4","1792,4","7772,0","11,8","1,3","14748,0","197,2","1,0","33,0","0,2","5,4","0,5","0,5","1,0","0,3","0,7","3,0"
"EMIS-4P1","2011-08-08  10:18:14","90","7,5",307,"8,1","24,4","=","120000","-1","0,1","157,8","1,5","23,4","0,1","31620,0","0,2","1,4","3,7","1,5","2,1","202,2","1998,4","8214,0","10,4","1,6","14672,0","264,6","1,1","29,0","0,2","4,0","0,5","0,7","1,0","0,4","0,7","3,0"
"EMIS-4P1","2011-08-30  10:11:11","84","7,5",337,"7,8","20,7","=","520000","-1","0,1","142,8","0,8","25,8","0,1","35380,0","0,1","1,6","3,9","0,5","3,2","276,2","2352,0","9064,0","13,8","1,4","19644,0","264,6","1,0","39,0","0,2","6,0","0,5","0,5","1,0","0,4","0,6","3,0"
"EMIS-4P1","2011-09-13  09:56:27","89","7,9",311,"8,0","21,2","=","100000","-1","0,1","120,4","0,8","22,8","0,1","32380,0","0,1","0,6","3,4","0,7","1,6","201,0","1855,6","8416,0","10,4","1,2","14838,0","227,2","0,7","25,0","0,2","4,0","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-4P1","2011-09-26  09:44:51","105","9,7",277,"8,3","19,1","=","28000","1","0,1","68,7","0,8","22,4","0,1","31220,0","0,1","0,3","2,6","0,3","1,0","121,5","1640,8","8040,0","6,3","1,1","12442,0","91,8","0,6","16,0","0,2","2,7","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-4P1","2011-10-11  10:00:24","99","9,7",304,"8,1","16,3","=","140000","0","0,1","98,7","0,8","23,1","0,1","33360,0","0,1","0,8","4,0","0,3","2,2","109,5","2134,0","8706,0","7,9","1,2","15762,0","402,3","0,7","28,0","0,2","2,9","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-4P1","2011-10-26  10:41:42","102","11,0",280,"7,8","11,9","=","54000","-2","0,1","160,3","1,0","25,6","0,1","29820,0","0,1","0,8","4,0","1,6","2,8","219,0","1843,0","7696,0","9,7","1,6","13918,0","357,0","1,0","34,0","0,3","5,1","0,5","0,6","1,0","0,4","0,6","3,3"
"EMIS-4P2","2011-08-02  10:20:46","92","7,7",306,"8,1","23,9","=","15000","0","0,1","180,4","0,9","24,0","0,1","29760,0","0,1","0,5","3,3","1,1","1,4","226,0","1607,6","7708,0","10,1","1,2","13038,0","66,2","0,9","22,0","0,2","4,8","0,5","0,5","1,0","0,3","0,7","3,0"
"EMIS-4P2","2011-08-08  10:21:47","82","6,9",318,"8,0","24,5","=","99000","-1","0,1","253,6","0,9","23,8","0,1","31880,0","0,1","1,3","3,9","1,2","2,3","275,8","2092,0","8338,0","13,6","1,2","15374,0","320,8","1,0","37,0","0,2","6,3","0,5","0,5","1,0","0,3","0,8","3,0"
"EMIS-4P2","2011-08-30  10:17:59","91","8,1",307,"8,1","20,7","=","180000","-1","0,1","126,5","0,9","23,9","0,1","35420,0","0,1","0,6","3,0","0,4","1,6","182,8","1839,4","8468,0","8,6","1,2","14804,0","80,4","0,8","21,0","0,2","4,3","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-4P2","2011-09-13  10:02:18","96","8,6",293,"8,4","21,1","=","10000","-1","0,1","94,9","1,0","22,9","0,1","32020,0","0,1","0,3","2,9","0,7","1,1","142,3","1658,0","8432,0","6,3","1,6","13194,0","45,7","0,7","12,0","0,2","3,2","0,5","0,5","1,0","0,4","0,5","3,0"
"EMIS-4P2","2011-09-26  09:50:14","106","9,8",276,"8,3","19,1","=","9100","1","0,1","58,9","0,8","23,0","0,1","30740,0","0,1","0,3","2,6","0,3","1,1","103,4","1616,6","7894,0","5,5","1,1","12184,0","85,0","0,7","28,0","0,2","2,5","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-4P2","2011-10-11  10:12:03","100","9,8",278,"8,3","16,1","=","17000","0","0,1","71,3","0,8","23,1","0,1","32920,0","0,1","0,1","2,6","0,3","1,0","86,2","1718,2","8632,0","5,1","1,1","13348,0","69,9","0,6","10,0","0,2","2,3","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-4P2","2011-10-26  10:34:23","102","11,1",265,"7,9","11,7","=","17000","-2","0,1","137,2","0,8","24,9","0,1","28440,0","0,1","0,3","3,2","1,4","1,3","186,5","1500,6","7408,0","7,4","1,0","11704,0","106,7","0,8","20,0","0,2","4,6","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-4RS","2011-08-02  10:27:51","96","8,1",305,"8,3","23,8","=","350","0","0,1","149,5","0,9","23,7","0,1","29500,0","0,1","0,1","2,5","1,1","1,3","185,3","1504,6","8080,0","6,8","1,1","12250,0","20,0","0,8","13,0","0,2","4,9","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-4RS","2011-08-08  10:06:27","103","8,6",295,"8,5","24,3","=","11","-1","0,1","99,2","0,9","24,0","0,1","33220,0","0,1","0,1","2,7","1,0","0,9","143,1","1663,0","8540,0","5,6","1,2","13000,0","21,3","0,7","12,0","0,2","3,8","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-4RS","2011-08-30  09:59:43","97","8,7",298,"8,3","20,8","=","2000","-1","0,1","218,2","0,9","24,9","0,1","33780,0","0,1","0,1","2,3","0,5","1,0","241,2","1733,6","8942,0","9,0","1,2","13372,0","20,0","0,8","21,0","0,2","5,5","0,5","0,5","1,0","0,4","0,7","3,0"
"EMIS-4RS","2011-09-13  09:48:41","102","9,0",296,"8,4","21,0","=","72","-1","0,1","65,1","0,9","22,4","0,1","31540,0","0,1","0,1","2,7","0,6","0,8","91,8","1544,2","8300,0","4,3","1,1","12334,0","20,0","0,5","12,0","0,2","2,7","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-4RS","2011-09-26  09:34:36","109","10,1",277,"8,5","19,0","=","16","1","0,1","47,8","0,9","23,7","0,1","31940,0","0,1","0,1","2,3","0,3","0,9","78,2","1589,2","8302,0","3,5","1,5","12294,0","20,0","0,6","11,0","0,2","1,7","0,5","0,5","1,1","0,4","0,4","3,0"
"EMIS-4RS","2011-10-11  09:53:07","105","10,3",279,"8,4","16,1","=","30","0","0,1","59,5","0,9","23,5","0,1","34020,0","0,1","0,1","2,4","0,3","0,8","76,5","1685,2","8862,0","4,2","1,1","13114,0","20,0","0,6","10,0","0,2","2,4","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-4RS","2011-10-26  09:55:15","104","11,3",263,"8,0","11,7","=","7","-2","0,1","78,2","0,8","23,9","0,1","29100,0","0,1","0,1","2,9","0,3","0,9","119,1","1411,8","7582,0","4,3","1,0","11366,0","20,0","0,7","12,0","0,2","2,5","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-6P1","2011-08-02  11:11:49","92","7,8",305,"8,2","24,0","=","20000","0","0,1","170,0","0,9","23,8","0,1","30020,0","0,1","0,5","3,3","1,2","1,6","220,0","1657,0","7888,0","10,2","1,2","13450,0","68,4","0,9","22,0","0,2","5,1","0,5","0,5","1,0","0,3","0,7","3,0"
"EMIS-6P1","2011-08-08  10:37:01","97","8,1",293,"8,4","24,4","=","36000","-1","0,1","129,9","1,2","24,2","0,1","33220,0","0,1","0,5","3,1","1,2","1,4","174,8","1773,6","8564,0","7,9","1,3","13692,0","55,6","0,9","15,0","0,3","2,5","0,5","0,5","1,0","0,4","0,6","3,1"
"EMIS-6P1","2011-08-30  10:32:59","93","8,3",298,"8,2","20,7","=","82000","-1","0,1","131,7","0,8","23,2","0,1","31540,0","0,1","0,3","2,7","0,3","1,3","167,4","1669,2","8238,0","7,6","1,1","13480,0","43,0","0,7","18,0","0,2","4,5","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-6P1","2011-09-13  10:11:43","97","8,6",294,"8,4","21,1","=","1200","-1","0,1","104,5","0,9","23,0","0,1","31820,0","0,1","0,2","2,9","0,7","1,1","145,0","1633,2","8310,0","7,2","1,1","12950,0","44,6","0,6","16,0","0,2","3,8","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-6P1","2011-09-26  10:13:12","106","9,8",283,"8,2","19,1","=","32000","1","0,1","70,2","0,8","22,7","0,1","30760,0","0,1","0,7","3,1","0,3","1,5","161,5","1805,8","7900,0","7,4","1,3","12992,0","206,7","0,7","25,0","0,2","3,0","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-6P1","2011-10-11  10:24:16","101","9,9",285,"8,3","16,2","=","29000","0","0,1","85,1","0,9","23,1","0,1","33300,0","0,1","0,3","3,0","0,3","1,3","100,3","1840,2","8510,0","6,1","1,1","14012,0","184,3","0,6","15,0","0,2","2,5","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-6P1","2011-10-26  10:55:21","103","11,1",269,"7,9","11,8","=","26000","-2","0,1","151,5","0,8","24,9","0,1","28880,0","0,1","0,4","3,3","1,2","1,7","206,4","1576,4","7380,0","8,5","1,1","12128,0","159,0","0,9","23,0","0,2","4,9","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-6P2","2011-08-02  11:26:15","100","8,4",301,"8,3","24,1",">","6000","0","0,1","291,0","0,9","23,9","0,1","31260,0","0,1","0,4","2,9","1,4","1,4","351,0","1553,0","7812,0","11,2","1,1","12514,0","27,8","1,0","22,0","0,3","6,8","0,5","0,5","1,0","0,3","0,9","5,3"
"EMIS-6P2","2011-08-08  10:46:42","100","8,4",291,"8,4","24,5","=","22000","-1","0,1","251,0","0,9","23,6","0,1","31240,0","0,1","0,3","2,9","1,3","1,4","279,8","1656,6","8124,0","9,7","1,1","12612,0","33,0","1,0","19,0","0,2","5,7","0,5","0,5","1,0","0,3","0,8","3,0"
"EMIS-6P2","2011-08-30  10:41:00","95","8,5",297,"8,3","20,7","=","52000","-1","0,1","140,7","0,9","24,0","0,1","32820,0","0,1","0,3","2,6","0,4","1,2","168,7","1723,0","8560,0","7,4","1,1","13806,0","39,4","0,8","16,0","0,2","4,1","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-6P2","2011-09-13  10:19:24","101","9,0",292,"8,5","21,1","=","4500","-1","0,1","100,3","0,9","22,5","0,1","32040,0","0,1","0,2","2,8","0,6","0,9","133,8","1594,0","8272,0","6,6","1,1","12776,0","35,1","0,7","13,0","0,2","3,1","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-6P2","2011-09-26  10:24:36","107","9,9",275,"8,3","19,1","=","11000","1","0,1","69,4","0,8","22,3","0,1","30660,0","0,1","0,2","2,6","0,3","1,1","111,2","1580,4","7898,0","5,7","1,1","12148,0","59,4","0,7","13,0","0,2","2,8","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-6P2","2011-10-11  10:31:50","103","10,1",280,"8,3","16,2","=","10000","0","0,1","86,2","0,9","23,7","0,1","33540,0","0,1","0,2","2,7","0,9","1,1","102,2","1797,8","8776,0","5,8","1,2","13660,0","100,8","0,6","12,0","0,2","2,4","0,5","0,5","1,0","0,4","0,4","3,0"
"EMIS-6P2","2011-10-26  11:06:25","102","11,1",266,"7,9","11,7","=","15000","-2","0,1","142,0","0,8","24,6","0,1","28000,0","0,1","0,3","3,1","0,4","1,2","206,6","1461,8","7254,0","8,0","1,0","11460,0","124,1","0,8","18,0","0,2","4,5","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-6RN","2011-08-02  11:43:40","95","7,9",180,"8,3","24,6","=","4400","0","0,1","320,6","0,5","16,7","0,1","9746,0","0,1","0,2","6,3","0,9","2,0","435,0","837,8","2206,0","14,6","1,0","4314,0","20,0","1,0","30,0","0,5","5,3","0,5","0,5","1,0","0,1","1,1","4,4"
"EMIS-6RN","2011-08-08  11:05:20","94","7,7",144,"8,1","25,4","=","800","-1","0,1","332,8","0,5","16,2","0,1","10178,0","0,1","0,2","6,3","1,4","1,5","399,6","919,6","2560,0","13,4","1,0","4614,0","26,3","0,8","21,0","0,3","3,1","0,5","0,5","1,0","0,1","1,1","3,3"
"EMIS-6RN","2011-08-30  10:59:10","96","8,7",164,"8,0","19,9","=","580","-1","0,1","426,6","0,7","20,8","0,1","17178,0","0,1","0,2","4,0","0,9","1,5","480,8","1204,6","4548,0","19,1","1,0","7674,0","20,0","1,0","28,0","0,4","8,2","0,5","0,5","1,0","0,2","1,2","3,0"
"EMIS-6RN","2011-09-13  10:37:55","97","8,7",118,"8,1","20,8","=","640","-1","0,1","411,8","0,6","19,3","0,1","11612,0","0,1","0,2","6,0","1,2","1,6","465,6","1062,4","3140,0","16,5","1,0","5876,0","62,2","0,9","22,0","0,4","4,8","0,5","0,5","1,0","0,1","1,1","3,0"
"EMIS-6RN","2011-09-26  10:43:08","111","10,2",186,"8,3","19,5","=","81","1","0,1","233,2","0,6","19,6","0,1","18062,0","0,1","0,1","4,3","0,5","1,2","285,4","1169,8","4644,0","11,9","1,0","7546,0","31,0","0,7","21,0","0,2","2,9","0,5","0,5","1,0","0,2","0,8","3,0"
"EMIS-6RN","2011-10-11  10:46:26","103","10,1",169,"8,2","16,2","=","99","0","0,1","403,0","0,6","20,7","0,1","15412,0","0,1","0,2","5,3","0,8","1,4","419,8","1245,4","4102,0","16,4","1,0","7220,0","28,9","0,8","24,0","0,3","4,0","0,5","0,5","1,0","0,2","1,0","3,0"
"EMIS-6RN","2011-10-26  11:27:21","103","11,3",113,"7,9","11,3","=","130","-2","0,1","614,2","0,6","23,7","0,1","11824,0","0,1","0,4","5,9","1,5","1,9","786,6","1089,2","3242,0","27,8","1,0","5920,0","64,7","1,3","37,0","0,6","13,4","0,5","0,5","1,0","0,2","1,6","4,7"
"EMIS-9.5P1","2011-08-02  12:03:33","100","8,5",288,"8,1","24,0","=","17000","0","0,1","171,0","0,7","23,6","0,1","28800,0","0,1","0,3","3,2","1,2","1,3","222,8","1499,8","7376,0","9,0","1,1","12032,0","34,2","0,8","19,0","0,2","4,0","0,5","0,5","1,0","0,3","0,7","3,0"
"EMIS-9.5P1","2011-08-08  11:27:19","96","8,0",291,"8,3","24,5","=","18000","-1","0,1","162,7","0,9","23,1","0,1","31400,0","0,1","0,3","2,8","1,3","1,3","199,9","1669,8","8176,0","7,8","1,1","12750,0","45,5","0,9","15,0","0,2","3,4","0,5","0,5","1,0","0,3","0,6","11,2"
"EMIS-9.5P1","2011-08-30  11:17:30","91","8,2",300,"8,1","20,7","=","73000","-1","0,1","122,1","0,8","23,9","0,1","31700,0","0,1","0,4","2,6","0,4","1,5","160,7","1703,6","8378,0","7,3","1,1","13746,0","39,9","0,8","18,0","0,2","4,0","0,5","0,5","1,0","0,3","0,5","8,7"
"EMIS-9.5P1","2011-09-13  10:54:30","98","8,7",295,"8,3","21,2","=","14000","-1","0,1","163,5","0,9","23,5","0,1","30980,0","0,1","0,2","2,8","0,4","1,2","222,8","1636,4","8172,0","9,7","1,1","12928,0","55,9","0,7","24,0","0,2","6,0","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-9.5P1","2011-09-26  11:02:50","105","9,7",279,"8,3","19,2","=","24000","1","0,1","71,2","0,8","22,3","0,1","30600,0","0,1","0,3","2,7","1,1","1,1","127,0","1639,2","7852,0","6,2","1,1","12376,0","111,8","0,7","13,0","0,2","2,6","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-9.5P1","2011-10-11  11:04:47","102","10,0",282,"8,2","16,2","=","21000","0","0,1","85,1","0,9","23,1","0,1","33300,0","0,1","0,3","2,8","0,3","1,2","95,5","1806,8","8668,0","5,9","1,1","13742,0","128,2","0,6","14,0","0,2","2,3","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-9.5P1","2011-10-26  12:03:54","101","11,0",266,"7,9","11,8","=","33000","-2","0,1","139,3","0,8","25,1","0,1","28580,0","0,1","0,4","3,2","0,4","1,6","198,4","1551,8","7330,0","7,9","1,0","12012,0","152,1","0,8","20,0","0,2","4,4","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-9.5P2","2011-08-02  12:11:46","96","8,0",300,"8,2","24,0",">","6000","0","0,1","177,4","1,0","23,8","0,1","30080,0","0,1","0,3","3,0","0,4","1,2","227,0","1555,4","7888,0","8,5","1,6","12596,0","20,0","0,9","17,0","0,2","4,0","0,5","0,5","1,1","0,4","0,6","3,0"
"EMIS-9.5P2","2011-08-08  11:34:40","96","8,0",292,"8,3","24,5","=","15000","-1","0,1","133,5","0,9","23,7","0,1","31640,0","0,1","0,3","3,0","1,0","1,1","155,8","1711,4","8322,0","7,0","1,1","13146,0","52,3","0,7","15,0","0,2","3,2","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-9.5P2","2011-08-30  11:23:48","94","8,5",298,"8,2","20,7","=","82000","-1","0,1","139,3","1,0","23,1","0,1","32180,0","0,1","0,4","2,6","0,4","1,3","189,8","1720,0","8216,0","7,9","1,7","13500,0","35,4","0,8","19,0","0,2","4,4","0,5","0,8","1,2","0,4","0,6","3,0"
"EMIS-9.5P2","2011-09-13  11:12:55","101","8,9",294,"8,3","21,2","=","21000","-1","0,1","102,6","0,9","22,9","0,1","31460,0","0,1","0,2","2,9","0,3","1,1","142,8","1651,6","8286,0","7,1","1,1","13124,0","66,6","0,6","16,0","0,2","4,1","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-9.5P2","2011-09-26  11:08:55","108","10,0",276,"8,3","19,1","=","10000","1","0,1","64,4","0,8","22,1","0,1","30700,0","0,1","0,2","2,4","0,3","1,0","110,1","1592,6","7876,0","5,4","1,1","12126,0","77,8","0,6","12,0","0,2","2,4","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-9.5P2","2011-10-11  11:09:45","103","10,2",278,"8,3","16,1","=","16000","0","0,1","71,9","0,9","23,2","0,1","33400,0","0,1","0,2","2,7","0,3","1,1","84,3","1758,6","8782,0","5,0","1,1","13580,0","60,2","0,6","11,0","0,2","2,3","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-9.5P2","2011-10-26  12:09:19","102","11,1",264,"7,9","11,8","=","18000","-2","0,1","153,1","0,8","26,3","0,1","29740,0","0,1","0,3","3,0","0,5","2,1","211,8","1560,0","7670,0","8,0","1,0","12370,0","91,5","0,8","19,0","0,2","4,8","0,5","0,5","1,0","0,3","0,6","3,6"
"EMIS-9.5RS","2011-08-02  12:26:33","98","8,2",302,"8,3","23,9","=","570","0","0,1","164,9","0,9","23,6","0,1","31040,0","0,1","0,1","2,6","0,4","1,0","201,0","1541,0","8168,0","7,0","1,3","12426,0","20,0","0,8","13,0","0,2","3,4","0,5","0,5","1,0","0,4","0,6","3,0"
"EMIS-9.5RS","2011-08-08  11:50:02","100","8,3",292,"8,4","24,4","=","110","-1","0,1","141,1","0,9","23,2","0,1","32320,0","0,1","0,1","2,7","0,9","1,0","152,9","1615,8","8236,0","6,0","1,0","12546,0","33,1","0,7","12,0","0,2","3,7","0,5","0,5","1,0","0,3","0,6","3,0"
"EMIS-9.5RS","2011-08-30  11:46:59","100","8,9",295,"8,3","20,7","=","2200","-1","0,1","182,7","1,0","25,1","0,1","33260,0","0,1","0,2","2,3","0,4","1,1","198,7","1713,6","8680,0","7,1","1,3","13168,0","20,0","0,8","17,0","0,2","4,6","0,5","0,5","1,0","0,4","0,7","3,0"
"EMIS-9.5RS","2011-09-13  11:28:37","100","8,9",294,"8,4","21,1","=","280","-1","0,1","116,4","0,8","22,6","0,1","31400,0","0,1","0,1","2,8","0,7","0,9","140,5","1567,0","8326,0","5,9","1,1","12470,0","20,0","0,6","11,0","0,2","3,6","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-9.5RS","2011-09-26  11:23:52","109","10,1",274,"8,4","19,1","=","80","1","0,1","73,9","0,7","22,4","0,1","30420,0","0,1","0,1","2,3","1,0","0,8","92,9","1497,6","7872,0","4,3","1,0","11726,0","20,0","0,6","10,0","0,2","2,2","0,5","0,5","1,0","0,3","0,5","3,0"
"EMIS-9.5RS","2011-10-11  11:23:37","103","10,1",277,"8,4","16,1","=","68","0","0,1","81,3","0,9","23,6","0,1","33640,0","0,1","0,1","2,3","0,3","0,8","95,5","1705,6","8754,0","4,6","1,1","13110,0","20,0","0,6","9,0","0,2","2,6","0,5","0,5","1,0","0,3","0,4","3,0"
"EMIS-9.5RS","2011-10-26  12:25:07","103","11,1",262,"8,0","11,8","=","200","-2","0,1","109,4","0,8","23,8","0,1","28040,0","0,1","0,1","2,7","0,3","0,9","153,9","1384,8","7354,0","5,6","1,0","11114,0","20,0","0,7","12,0","0,2","3,4","0,5","0,5","1,0","0,3","0,5","3,0"
"OER-MTL","2011-08-02  09:45:26","82","6,9",411,"7,7","23,8","=","310000","0","0,1","189,3","0,9","23,6","0,1","30120,0","0,1","0,5","3,1","0,5","1,5","230,0","1631,4","7914,0","9,2","1,3","13384,0","70,7","0,9","20,0","0,2","5,4","0,5","0,5","1,0","0,3","0,7","3,0"
"OER-MTL","2011-08-08  09:50:48","77","6,4",368,"7,7","24,5",">","6000","-1","0,1","205,6","0,9","24,5","0,1","33680,0","0,1","4,4","7,1","0,9","4,6","232,8","2822,0","8370,0","18,5","1,4","20180,0","975,0","1,0","81,0","0,2","3,7","0,5","0,5","1,0","0,3","0,6","4,2"
"OER-MTL","2011-08-30  09:48:38","91","8,1",403,"7,8","20,7","=","820000","-1","0,1","119,3","0,8","29,0","0,1","40440,0","0,1","4,7","7,7","0,6","6,2","441,6","3698,0","10082,0","24,2","1,8","31100,0","712,0","1,4","79,0","0,3","7,7","0,5","0,6","1,0","0,4","0,5","5,8"
"OER-MTL","2011-09-13  09:32:57","86","7,6",374,"7,6","21,4","=","300000","-1","0,1","134,0","0,8","24,4","0,1","33600,0","0,1","3,0","6,0","0,8","3,9","401,2","2626,0","8460,0","21,4","1,5","21560,0","1212,0","1,2","76,0","0,3","5,0","0,5","0,5","1,0","0,3","0,5","4,9"
"OER-MTL","2011-09-26  09:18:42","100","9,1",388,"7,5","19,8","=","400000","1","0,1","67,1","0,7","24,1","0,1","33760,0","0,1","6,0","8,7","1,0","6,2","656,4","3730,0","8612,0","27,8","1,6","23280,0","1927,0","1,4","94,0","0,3","6,2","0,5","0,5","1,0","0,3","0,4","4,3"
"OER-MTL","2011-10-11  09:38:46","100","9,7",345,"7,8","16,6","=","2000000","0","0,1","155,0","1,0","24,6","0,1","35680,0","0,1","2,0","7,3","0,4","4,5","166,2","3372,0","9266,0","12,6","1,8","22500,0","1312,0","0,9","73,0","0,3","4,9","0,5","0,7","1,2","0,4","0,4","3,4"
"OER-MTL","2011-10-26  09:37:28","94","9,8",396,"7,4","13,4","=","400000","-2","0,1","231,8","0,8","27,2","0,1","33960,0","0,1","4,6","8,9","1,3","7,8","219,6","3772,0","8508,0","20,0","2,0","25840,0","2260,0","1,6","146,0","0,3","6,6","0,5","0,5","1,0","0,3","0,6","8,6"
"OER-Repentigny","2011-08-02  11:54:19","89","7,3",137,"8,0","25,2","=","3400","0","0,1","497,4","0,5","18,5","0,1","12924,0","0,1","0,3","6,0","2,0","1,9","598,8","1117,8","3246,0","20,1","1,0","6958,0","45,2","1,2","36,0","0,4","7,2","0,5","0,5","1,0","0,1","1,6","3,5"
"OER-Repentigny","2011-08-08  11:18:51","92","7,6",155,"8,0","25,5","=","4500","-1","0,1","431,4","0,6","19,1","0,1","15700,0","0,1","0,2","6,2","1,8","1,8","465,2","1266,0","4080,0","15,7","1,0","8030,0","169,8","1,1","27,0","0,3","5,3","0,5","0,5","1,0","0,2","1,3","3,8"
"OER-Repentigny","2011-08-30  11:10:19","93","8,6",173,"7,7","19,4","=","7300","-1","0,1","1097,4","0,5","26,7","0,1","15892,0","0,1","0,5","6,0","2,0","2,5","1058,6","2050,0","4410,0","30,1","1,0","11558,0","222,8","1,8","66,0","0,6","14,7","0,5","0,5","1,0","0,2","2,4","4,9"
"OER-Repentigny","2011-09-13  10:45:41","94","8,4",150,"7,8","20,7","=","1800","-1","0,1","522,0","0,5","21,0","0,1","13854,0","0,1","0,3","6,6","1,5","1,9","596,2","1462,2","3828,0","20,9","1,0","9580,0","78,9","1,1","36,0","0,5","7,6","0,5","0,5","1,0","0,2","1,5","3,6"
"OER-Repentigny","2011-09-26  10:53:52","102","9,3",159,"7,9","19,8","=","730","1","0,1","397,8","0,4","20,0","0,1","14528,0","0,1","0,2","5,8","0,9","1,7","497,0","1445,4","4008,0","19,4","1,0","9526,0","84,3","1,0","42,0","0,3","7,1","0,5","0,5","1,0","0,2","1,3","3,0"
"OER-Repentigny","2011-10-11  10:56:00","98","9,7",154,"7,9","15,8","=","4500","0","0,1","521,4","0,5","21,1","0,1","15092,0","0,1","0,3","6,7","1,0","1,6","574,2","1541,4","4156,0","23,1","1,0","9628,0","503,7","1,0","45,0","0,4","9,0","0,5","0,5","1,0","0,2","1,3","3,0"
"OER-Repentigny","2011-10-26  11:55:39","100","11,3",128,"7,6","10,2","=","2400","-2","0,1","647,2","0,4","21,8","0,1","11602,0","0,1","0,4","6,9","1,5","1,9","869,2","1239,2","3462,0","29,2","1,0","7476,0","225,5","1,4","48,0","0,5","11,2","0,5","0,5","1,0","0,2","1,7","5,0"
"FSL-49L","2011-08-01  12:23:15","116","9,7",277,"8,6","24,8","=","5","1","0,1","67,7","0,9","22,7","0,1","30040,0","0,1","0,1","3,0","0,9","1,4","95,2","1492,2","7818,0","5,5","1,1","12096,0","20,0","0,6","10,0","0,2","1,9","0,5","0,5","1,0","0,3","0,6","3,0"
"FSL-49L","2011-08-16  12:09:34","102","8,7",274,"8,5","23,4","=","11","-2","0,1","137,0","0,9","23,8","0,1","30700,0","0,1","0,1","2,9","0,3","1,1","165,0","1566,8","7914,0","9,8","1,0","12084,0","20,0","0,7","14,0","0,2","3,8","0,5","0,5","1,0","0,3","0,6","3,0"
"FSL-49L","2011-09-07  11:42:23","105","9,3",271,"8,3","21,0","=","8","-1","0,1","109,0","0,8","22,0","0,1","29400,0","0,1","0,1","3,2","0,3","0,9","133,1","1517,6","7648,0","7,4","1,1","11744,0","20,0","0,6","13,0","0,2","2,3","0,5","0,5","1,0","0,3","0,5","3,0"
"FSL-49L","2011-09-21  12:22:15","102","9,6",269,"8,7","18,2","=","10","-1","0,1","56,4","1,0","23,1","0,1","33140,0","0,1","0,2","2,5","1,0","1,0","80,9","1632,0","8462,0","4,7","1,1","12754,0","20,0","0,8","10,0","0,2","1,9","0,5","0,5","1,0","0,3","0,4","3,0"
