"Station","Date","%OD","O2 (mg/L)","COND.","pH","TEMP  (oC)","Signe COLI","COLI","MÉTÉO","Ag (µg/L)","Al (µg/L)","As (µg/L)","Ba (µg/L)","Be (µg/L)","Ca (µg/L)","Cd (µg/L)","Co (µg/L)","COT (µg/L)","Cr (µg/L)","Cu (µg/L)","Fe (µg/L)","K (µg/L)","Mg (µg/L)","Mn (µg/L)","Mo (µg/L)","Na (µg/L)","NH3 (µg/L)","Ni (µg/L)","Ptot (µg/L)","Pb (µg/L)","MES  (mg/L)","Sb (µg/L)","Se (µg/L)","Sn (µg/L)","U (µg/L)","V (µg/L)","Zn (µg/L)"
"EMIS-40RS",2014/10/21,104,"10,9",294,"8,2","13,3","=",140,0,"0,1","109,0","0,7","24,0","0,1","33800,0","0,1","0,1","0,3","1,0","124,0","1590,0","8850,0","5,3","1,1","13600,0","22,0","0,7","11,0","0,2","3,2","0,5","0,5","0,3","0,4","3,0","0,0","0,0"
"EMIS-4P1",2014/07/08,85,"7,6",294,"7,8","20,6",">",60000,-1,"0,1","236,0","0,8","26,9","0,1","31900,0","0,1","0,6","0,6","2,2","396,0","1770,0","7530,0","14,8","1,0","14600,0","257,0","1,0","37,0","0,2","7,4","0,5","0,5","0,3","0,9","8,3","0,0","0,0"
"EMIS-4P1",2014/07/16,85,"7,6",297,"7,7","20,9","=",60000,-1,"0,1","157,0","0,8","24,8","0,1","29200,0","0,1","1,6","0,3","2,1","284,0","1820,0","7450,0","12,9","1,0","15400,0","417,0","1,0","26,0","0,2","5,6","0,5","0,5","0,3","0,7","7,0","0,0","0,0"
"EMIS-4P1",2014/08/27,88,"7,7",299,"8,0","22,4","=",58000,1,"0,1","122,0","0,8","25,0","0,1","30200,0","0,1","0,4","0,3","2,1","306,0","1830,0","7330,0","11,6","1,2","14300,0","374,0","0,9","28,0","0,3","4,8","0,5","0,5","0,3","0,5","9,0","0,0","0,0"
"EMIS-4P1",2014/09/10,90,"8,0",293,"8,0","21,2","=",210000,1,"0,1","167,0","0,8","25,0","0,1","32500,0","0,1","3,0","0,5","2,3","359,0","2090,0","8130,0","16,5","1,3","16500,0","591,0","0,9","35,0","0,2","5,0","0,5","0,5","0,3","0,6","3,0","0,0","0,0"
"EMIS-4P1",2014/09/16,87,"8,2",300,"8,0","18,0","=",200000,1,"0,1","159,0","0,8","24,0","0,1","31100,0","0,1","2,2","0,4","2,2","302,0","1870,0","7860,0","14,2","1,2","15600,0","510,0","1,1","28,0","0,2","4,6","0,5","0,5","0,3","0,5","9,0","0,0","0,0"
"EMIS-4P1",2014/09/24,103,"10,0",283,"8,1","16,7","=",150000,-1,"0,1","124,0","0,7","23,0","0,1","30000,0","0,1","3,0","0,4","1,9","302,0","1940,0","7540,0","14,9","1,1","15600,0","474,0","0,9","33,0","0,2","4,8","0,5","0,5","0,3","0,7","8,0","0,0","0,0"
"EMIS-4P1",2014/10/21,93,"9,8",282,"8,0","13,2",">",60000,0,"0,1","517,0","0,7","26,0","0,1","28700,0","0,1","3,1","1,2","3,1","630,0","1990,0","7740,0","21,3","1,1","15100,0","464,0","1,6","43,0","0,3","11,8","0,5","0,5","0,3","1,2","3,0","0,0","0,0"
"EMIS-4P2",2014/07/08,92,"8,3",281,"8,0","20,3","=",160000,-1,"0,1","193,0","0,8","26,7","0,1","32200,0","0,1","0,3","0,3","1,6","266,0","1660,0","7900,0","10,9","1,0","13700,0","129,0","0,8","24,0","0,2","5,2","0,5","0,5","0,3","0,7","6,7","0,0","0,0"
"EMIS-4P2",2014/07/16,94,"8,5",277,"7,9","20,6","=",41000,-1,"0,1","124,0","0,8","25,3","0,1","29100,0","0,1","0,7","0,3","1,4","186,0","1580,0","7410,0","8,9","1,0","13200,0","168,0","0,9","14,0","0,2","4,2","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-4P2",2014/08/27,95,"8,3",278,"8,3","22,2","=",10000,1,"0,1","110,0","0,8","23,0","0,1","28800,0","0,1","0,1","0,3","1,2","154,0","1480,0","7050,0","6,8","1,0","11600,0","82,0","0,7","13,0","0,2","2,5","0,5","0,5","0,3","0,5","8,0","0,0","0,0"
"EMIS-4P2",2014/09/10,95,"8,5",270,"8,3","21,3","=",22000,1,"0,1","109,0","0,8","24,0","0,1","32500,0","0,1","0,7","0,3","1,6","165,0","1660,0","8200,0","8,5","1,1","13500,0","121,0","0,7","15,0","0,2","2,4","0,5","0,5","0,3","0,4","3,0","0,0","0,0"
"EMIS-4P2",2014/09/16,95,"9,0",270,"8,2","17,9","=",39000,1,"0,1","116,0","0,8","23,0","0,1","29400,0","0,1","0,6","0,3","1,3","164,0","1450,0","7350,0","8,7","1,0","12200,0","125,0","0,8","17,0","0,2","3,2","0,5","0,5","0,3","0,4","3,0","0,0","0,0"
"EMIS-4P2",2014/09/24,108,"10,5",269,"8,1","16,6","=",36000,-1,"0,1","129,0","0,8","24,0","0,1","30400,0","0,1","0,8","0,3","1,1","194,0","1570,0","7520,0","9,4","1,0","12600,0","119,0","0,7","19,0","0,2","4,2","0,5","0,5","0,3","0,6","13,0","0,0","0,0"
"EMIS-4P2",2014/10/21,100,"10,5",266,"8,0","13,2","=",53000,0,"0,1","157,0","0,7","23,0","0,1","29300,0","0,1","1,4","0,4","1,7","222,0","1660,0","7720,0","10,5","1,0","13500,0","240,0","0,9","23,0","0,2","3,6","0,5","0,5","0,3","0,6","3,0","0,0","0,0"
"EMIS-4RS",2014/07/08,95,"8,6",287,"8,1","20,1","=",160,-1,"0,1","145,0","0,8","26,3","0,1","32800,0","0,1","0,1","0,3","1,1","175,0","1520,0","7870,0","7,6","1,0","12800,0","28,0","0,8","15,0","0,2","4,9","0,5","0,5","0,3","0,6","3,0","0,0","0,0"
"EMIS-4RS",2014/07/16,98,"8,8",277,"8,1","20,5","<",10,-1,"0,1","91,9","0,8","24,9","0,1","30400,0","0,1","0,1","0,3","0,5","115,0","1500,0","7790,0","5,7","1,0","12600,0","20,0","0,7","7,0","0,2","3,3","0,5","0,5","0,3","0,5","7,2","0,0","0,0"
"EMIS-4RS",2014/08/27,97,"8,6",284,"8,5","22,1","<",10,1,"0,1","103,0","0,9","25,0","0,1","31100,0","0,1","0,1","0,3","1,1","130,0","1510,0","7640,0","6,1","1,1","11800,0","26,0","0,7","9,0","0,2","4,1","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-4RS",2014/09/10,98,"8,8",281,"8,5","21,1","=",27,1,"0,1","106,0","0,9","26,0","0,1","34600,0","0,1","0,1","0,3","1,1","95,0","1620,0","8630,0","5,3","1,1","13600,0","20,0","0,7","11,0","0,2","2,1","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-4RS",2014/09/16,98,"9,3",283,"8,4","17,9","=",27,1,"0,1","79,0","0,7","23,0","0,1","30900,0","0,1","0,1","0,3","1,1","72,0","1380,0","7560,0","4,5","1,0","11900,0","25,0","0,6","11,0","0,2","2,2","0,5","0,5","0,3","0,3","7,0","0,0","0,0"
"EMIS-4RS",2014/09/24,108,"10,5",286,"8,4","16,6","=",150,-1,"0,1","62,0","0,8","24,0","0,1","33000,0","0,1","0,1","0,3","0,7","81,0","1540,0","8260,0","4,5","1,0","12700,0","20,0","0,6","12,0","0,2","2,6","0,5","0,5","0,3","0,5","14,0","0,0","0,0"
"EMIS-4RS",2014/10/21,98,"10,3",296,"8,2","13,4","<",10,0,"0,1","93,0","0,8","25,0","0,1","34800,0","0,1","0,1","0,3","0,9","96,0","1620,0","9200,0","5,1","1,1","14200,0","20,0","0,7","11,0","0,2","2,1","0,5","0,5","0,4","0,4","3,0","0,0","0,0"
"EMIS-5.2P",2014/07/08,94,"8,5",278,"8,0","20,3","=",82000,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-5.2P",2014/07/16,95,"8,6",271,"8,0","20,6","=",23000,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-5.2P",2014/08/27,98,"8,5",276,"8,4","22,3","=",5400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-5.2P",2014/09/10,97,"8,7",272,"8,3","21,1","=",22000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-5.2P",2014/09/16,96,"9,1",270,"8,3","17,9","=",30000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-5.2P",2014/09/24,111,"10,9",267,"8,3","16,5","=",17000,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-5.2P",2014/10/21,101,"10,6",262,"8,0","13,1","=",32000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-6P1",2014/07/08,94,"8,5",278,"8,1","20,4","=",100000,-1,"0,1","205,0","0,8","26,4","0,1","31500,0","0,1","0,2","0,3","1,4","265,0","1560,0","7560,0","10,7","1,0","12800,0","72,0","0,8","22,0","0,2","4,7","0,5","0,5","0,3","0,7","8,7","0,0","0,0"
"EMIS-6P1",2014/07/16,94,"8,5",273,"7,9","20,6","=",20000,-1,"0,1","139,0","0,7","24,9","0,1","29500,0","0,1","0,5","0,3","1,3","180,0","1550,0","7450,0","8,5","1,0","12900,0","104,0","1,1","11,0","0,2","4,3","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-6P1",2014/08/27,95,"8,3",277,"8,4","22,2","=",15000,1,"0,1","95,0","0,8","24,0","0,1","30100,0","0,1","0,1","0,3","1,1","145,0","1500,0","7230,0","6,7","1,1","11800,0","74,0","0,7","12,0","0,2","3,5","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-6P1",2014/09/10,98,"8,7",272,"8,3","21,1","=",22000,1,"0,1","108,0","0,8","24,0","0,1","32100,0","0,1","0,7","0,3","1,2","169,0","1620,0","8000,0","9,1","1,0","13200,0","120,0","0,7","88,0","0,2","3,6","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-6P1",2014/09/16,97,"9,2",269,"8,3","17,9","=",25000,1,"0,1","117,0","0,7","22,0","0,1","28500,0","0,1","0,4","0,3","1,2","148,0","1360,0","6980,0","7,8","1,0","11400,0","80,0","0,8","15,0","0,2","3,0","0,5","0,5","0,3","0,4","3,0","0,0","0,0"
"EMIS-6P1",2014/09/24,97,"9,5",269,"8,3","16,6","=",24000,-1,"0,1","133,0","0,8","23,0","0,1","29800,0","0,1","0,6","0,3","1,0","187,0","1510,0","7430,0","8,5","1,0","12200,0","125,0","0,8","17,0","0,2","4,6","0,5","0,5","0,3","0,7","3,0","0,0","0,0"
"EMIS-6P1",2014/10/21,100,"10,6",264,"8,0","13,2","=",30000,0,"0,1","188,0","0,7","23,0","0,1","28800,0","0,1","1,0","0,4","1,5","249,0","1570,0","7610,0","11,2","1,0","12700,0","148,0","0,9","20,0","0,2","3,4","0,5","0,5","0,3","0,6","7,0","0,0","0,0"
"EMIS-6P2",2014/07/08,93,"8,4",279,"8,1","20,3","=",75000,-1,"0,1","193,0","0,8","26,2","0,1","30800,0","0,1","0,2","0,3","1,4","261,0","1550,0","7530,0","10,3","1,0","12900,0","87,0","0,9","21,0","0,2","5,2","0,5","0,5","0,3","0,8","3,0","0,0","0,0"
"EMIS-6P2",2014/07/16,96,"8,7",273,"8,0","20,6","=",33000,-1,"0,1","131,0","0,8","24,8","0,1","28700,0","0,1","0,4","0,3","1,2","177,0","1500,0","7290,0","8,2","1,0","12600,0","119,0","0,8","8,0","0,2","6,3","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-6P2",2014/08/27,96,"8,4",276,"8,4","22,3","=",4900,1,"0,1","122,0","0,8","24,0","0,1","30000,0","0,1","0,1","0,3","1,1","140,0","1500,0","7310,0","6,5","1,1","11800,0","51,0","0,7","12,0","0,2","2,6","0,5","0,5","0,3","0,6","3,0","0,0","0,0"
"EMIS-6P2",2014/09/10,96,"8,6",270,"8,3","21,2","=",8200,1,"0,1","132,0","0,8","23,0","0,1","31200,0","0,1","0,4","0,3","1,1","145,0","1520,0","7800,0","7,8","1,0","12600,0","57,0","0,6","14,0","0,2","2,8","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-6P2",2014/09/16,95,"9,0",270,"8,3","17,9","=",14000,1,"0,1","104,0","0,7","22,0","0,1","28200,0","0,1","0,3","0,3","1,2","129,0","1340,0","6870,0","7,1","1,0","11200,0","81,0","0,8","13,0","0,2","3,0","0,5","0,5","0,3","0,5","7,0","0,0","0,0"
"EMIS-6P2",2014/09/24,100,"9,7",267,"8,3","16,6","=",24000,-1,"0,1","123,0","0,8","23,0","0,1","30400,0","0,1","0,5","0,4","1,1","165,0","1530,0","7480,0","8,3","1,0","12200,0","44,0","0,7","17,0","0,2","3,8","0,5","0,5","0,3","0,7","8,0","0,0","0,0"
"EMIS-6P2",2014/10/21,99,"10,4",261,"8,1","13,1","=",13000,0,"0,1","148,0","0,7","23,0","0,1","29700,0","0,1","0,6","0,8","1,5","218,0","1550,0","7800,0","9,5","1,0","12600,0","81,0","0,8","17,0","0,2","4,0","0,5","0,5","0,3","0,5","7,0","0,0","0,0"
"EMIS-6RN",2014/07/08,92,"8,0",143,"7,8","21,8","=",350,-1,"0,1","949,0","0,5","28,6","0,1","13800,0","0,1","0,5","2,0","2,3","1060,0","1170,0","3440,0","35,6","1,0","6430,0","43,0","1,8","55,0","0,7","15,0","0,5","0,5","0,1","2,3","15,0","0,0","0,0"
"EMIS-6RN",2014/07/16,91,"8,0",187,"8,0","21,9","=",45,-1,"0,1","409,0","0,5","21,5","0,1","13100,0","0,1","0,2","0,9","2,2","479,0","1030,0","3220,0","20,6","1,0","6260,0","44,0","1,1","19,0","0,2","5,2","0,5","0,5","0,1","1,3","7,1","0,0","0,0"
"EMIS-6RN",2014/08/27,95,"8,2",152,"8,1","22,8","=",27,1,"0,1","297,0","0,6","19,0","0,1","13500,0","0,1","0,2","0,7","1,5","362,0","975,0","3210,0","13,4","1,0","6090,0","34,0","0,9","20,0","0,3","4,1","0,5","0,5","0,1","1,0","9,0","0,0","0,0"
"EMIS-6RN",2014/09/10,94,"8,3",138,"8,0","21,6","=",45,1,"0,1","244,0","0,6","19,0","0,1","16000,0","0,1","0,1","0,5","1,3","269,0","994,0","4000,0","11,8","1,0","6780,0","24,0","0,8","17,0","0,2","3,4","0,5","0,5","0,2","1,0","3,0","0,0","0,0"
"EMIS-6RN",2014/09/16,95,"9,2",97,"7,8","17,1","=",45,1,"0,1","284,0","0,4","18,0","0,1","10200,0","0,1","0,2","0,7","1,5","375,0","738,0","2480,0","15,7","1,0","4380,0","39,0","0,9","21,0","0,4","5,0","0,5","0,5","0,1","1,0","8,0","0,0","0,0"
"EMIS-6RN",2014/09/24,99,"9,9",90,"7,8","15,4","=",99,-1,"0,1","431,0","0,5","20,0","0,1","9970,0","0,1","0,3","1,0","1,4","557,0","839,0","2430,0","24,2","1,0","4350,0","20,0","1,0","27,0","0,4","8,2","0,5","0,5","0,1","1,4","7,0","0,0","0,0"
"EMIS-6RN",2014/10/21,101,"10,9",88,"8,3","11,9","=",72,0,"0,1","381,0","0,4","18,0","0,1","9880,0","0,1","0,2","1,4","1,7","498,0","853,0","2520,0","21,4","1,0","4700,0","40,0","1,0","24,0","0,3","7,6","0,5","0,5","0,1","0,9","7,0","0,0","0,0"
"EMIS-7RS",2014/07/08,104,"9,2",282,"8,3","20,9","=",2100,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-7RS",2014/07/16,101,"9,1",272,"8,2","20,6","=",520,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-7RS",2014/08/27,98,"8,6",278,"8,5","22,2","=",210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-7RS",2014/09/10,102,"9,1",275,"8,4","21,3","=",90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-7RS",2014/09/16,97,"9,2",275,"8,4","18,0","=",140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-7RS",2014/09/24,101,"9,8",276,"8,4","16,6","=",160,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-7RS",2014/10/21,104,"10,9",277,"8,2","13,1","=",130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0"
"EMIS-9.5P1",2014/07/08,93,"8,3",260,"8,0","20,6","=",51000,-1,"0,1","272,0","0,7","26,9","0,1","29200,0","0,1","0,3","0,6","1,6","362,0","1480,0","6910,0","14,1","1,0","12000,0","68,0","1,0","24,0","0,2","7,0","0,5","0,5","0,3","0,9","6,5","0,0","0,0"
"EMIS-9.5P1",2014/07/16,93,"8,4",250,"7,9","21,0","=",15000,-1,"0,1","187,0","0,7","24,2","0,1","26100,0","0,1","0,4","0,3","1,3","237,0","1410,0","6570,0","10,8","1,0","11300,0","81,0","0,9","14,0","0,2","3,6","0,5","0,5","0,3","0,7","3,0","0,0","0,0"
"EMIS-9.5P1",2014/08/27,94,"8,2",278,"8,3","22,3","=",22000,1,"0,1","114,0","0,8","25,0","0,1","30200,0","0,1","0,2","0,3","1,3","165,0","1560,0","7270,0","7,1","1,1","12200,0","92,0","0,7","15,0","0,2","3,1","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-9.5P1",2014/09/10,94,"8,4",274,"8,1","21,2","=",47000,1,"0,1","109,0","0,8","25,0","0,1","31700,0","0,1","0,8","0,3","1,6","173,0","1640,0","7890,0","9,4","1,1","13300,0","131,0","0,8","17,0","0,2","3,0","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-9.5P1",2014/09/16,95,"9,0",271,"8,1","17,9","=",33000,1,"0,1","110,0","0,8","22,0","0,1","27900,0","0,1","0,5","0,3","1,5","160,0","1370,0","6890,0","8,4","1,0","11600,0","141,0","0,8","17,0","0,2","3,6","0,5","0,5","0,3","0,4","7,0","0,0","0,0"
"EMIS-9.5P1",2014/09/24,97,"9,5",269,"8,0","16,6","=",42000,-1,"0,1","127,0","0,8","23,0","0,1","28900,0","0,1","0,9","0,3","1,2","195,0","1510,0","7170,0","9,2","1,0","12100,0","120,0","0,8","19,0","0,2","4,4","0,5","0,5","0,3","0,7","3,0","0,0","0,0"
"EMIS-9.5P1",2014/10/21,101,"10,7",250,"7,6","13,0","=",22000,0,"0,1","189,0","0,7","22,0","0,1","27500,0","0,1","0,9","0,4","1,4","253,0","1510,0","7250,0","11,2","1,0","12200,0","138,0","0,9","21,0","0,2","4,4","0,5","0,5","0,3","0,7","3,0","0,0","0,0"
"EMIS-9.5P2",2014/07/08,93,"8,4",275,"8,0","20,4","=",46000,-1,"0,1","183,0","0,8","26,4","0,1","31600,0","0,1","0,2","0,3","1,4","258,0","1550,0","7510,0","10,4","1,0","12700,0","75,0","0,9","21,0","0,2","5,0","0,5","0,5","0,3","0,7","3,0","0,0","0,0"
"EMIS-9.5P2",2014/07/16,94,"8,5",269,"8,0","20,7","=",17000,-1,"0,1","135,0","0,8","24,5","0,1","28800,0","0,1","0,3","0,3","1,2","168,0","1530,0","7550,0","8,0","1,0","12800,0","81,0","0,9","11,0","0,2","5,3","0,5","0,5","0,3","0,8","3,0","0,0","0,0"
"EMIS-9.5P2",2014/08/27,95,"8,3",278,"8,4","22,3","=",21000,1,"0,1","107,0","0,8","24,0","0,1","29200,0","0,1","0,1","0,3","1,2","153,0","1520,0","7200,0","6,7","1,1","11800,0","72,0","0,7","13,0","0,2","2,9","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-9.5P2",2014/09/10,94,"8,4",273,"8,3","21,3","=",32000,1,"0,1","113,0","0,8","24,0","0,1","32100,0","0,1","0,6","0,3","1,3","164,0","1620,0","8030,0","8,3","1,1","13200,0","107,0","0,7","15,0","0,2","2,8","0,5","0,5","0,3","0,5","3,0","0,0","0,0"
"EMIS-9.5P2",2014/09/16,96,"9,1",270,"8,3","17,9","=",31000,1,"0,1","97,0","0,7","23,0","0,1","29100,0","0,1","0,4","0,3","1,2","152,0","1410,0","7300,0","8,1","1,0","12000,0","86,0","0,7","16,0","0,2","3,8","0,5","0,5","0,3",,,,
"EMIS-9.5P2",2014/09/24,102,"10,0",269,"8,2","16,6","=",29000,-1,"0,1","117,0","0,8","24,0","0,1","30900,0","0,1","0,6","0,3","1,0","179,0","1560,0","7570,0","8,5","1,0","12500,0","53,0","0,8","17,0","0,2","3,6","0,5","0,5","0,3",,,,
"EMIS-9.5P2",2014/10/21,98,"10,3",262,"7,9","13,1","=",30000,0,"0,1","166,0","0,7","23,0","0,1","28700,0","0,1","1,1","0,3","1,5","225,0","1570,0","7540,0","10,6","1,0","12900,0","134,0","0,9","20,0","0,2","4,8","0,5","0,5","0,3",,,,
"EMIS-9.5RS",2014/07/08,97,"8,8",282,"8,3","20,4","=",380,-1,"0,1","166,0","0,8","26,0","0,1","31400,0","0,1","0,1","0,3","1,1","197,0","1470,0","7470,0","8,0","1,0","12200,0","21,0","0,9","15,0","0,2","4,4","0,5","0,5","0,3",,,,
"EMIS-9.5RS",2014/07/16,97,"8,7",272,"8,1","20,6","=",270,-1,"0,1","138,0","0,8","25,5","0,1","30800,0","0,1","0,1","0,3","0,5","154,0","1540,0","7790,0","6,7","1,0","12600,0","20,0","0,8","8,0","0,2","4,7","0,5","0,5","0,3",,,,
"EMIS-9.5RS",2014/08/27,99,"8,6",277,"8,5","22,2","=",260,1,"0,1","127,0","0,9","25,0","0,1","31200,0","0,1","0,1","0,3","1,1","158,0","1520,0","7630,0","6,5","1,1","12000,0","20,0","0,9","11,0","0,2","2,7","0,5","0,5","0,3",,,,
"EMIS-9.5RS",2014/09/10,100,"8,9",274,"8,4","21,2","=",63,1,"0,1","139,0","0,8","24,0","0,1","33000,0","0,1","0,1","0,3","1,0","140,0","1530,0","8180,0","6,4","1,1","12700,0","20,0","0,8","12,0","0,2","2,8","0,5","0,5","0,3",,,,
"EMIS-9.5RS",2014/09/16,98,"9,3",274,"8,4","18,0","=",220,1,"0,1","142,0","0,7","23,0","0,1","29000,0","0,1","0,1","0,4","1,1","165,0","1330,0","7190,0","6,9","1,0","11200,0","30,0","0,7","14,0","0,2","4,7","0,5","0,5","0,3",,,,
"EMIS-9.5RS",2014/09/24,100,"9,7",274,"8,4","16,7","=",90,-1,"0,1","110,0","0,9","24,0","0,1","32600,0","0,1","0,1","0,3","0,8","130,0","1540,0","8020,0","6,0","1,0","12500,0","20,0","0,7","13,0","0,2","3,8","0,5","0,5","0,3",,,,
"EMIS-9.5RS",2014/10/21,104,"10,9",276,"8,0","13,2","=",140,0,"0,1","186,0","0,8","24,0","0,1","32100,0","0,1","0,1","0,4","1,1","199,0","1560,0","8590,0","7,7","1,0","13200,0","23,0","0,8","13,0","0,2","3,6","0,5","0,5","0,3",,,,
"OER-MTL",2014/07/08,87,"7,8",328,"7,6","20,4","=",240000,-1,"0,1","172,0","0,7","27,1","0,1","32400,0","0,1","1,1","0,3","3,5","449,0","2060,0","7590,0","15,0","1,0","17200,0","604,0","1,1","55,0","0,2","6,4","0,5","0,5","0,3",,,,
"OER-MTL",2014/07/16,82,"7,4",372,"7,5","20,9","=",130000,-1,"0,1","116,0","0,8","26,2","0,1","31600,0","0,1","5,0","0,3","3,8","495,0","2610,0","8070,0","20,5","1,0","23400,0","1300,0","1,2","55,0","0,2","3,9","0,5","0,5","0,3",,,,
"OER-MTL",2014/08/27,79,"6,9",347,"7,4","22,5","=",370000,1,"0,1","122,0","1,0","24,0","0,1","32100,0","0,1","0,5","0,3","2,3","540,0","2120,0","7840,0","19,7","1,5","17400,0","662,0","1,0","45,0","0,2","4,2","0,5","0,8","0,3",,,,
"OER-MTL",2014/09/10,95,"8,5",274,"8,3","21,1","=",25000,1,"0,1","103,0","0,8","23,0","0,1","30400,0","0,1","1,3","0,3","1,4","191,0","1640,0","7660,0","9,8","1,0","13400,0","230,0","0,7","20,0","0,2","3,0","0,5","0,5","0,3",,,,
"OER-MTL",2014/09/16,80,"7,5",312,"7,7","18,5","=",53000,1,"0,1","119,0","0,8","22,0","0,1","28500,0","0,1","0,8","0,3","1,6","180,0","1460,0","7040,0","9,1","1,0","12300,0","148,0","0,8","19,0","0,2","3,8","0,5","0,5","0,3",,,,
"OER-MTL",2014/09/24,89,"8,5",372,"7,6","17,3","=",270000,-1,"0,1","112,0","0,8","25,0","0,1","31600,0","0,1","9,5","0,5","3,8","567,0","2780,0","7880,0","29,9","1,4","24300,0","1410,0","1,1","71,0","0,3","6,8","0,5","0,5","0,3",,,,
"OER-MTL",2014/10/21,96,"10,1",265,"7,9","13,1","=",53000,0,"0,1","174,0","0,7","22,0","0,1","28200,0","0,1","1,1","0,4","1,5","224,0","1600,0","7460,0","10,1","1,0","13100,0","213,0","0,8","21,0","0,2","3,4","0,5","0,5","0,3",,,,
"OER-Repentigny",2014/07/08,89,"7,8",178,"7,9","22,0","=",910,-1,"0,1","802,0","0,5","28,3","0,1","17800,0","0,1","0,4","1,7","2,3","910,0","1400,0","4430,0","33,7","1,0","9970,0","177,0","1,7","55,0","0,6","14,6","0,5","0,5","0,2",,,,
"OER-Repentigny",2014/07/16,89,"7,8",162,"8,1","22,2","=",16000,-1,"0,1","523,0","0,4","23,2","0,1","15400,0","0,1","0,3","1,1","2,1","685,0","1330,0","3900,0","25,7","1,0","9550,0","186,0","1,3","45,0","0,4","12,5","0,5","0,5","0,1",,,,
"OER-Repentigny",2014/08/27,90,"7,7",130,"7,8","23,2","=",270,1,"0,1","437,0","0,5","19,0","0,1","12900,0","0,1","0,2","1,0","1,8","531,0","1070,0","3210,0","19,0","1,0","7260,0","60,0","1,1","29,0","0,3","6,6","0,5","0,5","0,1",,,,
"OER-Repentigny",2014/09/10,89,"7,9",123,"7,7","21,6","=",160,1,"0,1","502,0","0,5","21,0","0,1","12600,0","0,1","0,3","1,0","1,7","542,0","1170,0","3220,0","20,4","1,0","7330,0","54,0","1,1","34,0","0,4","7,4","0,5","0,5","0,1",,,,
"OER-Repentigny",2014/09/16,92,"9,1",131,"7,7","16,2","=",200,1,"0,1","509,0","0,4","21,0","0,1","11800,0","0,1","0,3","1,1","1,9","636,0","12500,0","3040,0","18,5","1,0","7080,0","107,0","1,2","38,0","0,4","6,0","0,5","0,5","0,1",,,,
"OER-Repentigny",2014/09/24,95,"9,6",122,"7,8","14,7","=",2600,-1,"0,1","502,0","0,4","20,0","0,1","11100,0","0,1","0,3","1,0","1,4","636,0","1070,0","2760,0","22,3","1,0","6460,0","87,0","1,3","33,0","0,4","8,6","0,5","0,5","0,1",,,,
"OER-Repentigny",2014/10/21,96,"10,5",115,"7,7","11,1","=",450,0,"0,1","624,0","0,3","19,0","0,1","11200,0","0,1","0,3","1,2","1,8","747,0","1140,0","3240,0","28,3","1,0","7500,0","86,0","1,3","38,0","0,4","10,8","0,5","0,5","0,1",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
